roundID,gameID,trialNum,playerID,text,director_msg
01M0WY7G7RGN6F6QM7ZGB4V9E7,01M0WWQ9XW83PGVA4HF3WT9HVR,26,01M0WXR5QX7RT0467EJCPJ9Y2Y,were good at this ahha,FALSE
01M0WY7G7RGN6F6QM7ZGB4V9E7,01M0WWQ9XW83PGVA4HF3WT9HVR,26,01M0WY0ECEQWZG8FEZD72ENETD,triangle with an open bottom,TRUE
01M0WY7G7RGN6F6QM7ZGB4V9E7,01M0WWQ9XW83PGVA4HF3WT9HVR,26,01M0WY0ECEQWZG8FEZD72ENETD,detached from the under,TRUE
01M0WY7G7RGN6F6QM7ZGB4V9E7,01M0WWQ9XW83PGVA4HF3WT9HVR,26,01M0WY0ECEQWZG8FEZD72ENETD,stairs to the left,TRUE
01M0WY8WNPQ4GF93XQJMPEHM24,01M0WWQAZTRSENW9JN2FSQ4BA7,35,01M0WY09KXZQGZCXQXZTYFDW8C,"ship shape, small square in the middle",TRUE
01M0WY8WSM8SQWNWYC00A6YT8V,01M0WWQAZTRSENW9JN2FSQ4BA7,7,01M0WY09KXZQGZCXQXZTYFDW8C,it looks like a dragon with a big eye facing right,TRUE
01M0WY967KFFZ44BK4KWFGHFXV,01M0WWQAZPP7VBJF1WXDE2YKFW,1,01M0WXSYNRXCYGT80QAR430CBD,the left side of the shape is a rectangle with sharp points on the top and bottom. The right side is a jagged slanted shape leaning into the first shape,TRUE
01M0WY4ESS8KA8ZFYYJRT5SGTC,01M0WWQ9XVXJV1JR4118CY5W09,8,01M0WY0ENCGBGZ9MKY7CZKA71D,looks a bit like a frog,TRUE
01M0WY4ESS8KA8ZFYYJRT5SGTC,01M0WWQ9XVXJV1JR4118CY5W09,8,01M0WY0ENCGBGZ9MKY7CZKA71D,5 sided shape in centre in white,TRUE
01M0WY8WREG2JRD2A6RTZMM5QW,01M0WWQAZTRSENW9JN2FSQ4BA7,10,01M0WY0YPE1FGB7GNWHKCY08ZN,upward pointing arrow at the top. lots of shapes stacked,TRUE
01M0WY8WRTZQNJ43TR31PZAT9M,01M0WWQAZTRSENW9JN2FSQ4BA7,9,01M0WY09KXZQGZCXQXZTYFDW8C,"shapes stacked on top of each other, a triangle at the top upside down triangle in the middle and bottom",TRUE
01M0WY96AQVVG3BCQPW1PBN2JW,01M0WWQAZPP7VBJF1WXDE2YKFW,20,01M0WY2T8PBZPVGKC7BWFHJ59J,open rectangle in middle,TRUE
01M0WY96AQVVG3BCQPW1PBN2JW,01M0WWQAZPP7VBJF1WXDE2YKFW,20,01M0WY2T8PBZPVGKC7BWFHJ59J,#corners cut away on right,TRUE
01M0WY96AQVVG3BCQPW1PBN2JW,01M0WWQAZPP7VBJF1WXDE2YKFW,20,01M0WXSYNRXCYGT80QAR430CBD,the one that pretty much fills the entire box?,FALSE
01M0WY96AQVVG3BCQPW1PBN2JW,01M0WWQAZPP7VBJF1WXDE2YKFW,20,01M0WY2T8PBZPVGKC7BWFHJ59J,just corners cut away,TRUE
01M0WY96ATB2ZTKVT0STTKFVYN,01M0WWQAZPP7VBJF1WXDE2YKFW,19,01M0WXSYNRXCYGT80QAR430CBD,upright rectangle that fills in the upper right corner. one small triangle pointing right in the bottom left corner.,TRUE
01M0WY4ESMX8T5F6KYZ2RXYX2B,01M0WWQ9XVXJV1JR4118CY5W09,6,01M0WY0ENCGBGZ9MKY7CZKA71D,"small diamond on top, wide base",TRUE
01M0WY8D72DD4F87WE6G0M40KR,01M0WWQ9XT2Q7RF2RHNCTTRDNK,45,01M0WY1FH5WQS14DQ3V446M8AM,triangle with white triangle inside,TRUE
01M0WY8D72DD4F87WE6G0M40KR,01M0WWQ9XT2Q7RF2RHNCTTRDNK,45,01M0WY1FH5WQS14DQ3V446M8AM,and its not diagonal its a diamond,TRUE
01M0WY8WMNKQ71N1JBZQNQ7G2A,01M0WWQAZTRSENW9JN2FSQ4BA7,40,01M0WY0YPE1FGB7GNWHKCY08ZN,"diamond top, rectangle middle",TRUE
01M0WXAWAZSZTCFGJNQP422T1V,01M0WWQ74H7CSGCPAHPDSCJ0PV,34,01M0WX9MXH1SX7Q50079HW9F7E,black diamond on top,TRUE
01M0WY8D4VDKTFJFASBRF3ZN0V,01M0WWQ9XT2Q7RF2RHNCTTRDNK,0,01M0WY1FH5WQS14DQ3V446M8AM,hi,FALSE
01M0WY8D4VDKTFJFASBRF3ZN0V,01M0WWQ9XT2Q7RF2RHNCTTRDNK,0,01M0WY1FH5WQS14DQ3V446M8AM,description?,FALSE
01M0WY7G7GK9TEDRG570PPNP15,01M0WWQ9XW83PGVA4HF3WT9HVR,23,01M0WXR5QX7RT0467EJCPJ9Y2Y,hallelujah hands,TRUE
01M0WY7G7GK9TEDRG570PPNP15,01M0WWQ9XW83PGVA4HF3WT9HVR,23,01M0WXR5QX7RT0467EJCPJ9Y2Y,stairs on bottom left,TRUE
01M0WY7G7GK9TEDRG570PPNP15,01M0WWQ9XW83PGVA4HF3WT9HVR,23,01M0WXR5QX7RT0467EJCPJ9Y2Y,boot bottom right,TRUE
01M0WY7G7GK9TEDRG570PPNP15,01M0WWQ9XW83PGVA4HF3WT9HVR,23,01M0WY0ECEQWZG8FEZD72ENETD,i love halleluyah hands lol,FALSE
01M0WY8D5PVFY1XD0GEJTFAJNT,01M0WWQ9XT2Q7RF2RHNCTTRDNK,35,01M0WY1FH5WQS14DQ3V446M8AM,white rectangle in the middle the only one,TRUE
01M0WY7G7KMZ1KFB3YZ13M3CHR,01M0WWQ9XW83PGVA4HF3WT9HVR,24,01M0WY0ECEQWZG8FEZD72ENETD,hat at the top,TRUE
01M0WY7G7KMZ1KFB3YZ13M3CHR,01M0WWQ9XW83PGVA4HF3WT9HVR,24,01M0WY0ECEQWZG8FEZD72ENETD,irregular figure in the middle white,TRUE
01M0WY7G7KMZ1KFB3YZ13M3CHR,01M0WWQ9XW83PGVA4HF3WT9HVR,24,01M0WY0ECEQWZG8FEZD72ENETD,sitting on a base with a missing triangle under,TRUE
01M0WY8D6MHAGF2EWM4MPRCFFS,01M0WWQ9XT2Q7RF2RHNCTTRDNK,40,01M0WY1V9QET0HYE5N0547967Y,little diagonal on hat,TRUE
01M0WY8WN35NN5290KDEZRC1PH,01M0WWQAZTRSENW9JN2FSQ4BA7,42,01M0WY0YPE1FGB7GNWHKCY08ZN,separate v at bottom,TRUE
01M0WY8WKQ5D7DN3FS1NPXR1ZG,01M0WWQAZTRSENW9JN2FSQ4BA7,19,01M0WY09KXZQGZCXQXZTYFDW8C,"chair with no legs, diamond at top and bottom",TRUE
01M0WY8WKTGB2T9BKGDPHG99HV,01M0WWQAZTRSENW9JN2FSQ4BA7,18,01M0WY0YPE1FGB7GNWHKCY08ZN,"stacked shapes - diamond on top, stop sign on the bottom",TRUE
01M0WY8WKTGB2T9BKGDPHG99HV,01M0WWQAZTRSENW9JN2FSQ4BA7,18,01M0WY0YPE1FGB7GNWHKCY08ZN,house in the middle,TRUE
01M0WXAW6CFMQ9G8V1TVNWMDSS,01M0WWQ74H7CSGCPAHPDSCJ0PV,12,01M0WX9MXH1SX7Q50079HW9F7E,The one with the legs facing towards the left,TRUE
01M0WY4ETEHHGKAXQ7QNKFC2DX,01M0WWQ9XVXJV1JR4118CY5W09,17,01M0WY0C090AZDG2K9X542KKDB,arrows above and below,TRUE
01M0WY96A9T7MD3P4WMT32ESKR,01M0WWQAZPP7VBJF1WXDE2YKFW,28,01M0WY2T8PBZPVGKC7BWFHJ59J,"boat on side, tree on its side, has an added brnch",TRUE
01M0WY96A9T7MD3P4WMT32ESKR,01M0WWQAZPP7VBJF1WXDE2YKFW,28,01M0WY2T8PBZPVGKC7BWFHJ59J,branch,TRUE
01M0WY96BC8A5X61KD8D9YXV86,01M0WWQAZPP7VBJF1WXDE2YKFW,13,01M0WXSYNRXCYGT80QAR430CBD,"one small triangle pointing to the right in the bottom left corner. Large rectangle with five visible sides, somewhat rounded on the right side.",TRUE
01M0WY8WR6J2H8B1N0P540ETRW,01M0WWQAZTRSENW9JN2FSQ4BA7,12,01M0WY0YPE1FGB7GNWHKCY08ZN,upwards pointing arrow at the top. diamond on the bottom,TRUE
01M0WY96A60KHB7VHW8ATRJMT6,01M0WWQAZPP7VBJF1WXDE2YKFW,29,01M0WXSYNRXCYGT80QAR430CBD,"large triangles pointing to the left. large solid, somewhat rounded shape on the right. NO boat.",TRUE
01M0WY96AMQ18K18ENJFV98XEW,01M0WWQAZPP7VBJF1WXDE2YKFW,21,01M0WXSYNRXCYGT80QAR430CBD,very jagged shape with one small triangle in the bottom left corner pointing right. The right shape is more squat. Not the tall one that goes from top to bottom of the box,TRUE
01M0WXAW6HBME2NMSG8ZSQ59CD,01M0WWQ74H7CSGCPAHPDSCJ0PV,6,01M0WX9MXH1SX7Q50079HW9F7E,At the bottom is what looks like a pair of legs facing left and on the top is a black diamond on its side,TRUE
01M0WY4EZ73EKYV5B8GXKY83R9,01M0WWQ9XVXJV1JR4118CY5W09,36,01M0WY0ENCGBGZ9MKY7CZKA71D,walking house,TRUE
01M0WY96ABBVKA646PMAYSBYW7,01M0WWQAZPP7VBJF1WXDE2YKFW,27,01M0WXSYNRXCYGT80QAR430CBD,multiple big triangles pointing to the left. boat leaning against it.,TRUE
01M0WY4F2CJVCKB4D7DEPC8XQM,01M0WWQ9XVXJV1JR4118CY5W09,45,01M0WY0C090AZDG2K9X542KKDB,spiky above space below,TRUE
01M0WXAW4Y49Y4HWK8ED0F12GC,01M0WWQ74H7CSGCPAHPDSCJ0PV,47,01M0WX667JRE4461924BYZ6YJ1,black diamond on top ... bye bro,TRUE
01M0WXAWB0BFNFZQZ26HYHDMBZ,01M0WWQ74H7CSGCPAHPDSCJ0PV,32,01M0WX9MXH1SX7Q50079HW9F7E,white triangle bottom,TRUE
01M0WXEB7H3CHXHKXA327EDM5J,01M0WWQ74M3NWYAJGQB0ESKAD2,7,01M0WWZBDJ6CA985ZGF4JYT3P6,Looks like a house with a triangle cut out the bottom of the shape,TRUE
01M0WXEB7H3CHXHKXA327EDM5J,01M0WWQ74M3NWYAJGQB0ESKAD2,7,01M0WWZBDJ6CA985ZGF4JYT3P6,hellooo,TRUE
01M0WY4ETJBKBM82P7HVNGHZE8,01M0WWQ9XVXJV1JR4118CY5W09,19,01M0WY0C090AZDG2K9X542KKDB,"arrow at the top, diamond beneath",TRUE
01M0WY4EV2BACJXYYT96EREWCA,01M0WWQ9XVXJV1JR4118CY5W09,26,01M0WY0ENCGBGZ9MKY7CZKA71D,small diamond at top wide base,TRUE
01M0WY96DXFG9608A53RPMX9SY,01M0WWQAZPP7VBJF1WXDE2YKFW,2,01M0WY2T8PBZPVGKC7BWFHJ59J,"a small trisngle bottom left, r=facing right. a5 sided rectangle on the right",TRUE
01M0WXAW6PTDV3M2086CCVR1DF,01M0WWQ74H7CSGCPAHPDSCJ0PV,19,01M0WX667JRE4461924BYZ6YJ1,legs facing left,TRUE
01M0WXGEFHS4NT121Q528VFY0T,01M0WWQ74ND1AHANTF309RNWJE,2,01M0WX0T78NE9YVPZSCJ5NTGX1,looks like creature 2,TRUE
01M0WXGEFHS4NT121Q528VFY0T,01M0WWQ74ND1AHANTF309RNWJE,2,01M0WX0T78NE9YVPZSCJ5NTGX1,legs,TRUE
01M0WY4ES7PX92A9597NZ7M58E,01M0WWQ9XVXJV1JR4118CY5W09,0,01M0WY0ENCGBGZ9MKY7CZKA71D,boat shape,TRUE
01M0WY8D87GKWVD0AFTQPK9B09,01M0WWQ9XT2Q7RF2RHNCTTRDNK,13,01M0WY1FH5WQS14DQ3V446M8AM,looks like a bullhorn with two wide legs at the bottom.,TRUE
01M0WY8D87GKWVD0AFTQPK9B09,01M0WWQ9XT2Q7RF2RHNCTTRDNK,13,01M0WY1V9QET0HYE5N0547967Y,you need read well pls,FALSE
01M0WY8D5KT14ENG7SJSK52P4K,01M0WWQ9XT2Q7RF2RHNCTTRDNK,1,01M0WY1FH5WQS14DQ3V446M8AM,looks like two legs with bull horns on top,TRUE
01M0WY96FK30TS85BWR7ZVG5E9,01M0WWQAZPP7VBJF1WXDE2YKFW,36,01M0WY2T8PBZPVGKC7BWFHJ59J,tree on its side,TRUE
01M0WY96FK30TS85BWR7ZVG5E9,01M0WWQAZPP7VBJF1WXDE2YKFW,36,01M0WY2T8PBZPVGKC7BWFHJ59J,pointing facing central,TRUE
01M0WXAW6JASYZN5773BMW2RT0,01M0WWQ74H7CSGCPAHPDSCJ0PV,4,01M0WX9MXH1SX7Q50079HW9F7E,There is a white triangle at the bottom and a black Diamond on its side at the top,TRUE
01M0WY4F1Z2P22052AFSXPAPVE,01M0WWQ9XVXJV1JR4118CY5W09,44,01M0WY0ENCGBGZ9MKY7CZKA71D,P with chimney,TRUE
01M0WY8WP8X35ATRH4ERPHZP37,01M0WWQAZTRSENW9JN2FSQ4BA7,32,01M0WY0YPE1FGB7GNWHKCY08ZN,stop sign bottom,TRUE
01M0WY8WSXSNF5FRNC4KEW1T4G,01M0WWQAZTRSENW9JN2FSQ4BA7,6,01M0WY0YPE1FGB7GNWHKCY08ZN,"small diamond on the top, wide rectangle in the middle (not the stop sign one)",TRUE
01M0WYEEV0DQVNVEF77K0V0M67,01M0WWQAZRRWZPK3N7VE24RFV2,0,01M0WYD27PCMGYRRX23HHYX14S,Sunglasses on its side with a hat.,TRUE
01M0WXAWAXBFKD0KXHS3Z0DKRM,01M0WWQ74H7CSGCPAHPDSCJ0PV,36,01M0WX9MXH1SX7Q50079HW9F7E,black pointy triangle on top with white bit underneath,TRUE
01M0WY7G4XNVATRXACH49P4VM2,01M0WWQ9XW83PGVA4HF3WT9HVR,0,01M0WXR5QX7RT0467EJCPJ9Y2Y,quick!,FALSE
01M0WY8WVSNJN2FR44XPSXYA80,01M0WWQAZTRSENW9JN2FSQ4BA7,1,01M0WY09KXZQGZCXQXZTYFDW8C,it looks like a house and its pointing to the left,TRUE
01M0WY96B3MFS9AT30KA8XQQ97,01M0WWQAZPP7VBJF1WXDE2YKFW,16,01M0WY2T8PBZPVGKC7BWFHJ59J,open rectangle in middle,TRUE
01M0WY96B3MFS9AT30KA8XQQ97,01M0WWQAZPP7VBJF1WXDE2YKFW,16,01M0WXSYNRXCYGT80QAR430CBD,boat on the right?,FALSE
01M0WY96B3MFS9AT30KA8XQQ97,01M0WWQAZPP7VBJF1WXDE2YKFW,16,01M0WY2T8PBZPVGKC7BWFHJ59J,right is a rectangle with corners cut away,TRUE
01M0WY96B3MFS9AT30KA8XQQ97,01M0WWQAZPP7VBJF1WXDE2YKFW,16,01M0WY2T8PBZPVGKC7BWFHJ59J,no boat,TRUE
01M0WXAW6MCBTQKKX5115PB283,01M0WWQ74H7CSGCPAHPDSCJ0PV,45,01M0WX667JRE4461924BYZ6YJ1,slanted white rectangle,TRUE
01M0WY4ESGQWQASYKCRNDT39H1,01M0WWQ9XVXJV1JR4118CY5W09,5,01M0WY0C090AZDG2K9X542KKDB,has like 2 horns,TRUE
01M0WY8D75MBZ2RD4XN9AGWAFJ,01M0WWQ9XT2Q7RF2RHNCTTRDNK,46,01M0WY1V9QET0HYE5N0547967Y,got a little diagonal on top,TRUE
01M0WXAW6JASYZN57723MQ4H3T,01M0WWQ74H7CSGCPAHPDSCJ0PV,26,01M0WX9MXH1SX7Q50079HW9F7E,legs facing left,TRUE
01M0WXAW4BB3B1AF8G7BC14NZD,01M0WWQ74H7CSGCPAHPDSCJ0PV,3,01M0WX9MXH1SX7Q50079HW9F7E,...,FALSE
01M0WXAW4BB3B1AF8G7BC14NZD,01M0WWQ74H7CSGCPAHPDSCJ0PV,3,01M0WX667JRE4461924BYZ6YJ1,at the bottom towards the right a space that looks like a triangle the bottom has like a rectangle yg,TRUE
01M0WXAW6NBMJ6BCMNQQ7HDMN9,01M0WWQ74H7CSGCPAHPDSCJ0PV,44,01M0WX9MXH1SX7Q50079HW9F7E,slanted white rectangle,TRUE
01M0WY7G4VMKY0JE3F94J4DGNW,01M0WWQ9XW83PGVA4HF3WT9HVR,47,01M0WXR5QX7RT0467EJCPJ9Y2Y,house with irregular white shape in,TRUE
01M0WY7G4VMKY0JE3F94J4DGNW,01M0WWQ9XW83PGVA4HF3WT9HVR,47,01M0WXR5QX7RT0467EJCPJ9Y2Y,on aledge,TRUE
01M0WY7G4VMKY0JE3F94J4DGNW,01M0WWQ9XW83PGVA4HF3WT9HVR,47,01M0WXR5QX7RT0467EJCPJ9Y2Y,with triangle facing left,TRUE
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,01M0WXR5QX7RT0467EJCPJ9Y2Y,diamond at the top,TRUE
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,01M0WXR5QX7RT0467EJCPJ9Y2Y,on top of a rectangle,TRUE
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,01M0WXR5QX7RT0467EJCPJ9Y2Y,on top of a house,TRUE
01M0WY7G7BZM645E8EPSE6F7VP,01M0WWQ9XW83PGVA4HF3WT9HVR,21,01M0WXR5QX7RT0467EJCPJ9Y2Y,no white inside the shape at all,TRUE
01M0WY8D68985QGBVHMW9C9612,01M0WWQ9XT2Q7RF2RHNCTTRDNK,37,01M0WY1FH5WQS14DQ3V446M8AM,house with an white triangle in middle the only one,TRUE
01M0WY4EYP0CXAH53AJ5SQAZYN,01M0WWQ9XVXJV1JR4118CY5W09,32,01M0WY0ENCGBGZ9MKY7CZKA71D,house frog thing,TRUE
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,01M0WXR5QX7RT0467EJCPJ9Y2Y,diamond on top,TRUE
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,01M0WXR5QX7RT0467EJCPJ9Y2Y,on a rectangle,TRUE
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,01M0WXR5QX7RT0467EJCPJ9Y2Y,left has a point outwards,TRUE
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,01M0WXR5QX7RT0467EJCPJ9Y2Y,white traingle inside base,TRUE
01M0WY7G81P2MZ5KNYYR1R91G6,01M0WWQ9XW83PGVA4HF3WT9HVR,29,01M0WXR5QX7RT0467EJCPJ9Y2Y,mainly dark image,TRUE
01M0WY7G9BC1DGBX7QZ76Z2FJD,01M0WWQ9XW83PGVA4HF3WT9HVR,37,01M0WXR5QX7RT0467EJCPJ9Y2Y,house with irreuglar shape,TRUE
01M0WY7G9BC1DGBX7QZ76Z2FJD,01M0WWQ9XW83PGVA4HF3WT9HVR,37,01M0WXR5QX7RT0467EJCPJ9Y2Y,underneath looks like a box,TRUE
01M0WY7G9BC1DGBX7QZ76Z2FJD,01M0WWQ9XW83PGVA4HF3WT9HVR,37,01M0WXR5QX7RT0467EJCPJ9Y2Y,completely black,TRUE
01M0WY8D6DKRASH2HYKQCNMVBH,01M0WWQ9XT2Q7RF2RHNCTTRDNK,33,01M0WY1FH5WQS14DQ3V446M8AM,white rectangle in the middle the onl one,TRUE
01M0WY8D7C4RHGYE0WT3A27X8X,01M0WWQ9XT2Q7RF2RHNCTTRDNK,8,01M0WY1FH5WQS14DQ3V446M8AM,?,FALSE
01M0WY8D7C4RHGYE0WT3A27X8X,01M0WWQ9XT2Q7RF2RHNCTTRDNK,8,01M0WY1V9QET0HYE5N0547967Y,has  awhite rectangle in the middle,TRUE
01M0WY96GCNYGCXZKBBNFTHQY1,01M0WWQAZPP7VBJF1WXDE2YKFW,47,01M0WXSYNRXCYGT80QAR430CBD,tree laying on its side. boat. (also great work! we did amazing),TRUE
01M0WY8DB8HVD0Z4J5R97AGQ1F,01M0WWQ9XT2Q7RF2RHNCTTRDNK,29,01M0WY1FH5WQS14DQ3V446M8AM,bull horns with a black triangle and diamond at left hand side,TRUE
01M0WY8DB8HVD0Z4J5R97AGQ1F,01M0WWQ9XT2Q7RF2RHNCTTRDNK,29,01M0WY1FH5WQS14DQ3V446M8AM,bottom,TRUE
01M0WY9688S44V0CKEM1E0Z0CG,01M0WWQAZPP7VBJF1WXDE2YKFW,25,01M0WXSYNRXCYGT80QAR430CBD,very jagged shape. one triangle in bottom left. NOT the one the fills in the top right corner.,TRUE
01M0WXAW6PTDV3M2088Z1XCY5N,01M0WWQ74H7CSGCPAHPDSCJ0PV,43,01M0WX667JRE4461924BYZ6YJ1,legs,TRUE
01M0WXAW6YYZQTD5X1XXN5NZ4K,01M0WWQ74H7CSGCPAHPDSCJ0PV,2,01M0WX9MXH1SX7Q50079HW9F7E,"On the bottom it looks like two legs facing left,",TRUE
01M0WXGEBVBSBERJS28AMCMGWM,01M0WWQ74ND1AHANTF309RNWJE,9,01M0WWVKKHKMSSWB9WS1N6GRNZ,"little white roof at bottom, white trianlge at the top as well",TRUE
01M0WY4EZ6R5AE8C9WPZ8V45HB,01M0WWQ9XVXJV1JR4118CY5W09,35,01M0WY0C090AZDG2K9X542KKDB,"white center, chimney above",TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,traingle with a house in it,TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,but a triangle pointing upwards,TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,with stairs,TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,n boot,TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,quite open,TRUE
01M0WY7GA4FPC9GGZ9HZ3TZ5ZS,01M0WWQ9XW83PGVA4HF3WT9HVR,41,01M0WXR5QX7RT0467EJCPJ9Y2Y,lot of white,TRUE
01M0WXAW4TBKW0X3CPSVPSAWN1,01M0WWQ74H7CSGCPAHPDSCJ0PV,22,01M0WX9MXH1SX7Q50079HW9F7E,Black triangle and diamond at the bottom,TRUE
01M0WY4EZ5DRTYJZN8QAH74C6E,01M0WWQ9XVXJV1JR4118CY5W09,33,01M0WY0C090AZDG2K9X542KKDB,like a house white center,TRUE
01M0WY7G70RJ6BEM6PJX0VQ12E,01M0WWQ9XW83PGVA4HF3WT9HVR,17,01M0WXR5QX7RT0467EJCPJ9Y2Y,traingle with a shape that looks like a house inside of it,TRUE
01M0WY7G70RJ6BEM6PJX0VQ12E,01M0WWQ9XW83PGVA4HF3WT9HVR,17,01M0WXR5QX7RT0467EJCPJ9Y2Y,bottom has traingle facing left,TRUE
01M0WY7G70RJ6BEM6PJX0VQ12E,01M0WWQ9XW83PGVA4HF3WT9HVR,17,01M0WXR5QX7RT0467EJCPJ9Y2Y,and diamond attached,TRUE
01M0WY7G8DGN0TZWCM79P6TSFG,01M0WWQ9XW83PGVA4HF3WT9HVR,33,01M0WXR5QX7RT0467EJCPJ9Y2Y,hallelujah hands,TRUE
01M0WY7G8DGN0TZWCM79P6TSFG,01M0WWQ9XW83PGVA4HF3WT9HVR,33,01M0WXR5QX7RT0467EJCPJ9Y2Y,with stairs,TRUE
01M0WY7G8DGN0TZWCM79P6TSFG,01M0WWQ9XW83PGVA4HF3WT9HVR,33,01M0WXR5QX7RT0467EJCPJ9Y2Y,n boot,TRUE
01M0WY8D5H19JVCFN9TJ651611,01M0WWQ9XT2Q7RF2RHNCTTRDNK,32,01M0WY1V9QET0HYE5N0547967Y,the only one that has got white diagonal inside,TRUE
01M0WY8DAJMQJXVH4308ZTFPQB,01M0WWQ9XT2Q7RF2RHNCTTRDNK,24,01M0WY1V9QET0HYE5N0547967Y,a small diagonal on top of a hat,TRUE
01M0WY8WM14112NAT8NTJNDQ6G,01M0WWQAZTRSENW9JN2FSQ4BA7,23,01M0WY09KXZQGZCXQXZTYFDW8C,a separate v shape at the bottom and above a square with lines diagonally,TRUE
01M0WY968QT4TMW1TREP95C7BN,01M0WWQAZPP7VBJF1WXDE2YKFW,44,01M0WY2T8PBZPVGKC7BWFHJ59J,small triang;e on left,TRUE
01M0WY968QT4TMW1TREP95C7BN,01M0WWQAZPP7VBJF1WXDE2YKFW,44,01M0WY2T8PBZPVGKC7BWFHJ59J,arrow pointing top right,TRUE
01M0WXAW6DN75RG9NG85N56X3P,01M0WWQ74H7CSGCPAHPDSCJ0PV,30,01M0WX9MXH1SX7Q50079HW9F7E,Black triangle and diamond at the bottom,TRUE
01M0WY8WK6JZEK5ZFGZ5FY3RA6,01M0WWQAZTRSENW9JN2FSQ4BA7,26,01M0WY0YPE1FGB7GNWHKCY08ZN,"skinny neck, spikes on side of head",TRUE
01M0WY8WKWTYA67J66DD7SXRRT,01M0WWQAZTRSENW9JN2FSQ4BA7,17,01M0WY09KXZQGZCXQXZTYFDW8C,it looks like a ship with a small square on top,TRUE
01M0WY9680ZJQ90EFBQKN4G7W8,01M0WWQAZPP7VBJF1WXDE2YKFW,32,01M0WY2T8PBZPVGKC7BWFHJ59J,tree on its side,TRUE
