roundID,text,playerID,director_msg,chit_chat
01JH1GEKBWSDXKDY2CF9D8PT1E,2 pointy feet. and a diagonal rectangle as a head,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1GEKD42HW24JJ7WSMXTHNN,2 poitny feet,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1J27CT03F5CZZ2DA76YFY0,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1GW0XR5YY4PY87HJ4YK7V9,2 small triangles on the right top and bottom,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GFBYJV3808SNR8CQTC5W0,"2 triangles in the right and it looks like a 
 M betwwen them",01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1HD6PAFJBV7T3CYHBQEQ9K,2 triangles on right,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1J27G705R4B5ABZ2FGTSYH,yes please,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1HD6VPCKA2K00RAC8BFSRV,2 triangles on right,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1GEKH1K9VA34T561BMB7D3,2 wide flat feet,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1GEKGMR1RE5YTN9VM3D18J,2 wide pointy feet,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1GEKFH82QV1NPBAN2HS9E6,2 wide pointy feet,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1GEKFEYMR2M5JMPJXMYKR7,2 wide pointy feet,01JH1FPREF39YP71EGNKJGH49Q,TRUE,FALSE
01JH1FTZ41H8K4QVZ9SFKPTH03,3 on left,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ453HGVF74VBWAC2N5W,3 on the left,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ4JBBS7137H0VXYW7ZC,3 on the left,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1HD6S8F68RMN5ZP8CMJ7B4,3 spikes left side,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1GFBX2F6WNQ7820QAGS7WB,3 triangles 2 to the left 1 to the right,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1J27K58XB9X7ZRMV8WYS5B,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1GFBXW9ETRGW3JHD7XTQ9P,3 triangles two to the left one to the right,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1G7BTQDXBZ7YCJ0G20FCFW,4 spikes,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1FTZ4W55CRBSZ0MGNVTCY8,I think I could've done better sorry,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1G7BSJ8T34NQC6X8W5M0Z1,4 spikes,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1GFBTBFX0ND737F7WJNXRJ,so?,01JH1G7M184NSQQVZ3KZXQD6F6,FALSE,FALSE
01JH1G7BT96CVAGTYQMGP07BCQ,4 spikes,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BQHEHTWRTCA8APSKAK5,5 sided shape on top with hook underneath,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1GNR9TRFP722767H847B77,A diamond,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR4TTB573ZV5D993QG4S,A diamond,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR6M9MFRYSZ48W3A5CP6,A diamond again,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNRAKBQ2P5VWJAAWPSK6B,A fish,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR86EFN7NY96KCW87HJX,A fish,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR5Q4WKB77EFZ6NSV6DC,a fish,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GNR5H0JG20KHS5QHRVKAP,A fish,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR5MNN2GP06R37RRC420,A fish\,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR5V0D49KA9HHC7KV9ZK,a mirror image,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GNR9QZF3TYKHJNS6B6PMA,a number 3,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1FWZ7GP7VWWNQKRFESJH8A,a skinny rectangle and a thicker one on top of each other,01JH1FSER67KXZ0KX7H6DWGGC3,TRUE,FALSE
01JH1GNR9YAWRJ6MMF3FH1AZTK,hello,01JH1GB9JK8VBSNVGSTF4TDQFC,FALSE,FALSE
01JH1G5PQ2JXVEZG79TSSXNGW9,a staircase on a rooftop on top of a cube,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PS7MNEAEQAX5502PRPJ,a triangle on top of the I,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1GFBSKQCPB3XRDMCD1ZA89,again the 1 u got wrong the 1 that looks like a camal,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1J277KWWM5YJ2P1BSMHXYP,yes please,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1GW13BJP908BNWTH6VS8DF,all on the left side,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,FALSE
01JH1J27NFFPXQXDGCVPY1W588,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1FTZ4D0KASVV2MS6P1AWKH,Almost like a K,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1GNR8SJBWKGMNJM29ZTSS1,almost mirror image,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GFBY55F727RFM6G02PSE1,yh?,01JH1G7M184NSQQVZ3KZXQD6F6,FALSE,FALSE
01JH1G5PQPBJK80AZYYXDBTYWZ,an M on top of a downwards arrow,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1FTZ3MCX1X192ZR8KYRART,and like side is like half-a white diamond,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1GNR43KN5CFNFFTMS0CXH9,Another night out drinking\,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GFBTP2KTV95P0R4T8GY9K,arrow on the left pointing to the right its th big arrow and th main body is all square,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GW0ZZ9H55ZXXDVPNF61AX,arrow on the left pointing up and down,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GW0YWXVA2M9ZE6S6XMG4Y,arrow on the left. arrow on the down right corner..,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,FALSE
01JH1GW0W1G36129WSQP49G8H0,arrow pointing left and arrow pointing down,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GW108N0EH1Z19T84XRCK8,arrow pointing left and down,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1FTZ4MKSBNGHQ8JBZD1NTN,"arrow pointing left, E on the right",01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1J278RJB861FZQDYVTB2HP,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1FTZ4P5T81M9FTHCG1A0BA,Arrow pointing right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ4H2FNCS3S2S0EPKNR1,Arrow pointing right on the rightside,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ4FJXA82ZPPYP0963ZV,it wont let me click,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1FTZ453HGVF74VBACVMZXG,arrow rightside,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ465M4Q80JJKK9BY7Z2,backwards 3 on right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ43ACN2J3KHJN51BFQ8,"backwards 3 on the right, square on the left",01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1GNR4FWZCKJEGM4Q8084Z7,Badge,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GW10NB3352CMVYEYYNH3G,batman,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GFBVTZ11ARZ90HFWHBRPY,batman with big nose,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GFBV4ZQG7YFWV2RZMW2RF,batman with big nose,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1G5PNWDRYW4QB7DFK8QEEM,hello,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,FALSE,FALSE
01JH1GFBTSM359SW7JDPHEN09H,big claw,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1FTZ4BY7TTCDE33DGDKTPX,Big E on right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1GVRAY6BJNAD2DTYXKE6XR,"big upward pointing arrow on the right, but NOT the one with the little diamond on the left",01JH1GP991AKWX71GS1CEY9R1N,TRUE,FALSE
01JH1HD6XPQM9VACAYNMHAAZ0K,bigger square on top left,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1J27E7R9GD43762WQ54Z2D,yes please,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1FTZ3VKRJB3Y7X83N0MTTV,black shape no white gaps. Most whole black shape,01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1FTZ42CQCG07CNBKT6WWWM,Block C on the right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ406QQ90JPG806W6NJQ,Blocky C on right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1GFBYMMVF4TJQBGG3HR53D,blund arrow pointing right,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBV9VWSTWRF0H6NQ26ZR,blunt arrow pointing left,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1G5PR548B4QJMJT7NZRY7P,boat on A,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PRFAW8KQ9G8NBR8TXJA,boat on A,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PQ16P5KS7ND6E2ZD1DF,boat on a downward arrow,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,FALSE
01JH1G5PRPDWT12ZE34BBG4DCH,boat on a house on a cube,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,FALSE
01JH1G5PQSAR8W232ERFDXS9XZ,boat on a house on a cube,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PRKC2ZVJPWP2RQNV929,boat on a sidewards arrow,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,FALSE
01JH1FTZ3MCX1X192ZR8KYRART,I might need a little more information,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1G5PRCM024ZR9ECH4JKM6R,boat on a sideways arrow,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,FALSE
01JH1G5PRB3K6T4QR0Z0SZJGFQ,boat on downwards arrow,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PQ9HGQ874YT7EH5XNXK,boat on sideways arrow,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G5PS184FQYZ8NV5PX1WRH,boat on top of A,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1FTZ3MCX1X192ZR8KYRART,I like that,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1HD6MTZ4T5R8P86TRY9TQC,bottom left has square on angle,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1GNR3JPEQA1781YW67SVWJ,box 4,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1FTZ3EDX4F8CJDVJS9BBZ0,C,01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1FTZ47TWR21C117HS161BK,C on the left NOT THE E,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1GEKEC2HFJ0FFSXD2Q61V0,so the roles are in rotation,01JH1FPREF39YP71EGNKJGH49Q,FALSE,FALSE
01JH1FTZ41H8K4QVZ9T9M1686Z,"C on the left, not E",01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1GFBX7DB70KYXKV541E5TE,camel,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBTK1S1K15MKT6HPWWRH,camel,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1G5PS7MNEAEQAX5502PRPJ,capital I wearing a triangle on a cube,01JH1G2MSZ3J6DCAMVNV5RMHWN,TRUE,FALSE
01JH1G7BTFXQAY9NJH42B7C5CH,cat and hook,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1FTZ3DMMQ3XCVMM6DCX4WS,like the tree trunk in my scenario?,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1G7BSNE6Q2HM9WRRPE3MQM,cat and hook,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BS7JW2E1H0PAMJQVJ41,cat and triangle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BREPVA0JFY1T5SMNS5G,Cat head w fat body,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BQMCA9P36MF1WN7G674,Cat head w hook,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BRG3VCVYPVD5V627PMF,cat head with triangle body,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BT60M1TNRKGCS26RN26,Cat no triangl,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BSDXZQV5D30816J78PX,Cat no triangle,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BS27WPNPWQZW030Y5NR,cat no triangle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BSJ8T34NQC6WGEN1VKW,Cat no triangle,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BSGVS90TZV076KXNQX8,cat no triangle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BSF3G4NP71DTQ10K035,Cat w triangle,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1GEKFW82YT2M6WT2GAHGVE,two pointy feet in the middle,01JH1GAWVS14DV5X2Y8EWRJHJA,FALSE,FALSE
01JH1G7BTART3JD404NF0PKMSF,Cat w triangle,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BSQF31Y2A0KPWMNBKSA,cat with hook,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1HD70SE21DJSR8TMCBYF5M,center section is square and a rectagle against it,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1FTZ4TZJGF3G0HQ2B3AXDV,O it was broken for me too,01JH1FD62ME2NE4MQZBQHN41G6,FALSE,FALSE
01JH1J278JK730ENNS40F2KP7Y,go ahead please,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1GFBVXXCAJBY3PTG46NBE5,chair,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GNR56CWVK9EX2RQ10KXCW,Cheers for drinks,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GFBVH8HT36PG7RKSBGTHV,chicken on table,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GFBXEVMHGQY3TK7Z43MNP,claw on the right,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GFBT5FBJ3893C1225YESH,claw on the right,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GVR7D3YVFRYS7MAJ6DR11,CROSS LIKE SHAPE ON THE LEFT WITH  A TWO LEG ON THE RIGHT,01JH1FMXDPSY3S00G2CPNJGKQM,TRUE,FALSE
01JH1GVR7NYVXG8SHAVJKWW21G,CROSS ON THE LEFT AND RECTANGLE WITH A PONTER ON THE RIGHT,01JH1FMXDPSY3S00G2CPNJGKQM,TRUE,FALSE
01JH1J276DYVPTB4JHF2JWJSFP,yes please,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1GVR9NFQF3M01REYKJ8Y2J,"crossed rectangles on the left, big upward pointer on the right",01JH1GP991AKWX71GS1CEY9R1N,TRUE,FALSE
01JH1J27EGFYAWMXZHGKRXV8V7,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1GVRBFFYQFHYFXVQ66D57Z,"crossed rectangles on the left, frog legs on the right",01JH1GP991AKWX71GS1CEY9R1N,TRUE,FALSE
01JH1GVRC46YP29YB1XTRRTBQW,"crossed rectangles on the left, giant diamond on the right",01JH1GP991AKWX71GS1CEY9R1N,TRUE,FALSE
01JH1GW13Q39PEB59EN9M2VF7J,crown on its side with a square in the middle on the right,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1HD6MG50EEXCPPPJ4PC5MD,detached triangle on right,01JH1GNZ96JNK9MCJ953Q6ZS67,TRUE,FALSE
01JH1HD6T0Z8PCD10E8H0W16ZV,diam,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1GNR8ETBK896K8YCD5M4F3,Diamond,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR8Q9VA0PHDYV73AY80X,diamond,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GNRAPP8BJNYQGVDBKT6KQ,diamond,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GNR6BNT3997P590DRQ4XM,diamond,01JH1GB9JK8VBSNVGSTF4TDQFC,TRUE,FALSE
01JH1GNR6T2S0VNSQHW4C9GKTY,Diamond,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GW13G97591JGVST8TPYVB,diamond,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1HD70K249YTQ2DHG710FWD,diamond attached to bottom left,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1HD6Y3YZ17E1ZHBM6F3B70,diamond attatched to left and right,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1HD6Q1K3GCEJRSHJC82FC7,diamond attched bottom left,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1GW11MYY16J1DX6VMFB3QH,diamond in the right,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,FALSE
01JH1GFBWEFJ4PDFVMFN60FBJD,diamond left,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBT8JBM6WRHTAYF8BHVZ,diamond left,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBY8AJM5BBVRCEHE509M,diamond left,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBYBVN7DGHEENCYA0WGT,diamond left and it looks like a chair from the right,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GW0X65B1X99MW7XGZR4ZG,diamond left side,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,FALSE
01JH1G7BSE8DX7H759BPTQ1X1X,diamond on an angle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1G7BS3CSTY0QRJZRWNA5YZ,diamond on angle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1HD6V2NKJX6TCXE74Z6MRE,diamond on left and right,01JH1H4WFRPY6W665M1HSWP7SW,TRUE,FALSE
01JH1GW0YR7JNJ5DCGFASJWZ0K,diamond on the left,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1FTZ3DMMQ3XCVMM6DCX4WS,Diamond on the left,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ41H8K4QVZ9SFKPTH03,Nice working with you too,01JH1FPHKPB5NF5G3K1BA1EMSZ,FALSE,FALSE
01JH1GW12QWPQNRJAE55D58P6E,diamond on the left,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GFBTHPEND8FRY5KH54VD4,diamond on the left,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GW0X28J699Z521747FHE9,diamond on the left,01JH1GBNHJM7YQ13QAZ9FXAW07,TRUE,FALSE
01JH1GFBTEDHHGZS6C0VMGD6CG,diamond on the left,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBS12J1H44YWYNNPR90N,"diamond on the left , looks like a man lying down",01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GVRATDSZKPVGE5M262WYX,DIAMOND ON THE LEFT AND POINTER ON THE RIGHT WITH MASS,01JH1FMXDPSY3S00G2CPNJGKQM,TRUE,FALSE
01JH1J27S8T3E8RHZ4GR811ZPJ,go ahead,01JH1H6986TMHYXR5CF4YHBS1G,FALSE,FALSE
01JH1GFBS46R3VYY6KM13QXCJM,diamond on the left with multiple triangles and a square in the middle on the eright,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GVRB33VY61AMSDK92SR7A,DIAMOND ON THE LRFT AND FROG LEG ON THE RIGHT,01JH1FMXDPSY3S00G2CPNJGKQM,TRUE,FALSE
01JH1GW12HN941KWP6TV85F19Q,diamond on the right,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GW0WHHRCG20SG2Q8RP05H,diamond on the right,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GW10GG2FN20KCGSPG7H6R,diamond on the right,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1GW0VKGH3CFGHHXPBJ57TY,diamond on the right,01JH1GB0VR9YQNZXSBNQGGRBQW,TRUE,FALSE
01JH1FTZ3CG7GFN25AQ53BSBH5,O wait sry maybe I mixed it up,01JH1FD62ME2NE4MQZBQHN41G6,FALSE,FALSE
01JH1G7BTB2JF9AER94VV2PE0R,Diamond ring,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BT5XJ3DS8VVE10JX1RP,Diamond ring,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1G7BRP7A4WJVE58TZYDZD9,diamond shape on an angle,01JH1G3JJ3BXQMGP4WP8VP19T2,TRUE,FALSE
01JH1GFBTY6S4SSA1KCT1SKEQF,diamond shape on the left hand side,01JH1G7TJVSWCEYWVKJK1638VX,TRUE,FALSE
01JH1GNR3V8YMG6QMTC3ZCMRDA,hello,01JH1GB9JK8VBSNVGSTF4TDQFC,FALSE,FALSE
01JH1G7BS9H54DEBYQH2TC2FZ9,Diamone 1 spike,01JH1G2K4Y4Y76VDGDG3R2VZNF,TRUE,FALSE
01JH1GFBVRJ14WM8QZ9Q8JZ53Y,dog,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBXXZBAM2DM3P2Z1FQWV,dog 1,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1GFBVCHF619BYRSA80WK9N,DOGGG!!,01JH1G7M184NSQQVZ3KZXQD6F6,TRUE,FALSE
01JH1G5PPWN3YDR8YXSNXBQQ12,downward arrow with a staircase on top,01JH1FV7Z3BJ6SAT2Z6EXCSV2P,TRUE,FALSE
01JH1GVRAY6BJNAD2DTYXKE6XR,downward pointing rectangle on the left,01JH1GP991AKWX71GS1CEY9R1N,TRUE,FALSE
01JH1J275XSGGTY5VPJ40YP4JR,please continue,01JH1HG392QEBSGHD5HDZVESB5,FALSE,FALSE
01JH1GNR76AHK7TVJKMGB48H0F,Drinks,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1FTZ406QQ90JPG75M232SN,E on the right,01JH1FD62ME2NE4MQZBQHN41G6,TRUE,FALSE
01JH1FTZ4G1R9ZVQNRDTBTS8TG,"E on the right, square left",01JH1FPHKPB5NF5G3K1BA1EMSZ,TRUE,FALSE
01JH1HD6JBBGZ6TK819KXZ46DG,?,01JH1GNZ96JNK9MCJ953Q6ZS67,FALSE,FALSE
01JH1GNRAGX3G4NDFZ98J5X8GQ,eagle,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
01JH1GNR927DZ1PP8M1KQ0REDN,Explosion,01JH1G7TBAW0TJF4QY7G4XKC3K,TRUE,FALSE
