roundID,correct,gameID,index,numTrials,repNum,response,target,targetNum,trialNum,tangramURLs
01JH10G6QPC7RA7MQS97YMYB3F,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,20,65,1,/tangrams/462_436.png,/tangrams/462_436.png,5,20,"[""/tangrams/435_361.png"",""/tangrams/462_436.png"",""/tangrams/451_366.png"",""/tangrams/406_175.png""]"
01JH10G6XFMQD3MF1469YW9EX4,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,63,65,3,/tangrams/194_315.png,/tangrams/194_315.png,16,63,"[""/tangrams/130_163.png"",""/tangrams/406_175.png"",""/tangrams/240_237.png"",""/tangrams/194_315.png""]"
01JH16TBEHEPZVBN4SBB258471,FALSE,01JH16G2KK12WBJF9J75ZDWEXK,9,65,0,NA,/tangrams/423_453.png,10,9,"[""/tangrams/423_453.png"",""/tangrams/85_89.png"",""/tangrams/195_43.png"",""/tangrams/257_167.png""]"
01JH17BACYEFRSR45ANMQCDG0K,TRUE,01JH16GC9W6FMGAV86655KYY63,48,65,3,/tangrams/176_247.png,/tangrams/176_247.png,1,48,"[""/tangrams/32_355.png"",""/tangrams/176_247.png"",""/tangrams/193_147.png"",""/tangrams/186_89.png""]"
01JH0ZNXJ0950K8D1D97QZFCNA,TRUE,01JH0YW898ZZGZ4521HGEPZ2RP,19,65,1,/tangrams/211_293.png,/tangrams/211_293.png,4,19,"[""/tangrams/211_293.png"",""/tangrams/211_108.png"",""/tangrams/253_293.png"",""/tangrams/253_108.png""]"
01JH11ATXT4MWYH50B3C9HCMCQ,NA,01JH0ZJAXV43N3BVBHY3X1SS15,7,65,0,NA,/tangrams/246_70.png,8,7,"[""/tangrams/126_364.png"",""/tangrams/246_70.png"",""/tangrams/312_303.png"",""/tangrams/180_26.png""]"
01JH11AV4BNDA13CD7224A8FV5,NA,01JH0ZJAXV43N3BVBHY3X1SS15,26,65,1,NA,/tangrams/126_70.png,11,26,"[""/tangrams/126_70.png"",""/tangrams/180_364.png"",""/tangrams/246_303.png"",""/tangrams/312_26.png""]"
01JH172CTRB4XVPV446S8AGHMV,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,26,65,1,/tangrams/460_246.png,/tangrams/460_246.png,11,26,"[""/tangrams/125_451.png"",""/tangrams/376_231.png"",""/tangrams/448_248.png"",""/tangrams/460_246.png""]"
01JH17Y4C3R2ZB1ZW6YM9BWEB5,NA,01JH16GC95ANF51QB6EYQCMA3V,4,65,0,NA,/tangrams/177_416.png,5,4,"[""/tangrams/71_416.png"",""/tangrams/177_179.png"",""/tangrams/71_179.png"",""/tangrams/177_416.png""]"
01JH10G6Q00B3DJN16B9PHSZZJ,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,15,65,0,/tangrams/17_69.png,/tangrams/17_69.png,16,15,"[""/tangrams/57_279.png"",""/tangrams/417_50.png"",""/tangrams/17_69.png"",""/tangrams/462_436.png""]"
01JH10G6PAAMDFPV42MER4TQVT,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,8,65,0,/tangrams/406_175.png,/tangrams/406_175.png,9,8,"[""/tangrams/462_436.png"",""/tangrams/57_279.png"",""/tangrams/406_175.png"",""/tangrams/392_135.png""]"
01JH0ZW9PGXF6N14PKWN2H3JJ1,TRUE,01JH0YPC4R1XMMR506PW3T899B,12,65,0,/tangrams/361_154.png,/tangrams/361_154.png,13,12,"[""/tangrams/361_154.png"",""/tangrams/125_308.png"",""/tangrams/337_16.png"",""/tangrams/448_339.png""]"
01JH0ZW9Q7SAJ5ZXZJEZZHVR8J,TRUE,01JH0YPC4R1XMMR506PW3T899B,42,65,2,/tangrams/452_377.png,/tangrams/452_377.png,11,42,"[""/tangrams/407_50.png"",""/tangrams/437_129.png"",""/tangrams/452_377.png"",""/tangrams/125_308.png""]"
01JH0ZW9N95WC3CEBXQPPYRKCZ,TRUE,01JH0YPC4R1XMMR506PW3T899B,21,65,1,/tangrams/361_154.png,/tangrams/361_154.png,6,21,"[""/tangrams/448_339.png"",""/tangrams/34_258.png"",""/tangrams/361_154.png"",""/tangrams/337_16.png""]"
01JH150EC0832QGZ0VED8TMAE7,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,57,65,3,/tangrams/462_3.png,/tangrams/462_3.png,10,57,"[""/tangrams/462_217.png"",""/tangrams/201_3.png"",""/tangrams/462_3.png"",""/tangrams/201_217.png""]"
01JH17Y419QXYT26FER9VSG74H,NA,01JH16GC95ANF51QB6EYQCMA3V,35,65,2,NA,/tangrams/6_416.png,4,35,"[""/tangrams/6_416.png"",""/tangrams/71_416.png"",""/tangrams/71_252.png"",""/tangrams/6_252.png""]"
01JH0ZW9NY2V119CV3AR3MB3YX,TRUE,01JH0YPC4R1XMMR506PW3T899B,7,65,0,/tangrams/14_433.png,/tangrams/14_433.png,8,7,"[""/tangrams/172_109.png"",""/tangrams/14_433.png"",""/tangrams/361_154.png"",""/tangrams/337_16.png""]"
01JH0ZW9R6EZJT8JXQPHA9QW12,TRUE,01JH0YPC4R1XMMR506PW3T899B,53,65,3,/tangrams/437_129.png,/tangrams/437_129.png,6,53,"[""/tangrams/448_339.png"",""/tangrams/103_322.png"",""/tangrams/266_430.png"",""/tangrams/437_129.png""]"
01JH105F2V3A2JDWTJ2A5XRWPE,TRUE,01JH0YW899PD6KSY7EQEAXBBBC,60,65,3,/tangrams/237_337.png,/tangrams/237_337.png,13,60,"[""/tangrams/95_353.png"",""/tangrams/237_337.png"",""/tangrams/271_420.png"",""/tangrams/447_23.png""]"
01JH10G6R3EVSZ58CXMD3K72KP,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,26,65,1,/tangrams/451_366.png,/tangrams/451_366.png,11,26,"[""/tangrams/451_366.png"",""/tangrams/417_50.png"",""/tangrams/57_279.png"",""/tangrams/435_361.png""]"
01JH10G6VX7KMT76ANKMWCJM6C,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,60,65,3,/tangrams/445_65.png,/tangrams/445_65.png,13,60,"[""/tangrams/392_135.png"",""/tangrams/130_163.png"",""/tangrams/466_153.png"",""/tangrams/445_65.png""]"
01JH16RTZ39YK4W450R06GQ435,NA,01JH16G2N16VV2Z2ZD26T2TG2N,33,65,2,NA,/tangrams/468_89.png,2,33,"[""/tangrams/333_463.png"",""/tangrams/468_463.png"",""/tangrams/333_89.png"",""/tangrams/468_89.png""]"
01JH172E4R575SFQTVX4SX30E0,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,53,65,3,/tangrams/125_451.png,/tangrams/125_451.png,6,53,"[""/tangrams/125_451.png"",""/tangrams/460_231.png"",""/tangrams/376_246.png"",""/tangrams/448_248.png""]"
01JH17Y2Q1XF0EYY7MSFP51016,NA,01JH16GC95ANF51QB6EYQCMA3V,16,65,1,NA,/tangrams/71_19.png,1,16,"[""/tangrams/331_19.png"",""/tangrams/331_252.png"",""/tangrams/71_252.png"",""/tangrams/71_19.png""]"
01JH0ZW9MZ65NKE567PYBXDJXT,TRUE,01JH0YPC4R1XMMR506PW3T899B,19,65,1,/tangrams/452_377.png,/tangrams/452_377.png,4,19,"[""/tangrams/452_377.png"",""/tangrams/103_322.png"",""/tangrams/34_258.png"",""/tangrams/337_16.png""]"
01JH10G6PK4E7FFDDSGXHYZ76A,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,14,65,0,/tangrams/466_153.png,/tangrams/466_153.png,15,14,"[""/tangrams/392_135.png"",""/tangrams/466_153.png"",""/tangrams/17_69.png"",""/tangrams/57_279.png""]"
01JH0ZW9PKBQKYCEY7PF7KGJ1S,TRUE,01JH0YPC4R1XMMR506PW3T899B,13,65,0,/tangrams/448_339.png,/tangrams/448_339.png,14,13,"[""/tangrams/14_433.png"",""/tangrams/407_50.png"",""/tangrams/448_339.png"",""/tangrams/114_63.png""]"
01JH10TFWTXQK0KA5KR5VZXMX7,TRUE,01JH0YW899PD6KSY7EQWBD7C81,15,65,0,/tangrams/353_459.png,/tangrams/353_459.png,16,15,"[""/tangrams/414_463.png"",""/tangrams/65_296.png"",""/tangrams/295_392.png"",""/tangrams/353_459.png""]"
01JH11AVDDW10C437P5JVZ5JPE,NA,01JH0ZJAXV43N3BVBHY3X1SS15,53,65,3,NA,/tangrams/180_70.png,6,53,"[""/tangrams/126_364.png"",""/tangrams/180_70.png"",""/tangrams/312_26.png"",""/tangrams/246_303.png""]"
01JH10G6WEGYEABX0NY2N810M3,TRUE,01JH0ZJAXXGE7NR06XJDY2MWKW,59,65,3,/tangrams/130_163.png,/tangrams/130_163.png,12,59,"[""/tangrams/17_69.png"",""/tangrams/130_163.png"",""/tangrams/462_436.png"",""/tangrams/445_65.png""]"
01JH0ZHYEP8WZMYKXW5G5RTQ57,TRUE,01JH0YPC4NS99AQ4RGT50WE76D,30,65,1,/tangrams/136_150.png,/tangrams/136_150.png,15,30,"[""/tangrams/442_145.png"",""/tangrams/136_150.png"",""/tangrams/442_150.png"",""/tangrams/136_145.png""]"
01JH16RVPC07608981Z6QFVP9J,FALSE,01JH16G2N16VV2Z2ZD26T2TG2N,2,65,0,NA,/tangrams/54_89.png,3,2,"[""/tangrams/446_89.png"",""/tangrams/54_282.png"",""/tangrams/54_89.png"",""/tangrams/446_282.png""]"
01JH17Y3T2BGDEWD45J1EG7P20,NA,01JH16GC95ANF51QB6EYQCMA3V,55,65,3,NA,/tangrams/71_19.png,8,55,"[""/tangrams/177_416.png"",""/tangrams/71_416.png"",""/tangrams/177_19.png"",""/tangrams/71_19.png""]"
01JH0Z605YF71GBX929659ZJRX,TRUE,01JH0YPC4PQ2SZZT98DCX2XKP3,52,65,3,/tangrams/43_14.png,/tangrams/43_14.png,5,52,"[""/tangrams/310_391.png"",""/tangrams/147_412.png"",""/tangrams/43_14.png"",""/tangrams/444_302.png""]"
01JH150DYT6DNA7WGV800FZQJB,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,28,65,1,/tangrams/262_402.png,/tangrams/262_402.png,13,28,"[""/tangrams/262_3.png"",""/tangrams/462_402.png"",""/tangrams/262_402.png"",""/tangrams/462_3.png""]"
01JH0ZHYEW4QC2VFDW6J7Z6E2G,TRUE,01JH0YPC4NS99AQ4RGT50WE76D,14,65,0,/tangrams/167_49.png,/tangrams/167_49.png,15,14,"[""/tangrams/167_49.png"",""/tangrams/136_49.png"",""/tangrams/136_150.png"",""/tangrams/167_150.png""]"
01JH150DWA4MENRVFWQMFJHTA0,FALSE,01JH0ZJAXYW944PXCEPQ45X3TW,23,65,1,/tangrams/262_402.png,/tangrams/262_418.png,8,23,"[""/tangrams/262_402.png"",""/tangrams/408_402.png"",""/tangrams/262_418.png"",""/tangrams/408_418.png""]"
01JH150EEKS0WBK5ETBDW5HFWJ,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,61,65,3,/tangrams/408_402.png,/tangrams/408_402.png,14,61,"[""/tangrams/408_3.png"",""/tangrams/408_402.png"",""/tangrams/201_3.png"",""/tangrams/201_402.png""]"
01JH16RTQY221DZ668BV8ACYK7,NA,01JH16G2N16VV2Z2ZD26T2TG2N,52,65,3,NA,/tangrams/333_362.png,5,52,"[""/tangrams/333_362.png"",""/tangrams/468_463.png"",""/tangrams/333_463.png"",""/tangrams/468_362.png""]"
01JH16RV8DKTK8AZEJDN6NHDH5,NA,01JH16G2N16VV2Z2ZD26T2TG2N,6,65,0,NA,/tangrams/54_463.png,7,6,"[""/tangrams/54_89.png"",""/tangrams/468_89.png"",""/tangrams/468_463.png"",""/tangrams/54_463.png""]"
01JH0ZW9ME62P52B3179PTBKVN,TRUE,01JH0YPC4R1XMMR506PW3T899B,63,65,3,/tangrams/172_109.png,/tangrams/172_109.png,16,63,"[""/tangrams/172_109.png"",""/tangrams/337_16.png"",""/tangrams/437_129.png"",""/tangrams/410_465.png""]"
01JH0ZW9R9337PWWFZMX5BQFA2,TRUE,01JH0YPC4R1XMMR506PW3T899B,54,65,3,/tangrams/410_465.png,/tangrams/410_465.png,7,54,"[""/tangrams/452_377.png"",""/tangrams/410_465.png"",""/tangrams/131_382.png"",""/tangrams/437_129.png""]"
01JH105F46YH774KEZ1JFY43G3,TRUE,01JH0YW899PD6KSY7EQEAXBBBC,46,65,2,/tangrams/59_453.png,/tangrams/59_453.png,15,46,"[""/tangrams/272_155.png"",""/tangrams/59_453.png"",""/tangrams/446_414.png"",""/tangrams/350_281.png""]"
01JH0ZNXG9MWBJQ9SJBD4A1JVD,TRUE,01JH0YW898ZZGZ4521HGEPZ2RP,0,65,0,/tangrams/253_293.png,/tangrams/253_293.png,1,0,"[""/tangrams/253_293.png"",""/tangrams/211_10.png"",""/tangrams/253_10.png"",""/tangrams/211_293.png""]"
01JH0ZNXHF0EVPJ57KF4935FJ5,TRUE,01JH0YW898ZZGZ4521HGEPZ2RP,27,65,1,/tangrams/165_287.png,/tangrams/165_287.png,12,27,"[""/tangrams/165_287.png"",""/tangrams/290_287.png"",""/tangrams/165_10.png"",""/tangrams/290_10.png""]"
01JH0ZNXJSBRXY7ZVGY8253GGQ,TRUE,01JH0YW898ZZGZ4521HGEPZ2RP,57,65,3,/tangrams/211_287.png,/tangrams/211_287.png,10,57,"[""/tangrams/211_287.png"",""/tangrams/290_293.png"",""/tangrams/290_287.png"",""/tangrams/211_293.png""]"
01JH150DX4Q1823E86Z3NV3254,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,25,65,1,/tangrams/201_217.png,/tangrams/201_217.png,10,25,"[""/tangrams/201_402.png"",""/tangrams/408_402.png"",""/tangrams/201_217.png"",""/tangrams/408_217.png""]"
01JH16RVZFGQT0NS6FH3KDXCHB,NA,01JH16G2N16VV2Z2ZD26T2TG2N,59,65,3,NA,/tangrams/468_463.png,12,59,"[""/tangrams/468_89.png"",""/tangrams/333_89.png"",""/tangrams/468_463.png"",""/tangrams/333_463.png""]"
01JH0Z605J7HRH6XKXWM7762R2,TRUE,01JH0YPC4PQ2SZZT98DCX2XKP3,37,65,2,/tangrams/444_302.png,/tangrams/444_302.png,6,37,"[""/tangrams/147_412.png"",""/tangrams/43_391.png"",""/tangrams/310_14.png"",""/tangrams/444_302.png""]"
01JH150E0M17XZTZZANP8RG981,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,33,65,2,/tangrams/262_402.png,/tangrams/262_402.png,2,33,"[""/tangrams/262_402.png"",""/tangrams/262_217.png"",""/tangrams/201_402.png"",""/tangrams/201_217.png""]"
01JH150E4CE8PJD1S1B3VNZWXZ,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,40,65,2,/tangrams/201_217.png,/tangrams/201_217.png,9,40,"[""/tangrams/462_217.png"",""/tangrams/462_402.png"",""/tangrams/201_217.png"",""/tangrams/201_402.png""]"
01JH17Y45BB20NAHM49Z9QHMZH,NA,01JH16GC95ANF51QB6EYQCMA3V,33,65,2,NA,/tangrams/331_19.png,2,33,"[""/tangrams/331_19.png"",""/tangrams/71_19.png"",""/tangrams/331_416.png"",""/tangrams/71_416.png""]"
01JH0ZW9NWQHDA8H1NH52Z02TW,TRUE,01JH0YPC4R1XMMR506PW3T899B,11,65,0,/tangrams/131_382.png,/tangrams/131_382.png,12,11,"[""/tangrams/337_16.png"",""/tangrams/131_382.png"",""/tangrams/172_109.png"",""/tangrams/452_377.png""]"
01JH11ATZSNZKHDTYSJQHP41QY,NA,01JH0ZJAXV43N3BVBHY3X1SS15,15,65,0,NA,/tangrams/126_26.png,16,15,"[""/tangrams/180_303.png"",""/tangrams/312_364.png"",""/tangrams/126_26.png"",""/tangrams/246_70.png""]"
01JH0ZW9M6NC3006KG2AX39FST,TRUE,01JH0YPC4R1XMMR506PW3T899B,34,65,2,/tangrams/103_322.png,/tangrams/103_322.png,3,34,"[""/tangrams/361_154.png"",""/tangrams/371_143.png"",""/tangrams/103_322.png"",""/tangrams/14_433.png""]"
01JH10TFYP7J92NE4KNPS0HZQ5,TRUE,01JH0YW899PD6KSY7EQWBD7C81,24,65,1,/tangrams/295_463.png,/tangrams/295_463.png,9,24,"[""/tangrams/295_463.png"",""/tangrams/65_296.png"",""/tangrams/353_392.png"",""/tangrams/414_459.png""]"
01JH150EAM657BGTB633WY1A50,TRUE,01JH0ZJAXYW944PXCEPQ45X3TW,54,65,3,/tangrams/201_3.png,/tangrams/201_3.png,7,54,"[""/tangrams/262_3.png"",""/tangrams/262_402.png"",""/tangrams/201_3.png"",""/tangrams/201_402.png""]"
01JH16TC36HN2NMNQESSMW2GTH,NA,01JH16G2KK12WBJF9J75ZDWEXK,37,65,2,NA,/tangrams/329_299.png,6,37,"[""/tangrams/329_299.png"",""/tangrams/343_120.png"",""/tangrams/307_328.png"",""/tangrams/18_441.png""]"
01JH172DNWCYCCQ2W8TAV7ARQ1,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,42,65,2,/tangrams/376_246.png,/tangrams/376_246.png,11,42,"[""/tangrams/125_451.png"",""/tangrams/448_248.png"",""/tangrams/376_246.png"",""/tangrams/460_231.png""]"
01JH17Y42N6HX8AZDZNBTTRT1W,NA,01JH16GC95ANF51QB6EYQCMA3V,53,65,3,NA,/tangrams/177_19.png,6,53,"[""/tangrams/71_252.png"",""/tangrams/177_252.png"",""/tangrams/177_19.png"",""/tangrams/71_19.png""]"
01JH0ZW9Q2CR5SQHDZWNT8HG5G,TRUE,01JH0YPC4R1XMMR506PW3T899B,40,65,2,/tangrams/337_16.png,/tangrams/337_16.png,9,40,"[""/tangrams/34_258.png"",""/tangrams/114_63.png"",""/tangrams/337_16.png"",""/tangrams/448_339.png""]"
01JH0ZW9PDBTT16SFTKM57537F,TRUE,01JH0YPC4R1XMMR506PW3T899B,28,65,1,/tangrams/371_143.png,/tangrams/371_143.png,13,28,"[""/tangrams/371_143.png"",""/tangrams/437_129.png"",""/tangrams/172_109.png"",""/tangrams/266_430.png""]"
01JH16RTXTXH6VCTEPH19D7S99,NA,01JH16G2N16VV2Z2ZD26T2TG2N,9,65,0,NA,/tangrams/333_463.png,10,9,"[""/tangrams/446_89.png"",""/tangrams/446_463.png"",""/tangrams/333_463.png"",""/tangrams/333_89.png""]"
01JH16TBTWYK35TFXSH2J9V3ZH,NA,01JH16G2KK12WBJF9J75ZDWEXK,25,65,1,NA,/tangrams/423_453.png,10,25,"[""/tangrams/193_232.png"",""/tangrams/343_120.png"",""/tangrams/307_328.png"",""/tangrams/423_453.png""]"
01JH17Y4ARX7QHXE190DDHWK56,NA,01JH16GC95ANF51QB6EYQCMA3V,31,65,1,NA,/tangrams/331_19.png,16,31,"[""/tangrams/331_19.png"",""/tangrams/331_179.png"",""/tangrams/6_179.png"",""/tangrams/6_19.png""]"
01JH0ZHYEXA900WNKC1BWRCZR2,TRUE,01JH0YPC4NS99AQ4RGT50WE76D,37,65,2,/tangrams/121_150.png,/tangrams/121_150.png,6,37,"[""/tangrams/121_309.png"",""/tangrams/442_150.png"",""/tangrams/121_150.png"",""/tangrams/442_309.png""]"
01JH0ZHYFD3G2KA3CWPKSG6A64,TRUE,01JH0YPC4NS99AQ4RGT50WE76D,20,65,1,/tangrams/442_145.png,/tangrams/442_145.png,5,20,"[""/tangrams/442_145.png"",""/tangrams/121_145.png"",""/tangrams/442_49.png"",""/tangrams/121_49.png""]"
01JH0ZNXJAJX2V88B1E49BF0F4,TRUE,01JH0YW898ZZGZ4521HGEPZ2RP,40,65,2,/tangrams/165_293.png,/tangrams/165_293.png,9,40,"[""/tangrams/165_293.png"",""/tangrams/290_287.png"",""/tangrams/165_287.png"",""/tangrams/290_293.png""]"
01JH10TFZK0DMJ1SP42VGHWX8C,TRUE,01JH0YW899PD6KSY7EQWBD7C81,2,65,0,/tangrams/414_459.png,/tangrams/414_459.png,3,2,"[""/tangrams/414_459.png"",""/tangrams/353_463.png"",""/tangrams/65_392.png"",""/tangrams/295_296.png""]"
01JH16TB72MNQ0TKBCFEN94PDJ,FALSE,01JH16G2KK12WBJF9J75ZDWEXK,0,65,0,NA,/tangrams/343_120.png,1,0,"[""/tangrams/343_120.png"",""/tangrams/192_138.png"",""/tangrams/177_151.png"",""/tangrams/266_382.png""]"
01JH17Y2W95GP4ZD2ZDH9MQTA5,NA,01JH16GC95ANF51QB6EYQCMA3V,23,65,1,NA,/tangrams/177_179.png,8,23,"[""/tangrams/177_19.png"",""/tangrams/6_179.png"",""/tangrams/6_19.png"",""/tangrams/177_179.png""]"
01JH0ZHYEM0BW08SFQRRWX8JF4,TRUE,01JH0YPC4NS99AQ4RGT50WE76D,31,65,1,/tangrams/136_49.png,/tangrams/136_49.png,16,31,"[""/tangrams/442_145.png"",""/tangrams/442_49.png"",""/tangrams/136_49.png"",""/tangrams/136_145.png""]"
01JH172EBEX2D5DQK3790DHYNZ,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,57,65,3,/tangrams/376_451.png,/tangrams/376_451.png,10,57,"[""/tangrams/125_231.png"",""/tangrams/448_248.png"",""/tangrams/460_246.png"",""/tangrams/376_451.png""]"
01JH172DJXMHVQR2P7PD5HS0T8,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,39,65,2,/tangrams/448_248.png,/tangrams/448_248.png,8,39,"[""/tangrams/376_246.png"",""/tangrams/460_231.png"",""/tangrams/448_248.png"",""/tangrams/125_451.png""]"
01JH172CHPFHJ4HXEC9W8WE3R5,TRUE,01JH16G2JGQZGTF3X42GEXBVE1,18,65,1,/tangrams/376_246.png,/tangrams/376_246.png,3,18,"[""/tangrams/448_451.png"",""/tangrams/460_231.png"",""/tangrams/125_248.png"",""/tangrams/376_246.png""]"
