id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JFGB9AM5PBE28YYR8265HKS6,01JFGA58CRKR49V2KH4XS2WDYB,2024-12-19T20:55:56.805998992Z,"[{""text"":""house or chair?"",""sender"":{""id"":""01JFGB2B59CTSJXJMRCQWE3459"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""legs or triangle?"",""sender"":{""id"":""01JFGB2B59CTSJXJMRCQWE3459"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""chair like on to and a triangular base"",""sender"":{""id"":""01JFGA0RP6XQSZFPDJZDZNZHCM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T21:16:14.053484106Z,true,2024-12-19T21:16:22.932066774Z,true,2024-12-19T21:16:22.862335236Z,01JFGA58DFG208NE3ZXZFARAF8,2024-12-19T20:55:56.805998992Z,27,2024-12-19T20:55:56.805998992Z,65,2024-12-19T20:55:56.805998992Z,1,2024-12-19T20:55:56.805998992Z,4,2024-12-19T20:55:56.805998992Z,/tangrams/37_272.png,2024-12-19T21:16:22.932066774Z,2,2024-12-19T20:55:59.041921365Z,true,2024-12-19T21:15:37.778186309Z,"[""/tangrams/182_7.png"",""/tangrams/182_272.png"",""/tangrams/37_272.png"",""/tangrams/37_7.png""]",2024-12-19T20:55:56.805998992Z,/tangrams/37_272.png,2024-12-19T20:55:56.805998992Z,12,2024-12-19T20:55:56.805998992Z,27,2024-12-19T20:55:56.805998992Z
01JFGB9AZEWVGE5QKJWN7HAGM6,01JFGA58CRKR49V2KH4XS2WDYB,2024-12-19T20:55:57.166803324Z,"[{""text"":""house like triangle base"",""sender"":{""id"":""01JFGA0RP6XQSZFPDJZDZNZHCM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T21:34:52.180925267Z,true,2024-12-19T21:35:00.043609953Z,true,2024-12-19T21:35:00.018049709Z,01JFGA58DFG208NE3ZXZFARAF8,2024-12-19T20:55:57.166803324Z,63,2024-12-19T20:55:57.166803324Z,65,2024-12-19T20:55:57.166803324Z,3,2024-12-19T20:55:57.166803324Z,4,2024-12-19T20:55:57.166803324Z,/tangrams/182_272.png,2024-12-19T21:35:00.043609953Z,2,2024-12-19T20:56:01.570862798Z,true,2024-12-19T21:34:30.076912443Z,"[""/tangrams/37_272.png"",""/tangrams/182_243.png"",""/tangrams/37_243.png"",""/tangrams/182_272.png""]",2024-12-19T20:55:57.166803324Z,/tangrams/182_272.png,2024-12-19T20:55:57.166803324Z,16,2024-12-19T20:55:57.166803324Z,63,2024-12-19T20:55:57.166803324Z
01JFG9M8GQJ76P6WNJSPYMP3J5,01JFG8YPEF275M0SF9PNSPV272,2024-12-19T20:26:57.943053227Z,"[{""text"":""flat footed triangle hat"",""sender"":{""id"":""01JFG9JKCBFHFPAFFP1RJW3H2X"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T20:46:49.740290731Z,true,2024-12-19T20:46:58.664044706Z,true,2024-12-19T20:46:58.643268459Z,01JFG8YPFB4QWAE1J5AKFP27SX,2024-12-19T20:26:57.943053227Z,50,2024-12-19T20:26:57.943053227Z,65,2024-12-19T20:26:57.943053227Z,3,2024-12-19T20:26:57.943053227Z,4,2024-12-19T20:26:57.943053227Z,/tangrams/74_250.png,2024-12-19T20:46:58.664044706Z,2,2024-12-19T20:26:58.88656675Z,true,2024-12-19T20:46:39.570875825Z,"[""/tangrams/74_250.png"",""/tangrams/415_360.png"",""/tangrams/11_392.png"",""/tangrams/287_82.png""]",2024-12-19T20:26:57.943053227Z,/tangrams/74_250.png,2024-12-19T20:26:57.943053227Z,3,2024-12-19T20:26:57.943053227Z,50,2024-12-19T20:26:57.943053227Z
01JFGA4GRX489TT82P2Z9Q4EF3,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:50.685451398Z,"[{""text"":""Square on top left with two arrows pointing down, and an arrow pointing right"",""sender"":{""id"":""01JFG9ZV5JCSCD633QXFWF0TNM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T21:07:32.766946346Z,true,2024-12-19T21:07:50.058176515Z,true,2024-12-19T21:07:50.03359322Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:50.685451398Z,49,2024-12-19T20:35:50.685451398Z,65,2024-12-19T20:35:50.685451398Z,3,2024-12-19T20:35:50.685451398Z,4,2024-12-19T20:35:50.685451398Z,/tangrams/53_371.png,2024-12-19T21:07:50.058176515Z,2,2024-12-19T20:35:51.620555478Z,true,2024-12-19T21:07:13.425653708Z,"[""/tangrams/462_119.png"",""/tangrams/462_371.png"",""/tangrams/53_371.png"",""/tangrams/53_119.png""]",2024-12-19T20:35:50.685451398Z,/tangrams/53_371.png,2024-12-19T20:35:50.685451398Z,2,2024-12-19T20:35:50.685451398Z,49,2024-12-19T20:35:50.685451398Z
01JFGA4GS17498H3H5JFVKA8VQ,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:50.689686161Z,"[{""text"":""Square top left with 2 arrows pointing down, and an arrow on the right. It creates an almost arrow on the inside."",""sender"":{""id"":""01JFG9ZV5JCSCD633QXFWF0TNM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T21:05:27.337163984Z,true,2024-12-19T21:05:49.027936416Z,true,2024-12-19T21:05:49.006554811Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:50.689686161Z,45,2024-12-19T20:35:50.689686161Z,65,2024-12-19T20:35:50.689686161Z,2,2024-12-19T20:35:50.689686161Z,4,2024-12-19T20:35:50.689686161Z,/tangrams/53_371.png,2024-12-19T21:05:49.027936416Z,2,2024-12-19T20:35:51.555156124Z,true,2024-12-19T21:05:02.963409783Z,"[""/tangrams/53_371.png"",""/tangrams/170_203.png"",""/tangrams/170_371.png"",""/tangrams/53_203.png""]",2024-12-19T20:35:50.689686161Z,/tangrams/53_371.png,2024-12-19T20:35:50.689686161Z,14,2024-12-19T20:35:50.689686161Z,45,2024-12-19T20:35:50.689686161Z
01JFG9M8G2CS1EHNJXFVQHBRYS,01JFG8YPEF275M0SF9PNSPV272,2024-12-19T20:26:57.922638924Z,"[{""text"":""upside down triangle on hexagon"",""sender"":{""id"":""01JFG9DEE4WBNK3M0D0JDNFZ74"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T20:39:31.853655708Z,true,2024-12-19T20:39:44.023514347Z,true,2024-12-19T20:39:44.012655909Z,01JFG8YPFB4QWAE1J5AKFP27SX,2024-12-19T20:26:57.922638924Z,29,2024-12-19T20:26:57.922638924Z,65,2024-12-19T20:26:57.922638924Z,1,2024-12-19T20:26:57.922638924Z,4,2024-12-19T20:26:57.922638924Z,/tangrams/11_392.png,2024-12-19T20:39:44.023514347Z,2,2024-12-19T20:26:58.516581487Z,true,2024-12-19T20:39:21.325554194Z,"[""/tangrams/415_82.png"",""/tangrams/74_250.png"",""/tangrams/287_360.png"",""/tangrams/11_392.png""]",2024-12-19T20:26:57.922638924Z,/tangrams/11_392.png,2024-12-19T20:26:57.922638924Z,14,2024-12-19T20:26:57.922638924Z,29,2024-12-19T20:26:57.922638924Z
01JFGAXKTP3DY4KPK0QTFFCWS9,01JFG8Z9B8TE7ZVBBENQDAJDQK,2024-12-19T20:49:33.01477112Z,"[{""text"":""Black arrow"",""sender"":{""id"":""01JFGASY33Y3P6D9J4GPN0M6Q0"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T21:08:28.078957475Z,true,2024-12-19T21:08:33.864514952Z,true,2024-12-19T21:08:33.822634193Z,01JFG8Z9BQREF412YKSXPEAKSA,2024-12-19T20:49:33.01477112Z,38,2024-12-19T20:49:33.01477112Z,65,2024-12-19T20:49:33.01477112Z,2,2024-12-19T20:49:33.01477112Z,4,2024-12-19T20:49:33.01477112Z,/tangrams/195_56.png,2024-12-19T21:08:33.864514952Z,2,2024-12-19T20:49:34.802384859Z,true,2024-12-19T21:08:21.850104361Z,"[""/tangrams/258_347.png"",""/tangrams/241_180.png"",""/tangrams/195_56.png"",""/tangrams/343_166.png""]",2024-12-19T20:49:33.01477112Z,/tangrams/195_56.png,2024-12-19T20:49:33.01477112Z,7,2024-12-19T20:49:33.01477112Z,38,2024-12-19T20:49:33.01477112Z
01JFG9M8G7MW8N1W22ZMKZ6E62,01JFG8YPEF275M0SF9PNSPV272,2024-12-19T20:26:57.92708109Z,"[{""text"":""diamond on top"",""sender"":{""id"":""01JFG9JKCBFHFPAFFP1RJW3H2X"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T20:34:49.752211857Z,true,2024-12-19T20:34:55.184821038Z,true,2024-12-19T20:34:55.174857227Z,01JFG8YPFB4QWAE1J5AKFP27SX,2024-12-19T20:26:57.92708109Z,16,2024-12-19T20:26:57.92708109Z,65,2024-12-19T20:26:57.92708109Z,1,2024-12-19T20:26:57.92708109Z,4,2024-12-19T20:26:57.92708109Z,/tangrams/287_250.png,2024-12-19T20:34:55.184821038Z,2,2024-12-19T20:26:58.295532764Z,true,2024-12-19T20:34:37.818334354Z,"[""/tangrams/74_392.png"",""/tangrams/415_82.png"",""/tangrams/287_250.png"",""/tangrams/11_360.png""]",2024-12-19T20:26:57.92708109Z,/tangrams/287_250.png,2024-12-19T20:26:57.92708109Z,1,2024-12-19T20:26:57.92708109Z,16,2024-12-19T20:26:57.92708109Z
01JFGA4GSQM4XSSS2B1S0EAZP3,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:50.711582667Z,"[{""text"":""Big filled in block on the left, with squares on the right."",""sender"":{""id"":""01JFG9ZV5JCSCD633QXFWF0TNM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T20:51:09.544926703Z,true,2024-12-19T20:51:18.281725736Z,true,2024-12-19T20:51:18.260072244Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:50.711582667Z,21,2024-12-19T20:35:50.711582667Z,65,2024-12-19T20:35:50.711582667Z,1,2024-12-19T20:35:50.711582667Z,4,2024-12-19T20:35:50.711582667Z,/tangrams/224_203.png,2024-12-19T20:51:18.281725736Z,2,2024-12-19T20:35:51.121068408Z,true,2024-12-19T20:50:51.837819612Z,"[""/tangrams/224_232.png"",""/tangrams/53_203.png"",""/tangrams/53_232.png"",""/tangrams/224_203.png""]",2024-12-19T20:35:50.711582667Z,/tangrams/224_203.png,2024-12-19T20:35:50.711582667Z,6,2024-12-19T20:35:50.711582667Z,21,2024-12-19T20:35:50.711582667Z
01JFGA4GTFQATH9CWQ1G3C35J4,01JFG8YYEMC3P14CH23MXYXJ1N,2024-12-19T20:35:50.735989372Z,"[{""text"":""We got this! Square top left that leads to 2 arrows down and big block merged shape on right"",""sender"":{""id"":""01JFG9ZV5JCSCD633QXFWF0TNM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""we sure have!"",""sender"":{""id"":""01JFGA0NWRWKSJ3RKMWVYF5FSB"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T21:10:59.42714869Z,true,2024-12-19T21:11:05.113995552Z,true,2024-12-19T21:11:05.076751886Z,01JFG8YYF8H0QD8W9TRHSGW7CC,2024-12-19T20:35:50.735989372Z,55,2024-12-19T20:35:50.735989372Z,65,2024-12-19T20:35:50.735989372Z,3,2024-12-19T20:35:50.735989372Z,4,2024-12-19T20:35:50.735989372Z,/tangrams/462_232.png,2024-12-19T21:11:05.113995552Z,2,2024-12-19T20:35:51.718922893Z,true,2024-12-19T21:10:27.675002344Z,"[""/tangrams/224_119.png"",""/tangrams/462_119.png"",""/tangrams/462_232.png"",""/tangrams/224_232.png""]",2024-12-19T20:35:50.735989372Z,/tangrams/462_232.png,2024-12-19T20:35:50.735989372Z,8,2024-12-19T20:35:50.735989372Z,55,2024-12-19T20:35:50.735989372Z
01JFGAFG32QCPVR8CD250S4JP4,01JFG8Z7DX9XXJDKG3QSY7GHWR,2024-12-19T20:41:50.434990853Z,"[{""text"":""apex top"",""sender"":{""id"":""01JFGAC3DMMYRBG1A56E5SQ95T"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T20:57:40.661884697Z,true,2024-12-19T20:57:45.955276265Z,true,2024-12-19T20:57:45.932080476Z,01JFG8Z7EFJZW02VJSC7JSSAXB,2024-12-19T20:41:50.434990853Z,40,2024-12-19T20:41:50.434990853Z,65,2024-12-19T20:41:50.434990853Z,2,2024-12-19T20:41:50.434990853Z,4,2024-12-19T20:41:50.434990853Z,/tangrams/26_122.png,2024-12-19T20:57:45.955276265Z,2,2024-12-19T20:41:51.903619785Z,true,2024-12-19T20:57:33.705297983Z,"[""/tangrams/26_122.png"",""/tangrams/454_450.png"",""/tangrams/309_228.png"",""/tangrams/380_338.png""]",2024-12-19T20:41:50.434990853Z,/tangrams/26_122.png,2024-12-19T20:41:50.434990853Z,9,2024-12-19T20:41:50.434990853Z,40,2024-12-19T20:41:50.434990853Z
01JFGAFG4V49XGWARWV8HDVKZY,01JFG8Z7DX9XXJDKG3QSY7GHWR,2024-12-19T20:41:50.492057592Z,"[{""text"":""daimond top"",""sender"":{""id"":""01JFGA5MVC6GPBAZSHJQHEDZ3W"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T21:00:24.83272786Z,true,2024-12-19T21:00:30.357348116Z,true,2024-12-19T21:00:30.330995939Z,01JFG8Z7EFJZW02VJSC7JSSAXB,2024-12-19T20:41:50.492057592Z,49,2024-12-19T20:41:50.492057592Z,65,2024-12-19T20:41:50.492057592Z,3,2024-12-19T20:41:50.492057592Z,4,2024-12-19T20:41:50.492057592Z,/tangrams/380_338.png,2024-12-19T21:00:30.357348116Z,2,2024-12-19T20:41:52.192346273Z,true,2024-12-19T21:00:16.863129055Z,"[""/tangrams/63_116.png"",""/tangrams/442_446.png"",""/tangrams/309_228.png"",""/tangrams/380_338.png""]",2024-12-19T20:41:50.492057592Z,/tangrams/380_338.png,2024-12-19T20:41:50.492057592Z,2,2024-12-19T20:41:50.492057592Z,49,2024-12-19T20:41:50.492057592Z
