roundID,text,playerID
01JFGH3DKTCGM4SC4DGP7A8GM7,"sign inside it, two spikes on top",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5C9SZWH0V53FFB1MKGZC,C,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGGTRWM603S73M50P4E5VE3,1 point on the left and 1 point on the right,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV318ZCJP4S4M0G5A9K0,looks like a big arrow at the borrom pointing to a hand shape at the top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QM77Y26GZM9F6H515TC,wolf,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH02AN9H1WZ8E63XQSY60A,"Three fingers, triangle below",01JFGGQZZ2PCA1ZPXZN9MKMMDD
01JFGH3DMWM7VKR25M0VCAJN1E,"big square in it , kinda K sign on right side",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DRDQ36VPBV4HBD1M9AV,"rectangle inside it, two spikes on the bottom, square on top",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DQVT62H2VP61K4WQHPQ,"sign in it, diamond top right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGHBZR2DZGK1Q6ABN80DWTQ,"two triangles, diamond on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGXV3DF1XS9GW764JG1YAK,A kettle sitting on a black triangle,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DN3VJPDWZGDXBMBSJ0J,3 spikes on top left one one right as well and 2 on right bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGXV1TJVN58930G2SZ1Y4D,hello,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGYG82EBGNVT5M4T1H45QV,fihdbgoidgb,01JFGGQCJGD3CD3AE43QSY05MX
01JFGH5C5YR6B75QR2HNFYDVT9,"looks almost like a cat with a beard, two pointed shapes at the top, one sharp shape at the bottom",01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C76APB6C2MRF1N64TJV,looks like a claw pointing left,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QNRKP3FCSPZH7MRXRAJ,like a W with a funny rectangle on top of it,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QPE08K2VTYH46PYBYDS,it has a small bit at the bottom right,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZEZXT8KYXBBYNDED544,I have 2 shapes with a tail?,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZEZXT8KYXBBYNDED544,is it either of those?,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZEZXT8KYXBBYNDED544,The image looks like an elephant with a tower within it on the left side,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZEZXT8KYXBBYNDED544,"ok, what about the right sider?",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZEZXT8KYXBBYNDED544,it has a tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZM0FW1C03GVRY4KFDGY,crocodile on the left and diamond on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH3DRMCJ5F33V612DNPHWC,small square in it two spikes on bottom sides,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGTRWZK4B7Z1BSQNK7WKWQ,Looks like it has a tuft of hair pointing left,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRX7TMPA4XXQJYPMGQ0Z,"boy running right, one leg",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRXDA63MPVCQJJMSBZ2R,Hair tuft,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DR7TGV4X104YQRSAFY3,sign in it 2 spikes on bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGTRWR6NY49VYPWM285ZBE,a small square on a big square,01JFGGM5WH54V3KZQZR41Y89CR
01JFGHBZV9F9RB97C6MDC28MTR,were doing amazing,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZV9F9RB97C6MDC28MTR,house and a diamond,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV3HJDX7968HBN411RQQ,A black cross on a house,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QMG3JXY8BXVF9GFCJNR,the one with the long rectangle at the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QSVD6YNPRJRZZWEYTPW,long rectangle on top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGXV41MPA2AWN8N3Y6GB0W,has a white square in the middle,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DMRGZ8863MAHM38Q9J9,"three spikes on top left, diamond on top right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DR18TXTVZ131666D9J1,"3 spikes on top left, 4 spikes on bottom, looks like K on the right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5QQCZNR7BTHKB5N8BXP2,long W on bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QRESZEXE0ZXYC514EJX,w with a funny rectangle on top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZE3PHVNZJVW4XH9KVD6,Hello :-) What shape am I looking for,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZE3PHVNZJVW4XH9KVD6,The shape has a shape of towers within it with a triangle to the side,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZNX48SG7GN1W34RNRPZ,?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZNX48SG7GN1W34RNRPZ,"triangle, then diamond on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGH3DMDVHKX2WPRT3D5C6N1,sign in it 2 spikes one top,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DKMTQQ4TFNN6R4H5YRE,"3 spikes on top left, diamond on top right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DN7K3PJH0CJ544P96JF,"square inside it, spike pointing down on the right side",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5C6Z37ZG4G5YFPAGXZBA,black shape with a white hollowed out arrow pointing to the left,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QQRAZPXW2C2N1S59WJB,one with the stretched trapezium at the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QW7G3RYHBYYBG2FZ26D,bull,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZP2WBSSCN58ZV6E5VD1,"tower/house, then big shape",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZP2WBSSCN58ZV6E5VD1,?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGTRW23HDBAYJQRTC51E4D,a goat or lama going up,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV29FZDKD2ZM4QDH9G93,a square robotic head with rectangles on each side,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH5C42C2C76PVGTAZV5YM9,zigzag looks kind of like a goat with non pointed horn looking to the right,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5C9W0NSB2MVJAPRC417H,white arrow,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGHBZTASHBDX1VN0PS0NV34,"tower/house, fish/rectangle",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRX0HG7A3FMW2F1FK1AY,2 triangles pointing directly downwards,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2VA49AX3DKCZJBPWGN,looks like a bird hrad carrying a cross,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5C8H7C1K2DDEX7QRKCM3,diamond shape on the right,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QNEXJ1489ECHXFQM0C8,trapezium top with 2 rhombuses on corners,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QRT7Z3FM2TYP149VRW9,small triangle on top right,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZRY122TB83CF4MF02T4,crocodile and tail,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZV3EX6133ERNMT2F4NP,crocodile and big shape,01JFGH16HG62KY2MJ06QSVA7NF
01JFGH5CE42FQV54H160KZ7Z7G,X with shapes,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGGTRW23HDBAYJQSNGJHS77,a triangle on top of a house,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRW23HDBAYJQSNGJHS77,sorry,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRW23HDBAYJQSNGJHS77,square,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV38QFNRXSX0V8DBWV73,lion with 3 legs,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV3S584GEZFXVJ9EAQ6K,house with diamond on top,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGXV3WF9QSMTVACJDFJZC5,A camera with 2 legs,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DM87P9Q44JC1R765F9W,"3 spikes on left, square in it or diamond shape on right top",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5QP0A6WWYKV9D022Z9FM,it's the one with 3 triangles at the bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGHBZWRP77K2Q394TZH5N46,"crocodile, fish/rectangle",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRW3WN7Q4PT9BPY3PXF4,2 triangles pointing left an,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DNXX9A48KJ35W02JPSC,2 spike on top left and 3 on bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZH3K8183W5X2FZXPMJC,we're getting good at this now,01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZH3K8183W5X2FZXPMJC,its a tail with a triangle of the left,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZH3K8183W5X2FZXPMJC,yes we are,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV30D40VTH7W6WS61PKN,Looks like a crab with a big rectangular head,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QJK0XHPNQWW06EX5DYZ,its the one with two triangles poking from each side,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QJK0XHPNQWW06EX5DYZ,hi what does the shape look like?,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QJK0XHPNQWW06EX5DYZ,so a total of 4 triangles,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QP5Q369C5F58BYE5T0E,small rectangle on top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZP7E42CWCE5WS4Q3H4Z,?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZP7E42CWCE5WS4Q3H4Z,"towers/house on the left, fish/rectangle on the right.",01JFGH16HG62KY2MJ06QSVA7NF
01JFGH3DM1NM4E6MVK2Y3MX5HD,small sqaure in it one spike on top right and one on left botton,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C99Q686NB1AR4TSKMGR,arrow,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5CDFTZ4HYWVKK1MXQAKK,W+M,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QT4ZA3NZRD1KZ7PGRS7,two rhombuses on top corners,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRW8J90XAJZRWC59CPYV,a big rectangle slanting over a square,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV32JMYGE5CBM7VV06P3,looks like a cat with a long head with two pointy ears,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DQ5Z73HRBVADNP90GK0,"3 spikes on top and bottom as well, look like k on right",01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZK1W0X8C5M3JWJX90BT,what am I looking for?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZK1W0X8C5M3JWJX90BT,It is the crocodile with a fish this time.,01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRX1ZG8R269EFM36D6V3,"two trianlgles, pointing left and right",01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRX62TGPAGNHVAPJ8D1N,2 ears,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2FT0M533Z4S7BYX7TV,looks like a type of lion with 3 legs,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGGTRX4MPRGFJY8284Y44KT,big M at bottom,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV37C8CTXDA2FJ4X67V4,two legs on bottom with 2 trianlges on top,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DRV0XRJSBNDN77318XP,sign inside 1 spike or diamond on top right,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGXV353X1XPMJ9FACADE64,a funnel at the top sitting on a small diamond shape,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DPKPXQVHNFPJ7795GQP,square in it 3 spikes on left one spike on top right,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C8Q1SH9K8R9174C04KG,Mirrored upside down L with 4 triangles on the right,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C8Q1SH9K8R9174C04KG,diamond?,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QRAEF3GW8Z1W3V1GKAC,the one with three triangles that DOESN'T look like the saw one,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRW90NWESPSMX7QTRQXK,a robot,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH5CAAYW06FNXN6YFAR0HP,claw,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QQYM1ZGRSQVANWFGGP4,stretched out rectangle on bottom,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH3DPT8JTBCN98SBDV0VRD,"square in it, 3 spikes on left, looks like K on right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGGTRX1ZG8R269EEYY2FV5V,hair or tuft,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH3DNJZ75J23VEXBCRS4X4,"rectangle inside it, square on top and two spikes on the botto",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DNJZ75J23VEXBCRS4X4,bottom,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DRQPNP47HKZ76T0HWAE,square in it 2 spikes on bottom diamond shape on top right,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGHBZFJMKCH7YWAG8YSBFEP,its a house shape on the left and a large object on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGGXV3NBMJP0SASV4NG7KT1,a lion with 3 legs,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5C3T5V6QYH17EZ8D30JE,"Hi, what should I pick?:)",01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C3T5V6QYH17EZ8D30JE,looks like 2 triangles that are mirror images with some other shape attached to the right of it,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5CA6ZQ2CZ9HSS1JCFZBF,X with shapes,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGHBZHPRMR4J0E13EFY6Z88,Dont apologise,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZHPRMR4J0E13EFY6Z88,You are looking for two triangles on the left with a triangle of the right side,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH5C8A0W18K380ZGMMYNXP,arrow pointing right,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGHBZJRR80D92CFK7YJQZWD,its a triangle on the left and recntangle on the right,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH3DQAQAY01B8PEGDB6E57,"sign inside, two spikes on the bottom, one spike on top",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CADFDJFSS6TJDMPZ56S,Pointed E,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGGXV3K5ZNKJZHCAEWR4TGD,crab,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGHBZKC21N1PVZRJ8367ME6,what is it?,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZKC21N1PVZRJ8367ME6,"It is a crocodile on the left, and a big shape on the right.",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRWAWP4ZCT9WPEW6RS26,a house maybe,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGTRX3EX0AC4Z22YBFW8N1,Road to mountains,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV2YVKTCNQSKDP2FQD43,has a perfect white square at the middle,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5C73XMBTDD5YAA6KXYX0,Looks like the letter K,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5CB362918A2NVFXQW8CM,E,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGGXV33QRQG2GBQQN8P9YW4,"three houses on top of each other, bottom one is triangular",01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DKP2CTRKX46Z6SE4GDK,2 spikes on bottom incomplete square in it and diamond shape on right top,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5QJYREC1GJJBK9F5S21K,ready,01JFGGZC3915SS7BASVTNGJQ8H
01JFGH5QKT3ZAJBWQ0V2GF7SPA,one with a w at the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZRJ36ES9WAS2RY46NZ3,two triangles and a tail,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGH5QN08044C4Z7TQ5XPN0B,the one with the small bit on the bottom right corner,01JFGGZC3915SS7BASVTNGJQ8H
01JFGGTRX2BAVS4VP7SE7CFEAN,Birdhouse,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGXV3QCTZEYJT2AH3CHVJQ,Has 3 legs and a black square sitting on it,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH5QM2030H1ZE9K13KHNMA,the one that is in three parts,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGH5QM2030H1ZE9K13KHNMA,smallest bit on the bottom,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRXECVZBAEN52RZ6DCXX,boy upside down,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH5CCGASSDW6TQATN023A9,"parallel lines , horizontal",01JFGGQNTR2KRJH94PV4GMMG7E
01JFGGTRW1X54RMPQJNGWX6JDX,Hi,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRW1X54RMPQJNGWX6JDX,Please describe,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRW1X54RMPQJNGWX6JDX,a goat or animal jumping left,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV2YVKTCNQSKEE84CP56,looks like a camera with two legs,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV3JT9Q82KFS48G2302P,a house on two legs with two black trianglr on top,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGH3DNNP9H4Q7TSYNAEPRPA,shape has an arrow pointing to the right and two spikes on top,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5CBVZVG06ZKEHNYF530B,pointy E letter,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5QV9RBGCEKG5BVV43CPE,triangle on dino head,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGHBZFXHBXCKYRD90DRCTTP,what is it,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZFXHBXCKYRD90DRCTTP,"two triangles on the left, big shape on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZKP7YXAZXTD06HDXB80,give it to me,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZKP7YXAZXTD06HDXB80,"tower/house on the left, tail on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRX8EHNWTZF87PZ8GNW4,Bottom left square and triangle,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DN0TZPBCG8HDN8DQ27Q,"2 spikes top left, 3 spikes bottom left, one spike bottom right",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DPCHEP2ANNQRW46D8R2,sign shaoe inside 2 spike on bottom,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGGTRXGNSN2F14FDDKVJKDS,twho triangles pointing left and right,01JFGGM5WH54V3KZQZR41Y89CR
01JFGH5CDA65F2ZHB6EDXD9DTQ,diamond,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGHBZT1ZQW2PQ0SRMFTEDJS,single triangle and tail.,01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRXC855WPJKCAQ47101Z,One leg boy running,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRX50NMM27QTBKAQC7MY,spider,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV38QFNRXSX0VS0WB3TX,A white rectangle in the head,01JFGGNTZBEG8JXGQ5FW5KHVBP
01JFGGXV3B5WKTCAEK8ZVHD57W,claw on top of two side triangle on top of house on top of square,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DKZKWF8KBAG40FATFJ0,going crazy,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH3DKZKWF8KBAG40FATFJ0,"square inside, on spike top right, 3 spikes on the left",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DKZKWF8KBAG40FATFJ0,lfg,01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH3DPRBD15PETSQF69ZQQ8,sign inside 2 spikes on bottom also look like k on left,01JFGGQK2BT0FZKWF7K16B1AFN
01JFGH5C7V3Y3PJT0D3RE5K1FD,white arrow cut out,01JFGGQNTR2KRJH94PV4GMMG7E
01JFGH5CA3THN9ACSJ71MJ0MBP,mirrored triangles,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGHBZNQV8WWKRZPEC66QWSZ,"two triangles on the left, fish/rectangle on the right",01JFGH16HG62KY2MJ06QSVA7NF
01JFGHBZXYD4HCRWHDCG8QKP92,nahhh were winning,01JFGH9N89BJHQ0G9TGZVH9VKV
01JFGHBZXYD4HCRWHDCG8QKP92,"Triangle, diamond on the right. Hope so",01JFGH16HG62KY2MJ06QSVA7NF
01JFGGTRWWH4M5856V4DJNDTBZ,2 ears,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGGTRXFWB039G2TBTVEZCAW,a big triangle pointing down,01JFGGM5WH54V3KZQZR41Y89CR
01JFGGXV44D8N15EM2G1QAWWW6,3 houses on top of each  other,01JFGGPHKK3AVZJ78J4S5VYEDK
01JFGH3DNAZE6DMP041QC3MPX1,"two spikes on the bottom, diamond on the top right, rectangle inside it",01JFGGY0C9P7SK4FJY7CSYDBBZ
01JFGH5C4N7GH34W9HYQXS8PCH,"Looks like a mirrored letter E, no pointed edges to the E, just 3 parallel rectangles on the left",01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5C85JQ6C2CD06F6BPAS0,Letter C,01JFGGNR73D2HEFBKA28FAZ47Z
01JFGH5QSHRD320THE006A5HQC,long rectangle on top,01JFGGRSN0JC24F4EJ70TPQ4HY
01JFGGTRWPJ9FWV5647PH7K1CB,Tuft of hair pointing left,01JFGGP47REW1HB8Q0ZPA3FHPJ
01JFGH3DP7MCDHJRVBQJP3ZENW,square in it one spike on right top and spike on left bottom,01JFGGQK2BT0FZKWF7K16B1AFN
