roundID,gameID,phase,trialNum,repNum,targetNum,numTrials,numTrialsPerBlock,setId,target,targetLabel,tangramURLs,displayLabels,response,correct,selection,director,matcher,selectionMadeAt,clickBlockedAt,block
01M1PW6KQNMQ1XTAEN0FKD1SJK,01M1PVPWZ82WNHXNHFM772HZSY,training,15,1,4,48,12,7,/tangrams/183_302.png,C4,"[""/tangrams/6_304.png"",""/tangrams/245_302.png"",""/tangrams/183_302.png"",""/tangrams/183_24.png""]","[""D3"",""A4"",""C4"",""C1""]",/tangrams/183_302.png,TRUE,/tangrams/183_302.png,01M1PVV2HGBFFFP8TQ2JTHYBNF,01M1PVWG3MVC1D7FV8A8CY40QY,1788549353965,NA,2
01M1PWGJCATE1CDZB0JP4KT7E5,01M1PVPXF8XP3FTSCWE2SZ4KAJ,training,38,3,3,48,12,7,/tangrams/245_311.png,A2,"[""/tangrams/183_302.png"",""/tangrams/6_24.png"",""/tangrams/303_304.png"",""/tangrams/245_311.png""]","[""C4"",""D1"",""B3"",""A2""]",/tangrams/245_311.png,TRUE,/tangrams/245_311.png,01M1PW23TCTCTWR44KF0HW1TG2,01M1PVW253SKBG4X7GTPVKZWRC,1788550439867,NA,4
01M1PW157WMB3XTCPJXYG7RT7S,01M1PVPSFBNZXW40G11G9DGVKY,training,41,3,6,48,12,5,/tangrams/320_326.png,F5,"[""/tangrams/457_208.png"",""/tangrams/337_178.png"",""/tangrams/320_326.png"",""/tangrams/235_24.png""]","[""F4"",""F6"",""F5"",""D4""]",/tangrams/320_326.png,TRUE,/tangrams/320_326.png,01M1PVTZDZSFSRFW0Y011447D5,01M1PVVNH6WEMGKMEM2F9XPCJS,1788549663255,NA,4
01M1PW615DK1V9XPEK8A51RZNP,01M1PVPWEFJ67VYTWGSHJ4XJ33,training,28,2,5,48,12,6,/tangrams/134_305.png,F5,"[""/tangrams/70_426.png"",""/tangrams/204_449.png"",""/tangrams/134_305.png"",""/tangrams/275_264.png""]","[""F3"",""F8"",""F5"",""A1""]",/tangrams/134_305.png,TRUE,/tangrams/134_305.png,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,01M1PVV71QMXF31FNN88616S34,1788549634488,NA,3
01M1PWBQRRZQSCFGR7858AWBKD,01M1PVPY0135RYKX6QNWJW9HQ7,training,2,0,3,48,12,8,/tangrams/447_295.png,F7,"[""/tangrams/368_436.png"",""/tangrams/265_235.png"",""/tangrams/447_295.png"",""/tangrams/353_219.png""]","[""A1"",""C3"",""F7"",""B2""]",/tangrams/447_295.png,TRUE,/tangrams/447_295.png,01M1PVW5G591MZ9WXE41XZDX0Y,01M1PVV5BA5A9YAQJQ9SAGP2BW,1788548589924,NA,1
01M1PWG1JDDZSGA5782V1RSKJC,01M1PVPY02TEGASTZW7B0B44PE,training,11,0,12,48,12,8,/tangrams/353_444.png,B4,"[""/tangrams/265_219.png"",""/tangrams/353_444.png"",""/tangrams/368_444.png"",""/tangrams/353_436.png""]","[""C2"",""B4"",""A4"",""B1""]",/tangrams/353_444.png,TRUE,/tangrams/353_444.png,01M1PW1KKGDQJPNSP87YDPE8Y2,01M1PWAKPMFG2PF8ZD5WBT5ANA,1788550434161,NA,1
01M1PW1ZGMN2DQPWC8GZH415ES,01M1PVPTMX8QBBEQ1CAWS8Y65C,training,9,0,10,48,12,5,/tangrams/235_127.png,D1,"[""/tangrams/235_127.png"",""/tangrams/235_38.png"",""/tangrams/60_127.png"",""/tangrams/154_248.png""]","[""D1"",""D2"",""C1"",""A3""]",/tangrams/235_127.png,TRUE,/tangrams/235_127.png,01M1PVVDJXTQ0S1H8V336MES03,01M1PVVEHT22G3NCF8EGPQWRYM,1788549230511,NA,1
01M1PW3TDSJ50ZQKCNEYFGNQB2,01M1PVPVN19AKJQXAJWG447XT1,training,26,2,3,48,12,6,/tangrams/81_324.png,B3,"[""/tangrams/4_264.png"",""/tangrams/81_324.png"",""/tangrams/275_153.png"",""/tangrams/445_437.png""]","[""C1"",""B3"",""A4"",""D2""]",/tangrams/81_324.png,TRUE,/tangrams/81_324.png,01M1PVVZD69SDYBBAB5MDTZSCB,01M1PVV4T08CWVFCAHVD9FMRR2,1788549476074,NA,3
01M1PW5128R503BCXV9BRHPYDF,01M1PVPVN43CJ2ZQS2FA0GJ1TX,training,35,2,12,48,12,6,/tangrams/399_84.png,F2,"[""/tangrams/134_305.png"",""/tangrams/399_84.png"",""/tangrams/330_144.png"",""/tangrams/81_437.png""]","[""F5"",""F2"",""F6"",""B2""]",/tangrams/399_84.png,TRUE,/tangrams/399_84.png,01M1PVW5BM9J57HJX5KJ260RG3,01M1PVW97TC4GVFYDVFB1SJ9WH,1788549637855,NA,3
01M1PW6143C4P94WE36A0DCZ4R,01M1PVPWEFJ67VYTWGSHJ4XJ33,training,37,3,2,48,12,6,/tangrams/424_432.png,F4,"[""/tangrams/222_36.png"",""/tangrams/399_84.png"",""/tangrams/424_432.png"",""/tangrams/4_324.png""]","[""F7"",""F2"",""F4"",""C3""]",/tangrams/424_432.png,TRUE,/tangrams/424_432.png,01M1PVV71QMXF31FNN88616S34,01M1PVW7YQ0ZCTA6RRXWJ4B3KT,1788549900932,NA,4
01M1PW8ZHPHC9G0KGNPHCJ1RZC,01M1PVPWZ383HA8RRK2RFSW236,training,34,2,11,48,12,7,/tangrams/183_311.png,C2,"[""/tangrams/183_311.png"",""/tangrams/303_24.png"",""/tangrams/6_304.png"",""/tangrams/245_302.png""]","[""C2"",""B1"",""D3"",""A4""]",/tangrams/183_311.png,TRUE,/tangrams/183_311.png,01M1PW2K6B8GZQ5Z02B5Q0TB2A,01M1PVVZ2PG17JJTAZWDXWW3JQ,1788550408391,NA,3
01M1PW2VSG9YNMDVSKFEJ9CJQ4,01M1PVPTMT2TF5TMW6DY08RG1A,training,14,1,3,48,12,5,/tangrams/14_127.png,B1,"[""/tangrams/235_248.png"",""/tangrams/14_127.png"",""/tangrams/154_24.png"",""/tangrams/60_38.png""]","[""D3"",""B1"",""A4"",""C2""]",/tangrams/14_127.png,TRUE,/tangrams/14_127.png,01M1PVVYCG3ZV9Y0QVDS434K08,01M1PVVTHSCRB56WAFX0KRCSX2,1788549359785,NA,2
01M1PW6Y63DD31HJNSDD68BT9N,01M1PVPWEJQS052PE7X7E1TZK9,training,19,1,8,48,12,6,/tangrams/4_153.png,C4,"[""/tangrams/445_324.png"",""/tangrams/4_153.png"",""/tangrams/81_264.png"",""/tangrams/275_437.png""]","[""D3"",""C4"",""B1"",""A2""]",/tangrams/4_153.png,TRUE,/tangrams/4_153.png,01M1PVVX5KFM5CFX55QQRWNDX8,01M1PVW75JX1QRKD2FQCCBJ017,1788548949203,NA,2
01M1PW0KHHQJ2Q16WW2XSW12FK,01M1PVPSF9NDAT0BF7G6FNHKYQ,training,44,3,9,48,12,5,/tangrams/235_38.png,D2,"[""/tangrams/60_127.png"",""/tangrams/14_24.png"",""/tangrams/154_248.png"",""/tangrams/235_38.png""]","[""C1"",""B4"",""A3"",""D2""]",/tangrams/235_38.png,TRUE,/tangrams/235_38.png,01M1PVTRYDJNHHT05DKBKN76E5,01M1PVTG9CCCTFM1SEAAQ81WMP,1788549273618,NA,4
01M1PW41D3CVJV8Z3ZFVWNGWBP,01M1PVPTMYJEMSH2D4PPK54AQC,training,14,1,3,48,12,5,/tangrams/154_127.png,A1,"[""/tangrams/386_283.png"",""/tangrams/411_421.png"",""/tangrams/154_127.png"",""/tangrams/337_178.png""]","[""F2"",""F3"",""A1"",""F6""]",/tangrams/154_127.png,TRUE,/tangrams/154_127.png,01M1PVXZCG5HBAN48J4YM7CT4J,01M1PVV1FSQ931Q08DC040FF4H,1788548869050,NA,2
01M1PW513MTPQWGJN76GTZ32JK,01M1PVPVN43CJ2ZQS2FA0GJ1TX,training,32,2,9,48,12,6,/tangrams/81_437.png,B2,"[""/tangrams/81_437.png"",""/tangrams/330_144.png"",""/tangrams/222_36.png"",""/tangrams/4_324.png""]","[""B2"",""F6"",""F7"",""C3""]",/tangrams/81_437.png,TRUE,/tangrams/81_437.png,01M1PVW97TC4GVFYDVFB1SJ9WH,01M1PVW5BM9J57HJX5KJ260RG3,1788549507684,NA,3
01M1PW5R2DWVZYWNGBXCDVMWTV,01M1PVPWEGF3RQQ2BZJMHJW5WT,training,10,0,11,48,12,6,/tangrams/81_324.png,B3,"[""/tangrams/445_437.png"",""/tangrams/81_153.png"",""/tangrams/81_324.png"",""/tangrams/275_324.png""]","[""D2"",""B4"",""B3"",""A3""]",/tangrams/81_324.png,TRUE,/tangrams/81_324.png,01M1PVZMF178XCTABPVTWNQQ3Q,01M1PVV9N1B5JSVGVHP53ND1FH,1788549285416,NA,1
01M1PW1ZGYFPAW1Y36TR9R73S9,01M1PVPTMX8QBBEQ1CAWS8Y65C,training,6,0,7,48,12,5,/tangrams/60_24.png,C4,"[""/tangrams/60_24.png"",""/tangrams/60_38.png"",""/tangrams/235_127.png"",""/tangrams/154_24.png""]","[""C4"",""C2"",""D1"",""A4""]",/tangrams/154_24.png,FALSE,/tangrams/154_24.png,01M1PVVEHT22G3NCF8EGPQWRYM,01M1PVVDJXTQ0S1H8V336MES03,1788549111236,NA,1
01M1PW1ZKX29C43BN004ZHPPPS,01M1PVPTMX8QBBEQ1CAWS8Y65C,training,33,2,10,48,12,5,/tangrams/154_24.png,A4,"[""/tangrams/154_24.png"",""/tangrams/235_38.png"",""/tangrams/60_24.png"",""/tangrams/154_248.png""]","[""A4"",""D2"",""C4"",""A3""]",/tangrams/154_24.png,TRUE,/tangrams/154_24.png,01M1PVVDJXTQ0S1H8V336MES03,01M1PVVEHT22G3NCF8EGPQWRYM,1788549955154,NA,3
01M1PW9CSJ2491ZSXXJ5QQFS40,01M1PVPXF92SZVFC9KB45KHNG3,training,3,0,4,48,12,7,/tangrams/286_225.png,F6,"[""/tangrams/391_404.png"",""/tangrams/383_160.png"",""/tangrams/303_311.png"",""/tangrams/286_225.png""]","[""F5"",""F7"",""B2"",""F6""]",/tangrams/286_225.png,TRUE,/tangrams/286_225.png,01M1PVVBRZ3YZPYCQZYDADYMR6,01M1PVVXW244MSV8KK7TFJHPNZ,1788548590347,NA,1
01M1PWG1B3ZHD5Y2W1KH97RM2W,01M1PVPY02TEGASTZW7B0B44PE,training,27,2,4,48,12,8,/tangrams/368_235.png,A3,"[""/tangrams/368_219.png"",""/tangrams/265_444.png"",""/tangrams/368_235.png"",""/tangrams/192_235.png""]","[""A2"",""C4"",""A3"",""D3""]",/tangrams/368_235.png,TRUE,/tangrams/368_235.png,01M1PW1KKGDQJPNSP87YDPE8Y2,01M1PWAKPMFG2PF8ZD5WBT5ANA,1788551120008,NA,3
01M1PW3H2CEM5MVXSCJBBAPA34,01M1PVPVN58XQ8WD43NR9G03HY,training,3,0,4,48,12,6,/tangrams/275_324.png,A3,"[""/tangrams/445_324.png"",""/tangrams/4_264.png"",""/tangrams/275_324.png"",""/tangrams/275_153.png""]","[""D3"",""C1"",""A3"",""A4""]",NA,FALSE,NA,01M1PVY5V93JDTFCY85HPV0HXQ,01M1PVZR164ZTSKRVMJWDDBWRY,NA,NA,1
01M1PW9D1SSPFYC7ES25ZEZBH5,01M1PVPXF92SZVFC9KB45KHNG3,training,13,1,2,48,12,7,/tangrams/51_378.png,F4,"[""/tangrams/35_447.png"",""/tangrams/241_420.png"",""/tangrams/51_378.png"",""/tangrams/178_230.png""]","[""F8"",""F2"",""F4"",""F3""]",/tangrams/51_378.png,TRUE,/tangrams/51_378.png,01M1PVVBRZ3YZPYCQZYDADYMR6,01M1PVVXW244MSV8KK7TFJHPNZ,1788548865854,NA,2
01M1PW0KJ2K3TTVHFKJFW8SGHF,01M1PVPSF9NDAT0BF7G6FNHKYQ,training,28,2,5,48,12,5,/tangrams/14_127.png,B1,"[""/tangrams/14_127.png"",""/tangrams/60_38.png"",""/tangrams/235_248.png"",""/tangrams/154_24.png""]","[""B1"",""C2"",""D3"",""A4""]",/tangrams/14_127.png,TRUE,/tangrams/14_127.png,01M1PVTRYDJNHHT05DKBKN76E5,01M1PVTG9CCCTFM1SEAAQ81WMP,1788548913135,NA,3
01M1PW1ZGGXX1NZ6P5PHKWNFS1,01M1PVPTMX8QBBEQ1CAWS8Y65C,training,11,0,12,48,12,5,/tangrams/14_127.png,B1,"[""/tangrams/154_24.png"",""/tangrams/14_248.png"",""/tangrams/14_127.png"",""/tangrams/60_127.png""]","[""A4"",""B3"",""B1"",""C1""]",/tangrams/60_127.png,FALSE,/tangrams/60_127.png,01M1PVVDJXTQ0S1H8V336MES03,01M1PVVEHT22G3NCF8EGPQWRYM,1788549317950,NA,1
01M1PWBQVHMQNV1BZX6CFWCGPT,01M1PVPY0135RYKX6QNWJW9HQ7,training,37,3,2,48,12,8,/tangrams/265_235.png,C3,"[""/tangrams/265_235.png"",""/tangrams/414_365.png"",""/tangrams/277_238.png"",""/tangrams/368_436.png""]","[""C3"",""F6"",""F8"",""A1""]",/tangrams/265_235.png,TRUE,/tangrams/265_235.png,01M1PVV5BA5A9YAQJQ9SAGP2BW,01M1PVW5G591MZ9WXE41XZDX0Y,1788549458617,NA,4
01M1PWJSYVZ61ZC0T1CAZVCG6K,01M1PVPY05YMN5QBCZG3YB2C9A,training,41,3,6,48,12,8,/tangrams/192_235.png,D3,"[""/tangrams/353_436.png"",""/tangrams/265_219.png"",""/tangrams/192_235.png"",""/tangrams/368_444.png""]","[""B1"",""C2"",""D3"",""A4""]",NA,NA,NA,NA,NA,NA,NA,4
01M1PW5R26Q3GN3R7VPQKFBHSR,01M1PVPWEGF3RQQ2BZJMHJW5WT,training,9,0,10,48,12,6,/tangrams/275_437.png,A2,"[""/tangrams/445_437.png"",""/tangrams/275_437.png"",""/tangrams/275_324.png"",""/tangrams/4_153.png""]","[""D2"",""A2"",""A3"",""C4""]",/tangrams/275_437.png,TRUE,/tangrams/275_437.png,01M1PVV9N1B5JSVGVHP53ND1FH,01M1PVZMF178XCTABPVTWNQQ3Q,1788549252104,NA,1
01M1PW6KH51Q2CQT15A1T3PSME,01M1PVPWZ82WNHXNHFM772HZSY,training,42,3,7,48,12,7,/tangrams/183_24.png,C1,"[""/tangrams/6_24.png"",""/tangrams/245_311.png"",""/tangrams/183_24.png"",""/tangrams/183_302.png""]","[""D1"",""A2"",""C1"",""C4""]",/tangrams/183_24.png,TRUE,/tangrams/183_24.png,01M1PVWG3MVC1D7FV8A8CY40QY,01M1PVV2HGBFFFP8TQ2JTHYBNF,1788550173271,NA,4
01M1PW156XX1DPMVCA6JP5BED3,01M1PVPSFBNZXW40G11G9DGVKY,training,28,2,5,48,12,5,/tangrams/321_445.png,F1,"[""/tangrams/14_38.png"",""/tangrams/321_445.png"",""/tangrams/386_283.png"",""/tangrams/411_421.png""]","[""B2"",""F1"",""F2"",""F3""]",/tangrams/321_445.png,TRUE,/tangrams/321_445.png,01M1PVVNH6WEMGKMEM2F9XPCJS,01M1PVTZDZSFSRFW0Y011447D5,1788549307058,NA,3
01M1PW3T85NB5792D0X26QTT4R,01M1PVPVN19AKJQXAJWG447XT1,training,6,0,7,48,12,6,/tangrams/275_437.png,A2,"[""/tangrams/275_437.png"",""/tangrams/4_264.png"",""/tangrams/81_153.png"",""/tangrams/445_324.png""]","[""A2"",""C1"",""B4"",""D3""]",/tangrams/275_437.png,TRUE,/tangrams/275_437.png,01M1PVVZD69SDYBBAB5MDTZSCB,01M1PVV4T08CWVFCAHVD9FMRR2,1788548954707,NA,1
01M1PW515GC96DRCYHXR4DS7CH,01M1PVPVN43CJ2ZQS2FA0GJ1TX,training,24,2,1,48,12,6,/tangrams/70_426.png,F3,"[""/tangrams/384_354.png"",""/tangrams/70_426.png"",""/tangrams/330_144.png"",""/tangrams/424_432.png""]","[""F1"",""F3"",""F6"",""F4""]",/tangrams/70_426.png,TRUE,/tangrams/70_426.png,01M1PVW97TC4GVFYDVFB1SJ9WH,01M1PVW5BM9J57HJX5KJ260RG3,1788549261992,NA,3
01M1PW6XXV2D4QN77BZGJT9A1M,01M1PVPWEJQS052PE7X7E1TZK9,training,1,0,2,48,12,6,/tangrams/4_153.png,C4,"[""/tangrams/81_264.png"",""/tangrams/275_324.png"",""/tangrams/4_153.png"",""/tangrams/445_437.png""]","[""B1"",""A3"",""C4"",""D2""]",/tangrams/4_153.png,TRUE,/tangrams/4_153.png,01M1PVVX5KFM5CFX55QQRWNDX8,01M1PVW75JX1QRKD2FQCCBJ017,1788548567539,NA,1
01M1PW7EV02T3BG8SKC7QF2PNC,01M1PVPWZ7KQZN2DHXW0TTKG9P,training,28,2,5,48,12,7,/tangrams/383_160.png,F7,"[""/tangrams/383_160.png"",""/tangrams/245_24.png"",""/tangrams/241_420.png"",""/tangrams/35_447.png""]","[""F7"",""A1"",""F2"",""F8""]",/tangrams/383_160.png,TRUE,/tangrams/383_160.png,01M1PVZ3NBFP4RQAMM34F5EPHD,01M1PVVTM3JYE18KKXW2DCV15S,1788549791200,NA,3
01M1PW1ZJSQSNWG17YX6JSJ8C6,01M1PVPTMX8QBBEQ1CAWS8Y65C,training,0,0,1,48,12,5,/tangrams/154_24.png,A4,"[""/tangrams/154_24.png"",""/tangrams/14_24.png"",""/tangrams/60_127.png"",""/tangrams/154_38.png""]","[""A4"",""B4"",""C1"",""A2""]",/tangrams/154_38.png,FALSE,/tangrams/154_38.png,01M1PVVEHT22G3NCF8EGPQWRYM,01M1PVVDJXTQ0S1H8V336MES03,1788548827652,NA,1
01M1PW6KP4GGB8NEC20CKSRX2Y,01M1PVPWZ82WNHXNHFM772HZSY,training,18,1,7,48,12,7,/tangrams/245_311.png,A2,"[""/tangrams/6_311.png"",""/tangrams/245_302.png"",""/tangrams/245_311.png"",""/tangrams/303_24.png""]","[""D2"",""A4"",""A2"",""B1""]",/tangrams/245_311.png,TRUE,/tangrams/245_311.png,01M1PVWG3MVC1D7FV8A8CY40QY,01M1PVV2HGBFFFP8TQ2JTHYBNF,1788549447978,NA,2
01M1PW9D1AZSXKTB61XXZ2ESP1,01M1PVPXF92SZVFC9KB45KHNG3,training,12,1,1,48,12,7,/tangrams/178_230.png,F3,"[""/tangrams/245_24.png"",""/tangrams/286_225.png"",""/tangrams/178_230.png"",""/tangrams/183_304.png""]","[""A1"",""F6"",""F3"",""C3""]",/tangrams/178_230.png,TRUE,/tangrams/178_230.png,01M1PVVXW244MSV8KK7TFJHPNZ,01M1PVVBRZ3YZPYCQZYDADYMR6,1788548844176,NA,2
01M1PWGHYPVJ8TZDBPH0382NJ2,01M1PVPXF8XP3FTSCWE2SZ4KAJ,training,7,0,8,48,12,7,/tangrams/303_304.png,B3,"[""/tangrams/183_24.png"",""/tangrams/245_302.png"",""/tangrams/303_304.png"",""/tangrams/6_311.png""]","[""C1"",""A4"",""B3"",""D2""]",/tangrams/303_304.png,TRUE,/tangrams/303_304.png,01M1PVW253SKBG4X7GTPVKZWRC,01M1PW23TCTCTWR44KF0HW1TG2,1788549401609,NA,1
01M1PW2VN7R3FH25H0BDA468PQ,01M1PVPTMT2TF5TMW6DY08RG1A,training,33,2,10,48,12,5,/tangrams/154_38.png,A2,"[""/tangrams/60_24.png"",""/tangrams/14_127.png"",""/tangrams/154_38.png"",""/tangrams/235_248.png""]","[""C4"",""B1"",""A2"",""D3""]",/tangrams/154_38.png,TRUE,/tangrams/154_38.png,01M1PVVTHSCRB56WAFX0KRCSX2,01M1PVVYCG3ZV9Y0QVDS434K08,1788549716458,NA,3
01M1PW3GRB6B2ZPQ9YXV86G1FY,01M1PVPVN58XQ8WD43NR9G03HY,training,42,3,7,48,12,6,/tangrams/275_153.png,A4,"[""/tangrams/4_153.png"",""/tangrams/445_324.png"",""/tangrams/275_437.png"",""/tangrams/275_153.png""]","[""C4"",""D3"",""A2"",""A4""]",NA,NA,NA,NA,NA,NA,NA,4
01M1PW3GV6MDPHDAWYR49FGTNV,01M1PVPVN58XQ8WD43NR9G03HY,training,28,2,5,48,12,6,/tangrams/445_264.png,D1,"[""/tangrams/445_324.png"",""/tangrams/275_437.png"",""/tangrams/445_264.png"",""/tangrams/81_264.png""]","[""D3"",""A2"",""D1"",""B1""]",NA,NA,NA,NA,NA,NA,NA,3
01M1PW3H1PDGYQRX71NXAD5P05,01M1PVPVN58XQ8WD43NR9G03HY,training,5,0,6,48,12,6,/tangrams/4_437.png,C2,"[""/tangrams/4_437.png"",""/tangrams/81_264.png"",""/tangrams/4_153.png"",""/tangrams/275_437.png""]","[""C2"",""B1"",""C4"",""A2""]",NA,NA,NA,NA,NA,NA,NA,1
