roundID,text,playerID,director_msg,chit_chat
01JGMQN9V0MPMEXBMTQ3TXHWG0,Left side has the 2 teeth on the bottom,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V2DR1XC2ZRXM5N22Y0,Right side is the jar,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V2DR1XC2ZRXM5N22Y0,Left side has a hole,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V2DR1XC2ZRYA3AN38R,Right side is the large lump,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V2DR1XC2ZRYA3AN38R,Left side has the white hole,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V3QHGCF85GXZJ4EXRM,Right side has 5 teeth,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V3QHGCF85GXZJ4EXRM,Left side is a cup,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V4Y89ND76R9RZTGHSB,Right side is the wire spool with 4 spikes,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V4Y89ND76R9RZTGHSB,Left side is the oblong shape with 2 spikes,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V4Y89ND76RAP6M11ZP,Right side is the spool,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V4Y89ND76RAP6M11ZP,Left side has 2 teeth at the bottom,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V4Y89ND76RBHX73T9V,Right side is the jar,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V4Y89ND76RBHX73T9V,Left side is the cup,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V5367FZMC54QNQ3Z2Z,Right side is the spool,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V5367FZMC54QNQ3Z2Z,Left side has a hole,01JGMQH1FMA0SZ0ZMDHAFWQJ3A,TRUE,FALSE
01JGMQN9V5367FZMC558S4GPE1,Right side is the jar.,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V5367FZMC558S4GPE1,Left side has 2 spikes at the bottom,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V6XWQQX7SQV4M08DFR,Right side is the wire spool with 4 spikes,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V6XWQQX7SQV4M08DFR,Left side is the cup/jar,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V6XWQQX7SQVVYKPG48,Right side is the jar,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQN9V6XWQQX7SQVVYKPG48,Left side is the oblong shape,01JGMQGPZBFPBPR8RRNHWD81EA,TRUE,FALSE
01JGMQNFDAXJNSC9EDG5PV3ZNF,3 triangles overlayed pointing to the right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDB32E99YKBVB0G0PEP,Black part looks like connected letters JC,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDDJBJBJCN1YS97M53X,2 triangles left,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDKMNYBP7S7FE272WWM,black part has an arrow looking thing on the top right pointing down towards the right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDMAKX12YK7HWKDQBCA,inverse 'L' shape on the left,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDNV9GAXFX4ABV667Y4,big white hole in the black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDNV9GAXFX4B6PZAZVR,arrow pointing downright,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDPVR9BEBKCYFP3GG68,big white hole in black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDQWT2CH8PSYDEY3DKW,big white hole in black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDR715212R5XQJZ44DG,Arrow pointing down right side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDR715212R5YFY18W36,big white hole in the black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDTTP99F5WR96XNBB3Q,two triangles far top left side,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDVDSXX5P8SS5K9QAZE,JC,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDVDSXX5P8SSZQKZ0M5,two triangles pointing left with diamond head,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFDWKA8T639EDCWMFM2M,3 arrows overlay pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDX12FNXSMYXVXZBAGE,Diamond head person leaning on machine right side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDX12FNXSMYYR7S2FS5,2 triangles overylay pointing to right side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDYVW38XZZ98R04PRQ2,Looks like letter J and has arrow connected pointing down towards right side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFDZKAMADJGYCD5E21PD,the one that is the biggest amongst the four and has no open white spots,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE0K3E3G6HRGJVZQZPB,Diamond head person leaning on 3 overlay triangles pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE0K3E3G6HRHBP0YGWG,3 triangles overlay pointing right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE1C3Z392ZGP26RK3YF,3 triangles overlay poointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE1C3Z392ZGP26RK3YF,pointing*,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE2WVVCYYG8MVF8AB7G,Watergun pointing to left side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE3AQDTHFZ297111T3S,Has the most white compared to the other four and looks like an arrow on the top right pointing downright,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE46SKB1331WV3SQETR,2 triangles on far top left,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE46SKB1331XQ5ZTPAB,Black part looks like letters JC connected together,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE67BQY2PCHEEGVKMJK,big white hole in the black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE7DSERZ3YT7E36T8F0,3 triangles overlay pointing right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFE7DSERZ3YT84WB8N4D,Big white hole in black part,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE8MSFXKP2KY6G7BHA7,J connected to arrow pointing down right side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE8MSFXKP2KYY3TM5HP,Diamond head person leaning on 3 triangles overlay pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFE9AS4457AEN03KPXYM,big white hole in black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEAPBEE5EE1PA2XZJRV,"Right side arrow pointing down, left side blocky",01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEBA3BGJQA5T0E103CM,Watergun looking,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEBA3BGJQA5T0E103CM,With the handle on right side and left side is diamonds,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFECP4VY29EA08P5MZW5,2  triangles overlay pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEDDBWM553SD089WZWV,3 triangles overlay pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEEERRQZDBEH6ZKMJVA,Arrow pointing right downwards,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEF97DAZC28TRARGK1S,2 triangles pointing left with diamond head on top,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEHHJDHF617ERWX5H2J,big white hole in black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEJ7K0245C8H9N8R3HQ,Watergun pointing left,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEJ7K0245C8J69GHBV3,two triangles pointing left with diamond head,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEKR1RQ62NPMZW17KKZ,Looks like a step on stair on left side and right side a solid block like gun handle,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEMESC90C7MB4TQHHJY,Big white hole in center,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEN0WY3Q0XACKYXRG8C,inverse 'L' shape on the left side,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEPGZYT7FWY2S2ENW19,arrow pointing downright,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFEQ5ZM5VMB5B8SAEVD2,2 triangles overlay pointing towards the right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFER7FZXHTWR5RSYXNXG,big white whole in black part,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFER7FZXHTWR6JE4SSSK,2 triangles pointing to left side,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFES84CYJGJMMVA9RAAB,Big white hole in middle,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFETJND3JKHVP4MC3013,"Arrow in right corner pointing downwards tor right side, left side is blocky",01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEVZD08FE616WP09E8H,2 triangles overlay pointing to right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEXS1ABP6WBS8AR0RV5,Looks kind of like a watergun pointing to left side,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFEZCW6MEVGGNHM19284,2 triangles overlay pointing right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF0J2PPB8ZNKN4MYGDB,2 triangles overlay pointing right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF145TRP02AGSMW7RGC,Inverse L in white on left,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFF2WF0MKC68C2S1MQCX,two triangles pointing left with diamond head,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF2WF0MKC68CWV4TAFC,Diamond head leaning on 3 triangles overlay pointing right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFF31NNANNAT17WJV1MQ,arrow pointing downright,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF5VJ6S951M2G6A1NK6,Arrow pointing down right,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFF68HDQ3G790T6F8EWM,big white hole in black part,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF7TH1AKK0T1033TCRM,2 arrows overlay pointing right,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF8RP87ZM1CFN4R2H3G,Big white hole in black part,01JGMQGPEY1GXAKW4XBP7WJQCG,TRUE,FALSE
01JGMQNFF9AZA6SDNTGBMSZ70N,arrow pointing downright,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNFF9AZA6SDNTHG0W6FPB,watergun,01JGMQG1E0QCEHXYNRX23WD747,TRUE,FALSE
01JGMQNXX80EHEKNED5ZXMCK5W,Hi,01JGMQGTYAV3ABPWNRWXQAPZMH,TRUE,TRUE
01JGMQNXXA58XJ4PGN9X1GECXX,Top right of the image is pointy,01JGMQGTYAV3ABPWNRWXQAPZMH,NA,FALSE
01JGMQNXZ0M4SHVC27S2S5HPZ4,hi,01JGMQGY3640PH0M1EA7GVTRQJ,NA,FALSE
01JGMQNXZ4WC8FDJS2DYFEK0N1,spiky all-round,01JGMQGY3640PH0M1EA7GVTRQJ,TRUE,FALSE
01JGMQW2YBJYPMNFNMEJJD5PK5,Are you here? You need to help me by describing which piece is the one with the black background,01JGMQJ4XXK6S05MGKMK1YV2FZ,NA,FALSE
01JGMQW2YD8PPHTKJQHJSZ1D98,Right part is a rectangle with a triangle,01JGMQJ4XXK6S05MGKMK1YV2FZ,TRUE,FALSE
