id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01J1GD4CWA80PBWW3SSK4PE12S,01J1GBK25HJKDE4YJE63JRP132,2024-06-28T21:48:26.890315413Z,"[{""text"":""spike"",""sender"":{""id"":""01J1GCRN9GSBF74K18QEQ0K2S6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T21:54:37.767542011Z,true,2024-06-28T21:54:43.494253894Z,true,2024-06-28T21:54:43.485819573Z,01J1GBK26CYMKC01RC7CNKBGM1,2024-06-28T21:48:26.890315413Z,25,2024-06-28T21:48:26.890315413Z,65,2024-06-28T21:48:26.890315413Z,1,2024-06-28T21:48:26.890315413Z,4,2024-06-28T21:48:26.890315413Z,/tangrams/3_18.png,2024-06-28T21:54:43.494253894Z,2,2024-06-28T21:48:27.358437589Z,true,2024-06-28T21:54:35.215970785Z,"[""/tangrams/1_17.png"",""/tangrams/3_18.png"",""/tangrams/0_16.png"",""/tangrams/2_19.png""]",2024-06-28T21:48:26.890315413Z,/tangrams/3_18.png,2024-06-28T21:48:26.890315413Z,10,2024-06-28T21:48:26.890315413Z,25,2024-06-28T21:48:26.890315413Z
01J1GDVAC1E20GN3Z3CQSBCQ67,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T22:00:57.985402908Z,"[{""text"":""black spider. spider legs at the bottom."",""sender"":{""id"":""01J1GDKNNVK31FX7VWAR5JJ8KM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T22:09:50.91772512Z,true,2024-06-28T22:09:58.092168058Z,true,2024-06-28T22:09:58.067947416Z,01J1GC6FWV623Q1S58FYC029H6,2024-06-28T22:00:57.985402908Z,14,2024-06-28T22:00:57.985402908Z,65,2024-06-28T22:00:57.985402908Z,0,2024-06-28T22:00:57.985402908Z,4,2024-06-28T22:00:57.985402908Z,/tangrams/13_29.png,2024-06-28T22:09:58.092168058Z,2,2024-06-28T22:00:59.42029633Z,true,2024-06-28T22:09:31.001615546Z,"[""/tangrams/14_30.png"",""/tangrams/7_23.png"",""/tangrams/6_22.png"",""/tangrams/13_29.png""]",2024-06-28T22:00:57.985402908Z,/tangrams/13_29.png,2024-06-28T22:00:57.985402908Z,15,2024-06-28T22:00:57.985402908Z,14,2024-06-28T22:00:57.985402908Z
01J1GDKB0PEJE2VEYJEGT1JDBQ,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:56:36.502147811Z,"[{""text"":""broom with three triangles top"",""sender"":{""id"":""01J1GCKBHNTZ4R2CYPVBZ3H75Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T22:23:31.638665163Z,true,2024-06-28T22:23:39.220776033Z,true,2024-06-28T22:23:39.186590735Z,01J1GC6FWTB9WWY47TTH34ZJK7,2024-06-28T21:56:36.502147811Z,51,2024-06-28T21:56:36.502147811Z,65,2024-06-28T21:56:36.502147811Z,3,2024-06-28T21:56:36.502147811Z,4,2024-06-28T21:56:36.502147811Z,/tangrams/3_16.png,2024-06-28T22:23:39.220776033Z,2,2024-06-28T21:56:38.030936631Z,true,2024-06-28T22:23:20.833050982Z,"[""/tangrams/2_19.png"",""/tangrams/3_19.png"",""/tangrams/2_16.png"",""/tangrams/3_16.png""]",2024-06-28T21:56:36.502147811Z,/tangrams/3_16.png,2024-06-28T21:56:36.502147811Z,4,2024-06-28T21:56:36.502147811Z,51,2024-06-28T21:56:36.502147811Z
01J1GDVAPFTMKERK0BYEMQ0VN7,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T22:00:58.319173492Z,"[{""text"":""triangle on top, with pointy part up"",""sender"":{""id"":""01J1GCKZWY6P0KJD736C8JZX44"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""not human or spider or pants"",""sender"":{""id"":""01J1GCKZWY6P0KJD736C8JZX44"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""the top looks like a crown?"",""sender"":{""id"":""01J1GDKNNVK31FX7VWAR5JJ8KM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T22:15:25.877141338Z,true,2024-06-28T22:15:33.610829754Z,true,2024-06-28T22:15:33.58433926Z,01J1GC6FWV623Q1S58FYC029H6,2024-06-28T22:00:58.319173492Z,29,2024-06-28T22:00:58.319173492Z,65,2024-06-28T22:00:58.319173492Z,1,2024-06-28T22:00:58.319173492Z,4,2024-06-28T22:00:58.319173492Z,/tangrams/5_21.png,2024-06-28T22:15:33.610829754Z,2,2024-06-28T22:01:00.427853186Z,true,2024-06-28T22:14:38.425505889Z,"[""/tangrams/6_22.png"",""/tangrams/13_29.png"",""/tangrams/5_21.png"",""/tangrams/8_24.png""]",2024-06-28T22:00:58.319173492Z,/tangrams/5_21.png,2024-06-28T22:00:58.319173492Z,14,2024-06-28T22:00:58.319173492Z,29,2024-06-28T22:00:58.319173492Z
01J1GDXK2B2SYF7W0BAVDVDTXZ,01J1GDGVAB7DT53BEJKAXEN00S,2024-06-28T22:02:12.427576105Z,,,,,false,2024-06-28T22:02:12.427576105Z,01J1GDGVB9VD9QZM57WJNGBSE3,2024-06-28T22:02:12.427576105Z,47,2024-06-28T22:02:12.427576105Z,65,2024-06-28T22:02:12.427576105Z,2,2024-06-28T22:02:12.427576105Z,4,2024-06-28T22:02:12.427576105Z,,,2,2024-06-28T22:02:15.721248016Z,false,2024-06-28T22:02:12.427576105Z,"[""/tangrams/7_23.png"",""/tangrams/14_30.png"",""/tangrams/2_18.png"",""/tangrams/15_31.png""]",2024-06-28T22:02:12.427576105Z,/tangrams/14_30.png,2024-06-28T22:02:12.427576105Z,16,2024-06-28T22:02:12.427576105Z,47,2024-06-28T22:02:12.427576105Z
01J1GD6H53JNBD801QASR409TT,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:49:36.803206064Z,"[{""text"":""spikey crowned goblet shape"",""sender"":{""id"":""01J1GCFFT5VZKE8R0766EQR2EM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T21:53:43.403467395Z,true,2024-06-28T21:53:49.006549667Z,true,2024-06-28T21:53:48.996543381Z,01J1GC6FWRQ635VP9NEJPYXAAA,2024-06-28T21:49:36.803206064Z,7,2024-06-28T21:49:36.803206064Z,65,2024-06-28T21:49:36.803206064Z,0,2024-06-28T21:49:36.803206064Z,4,2024-06-28T21:49:36.803206064Z,/tangrams/3_17.png,2024-06-28T21:53:49.006549667Z,2,2024-06-28T21:49:37.075477678Z,true,2024-06-28T21:53:22.363934458Z,"[""/tangrams/2_19.png"",""/tangrams/1_18.png"",""/tangrams/3_17.png"",""/tangrams/0_16.png""]",2024-06-28T21:49:36.803206064Z,/tangrams/3_17.png,2024-06-28T21:49:36.803206064Z,8,2024-06-28T21:49:36.803206064Z,7,2024-06-28T21:49:36.803206064Z
01J1GDJGA01G45CDXG69PJJGSG,01J1GBK25HJKDE4YJE63JRP132,2024-06-28T21:56:09.153046231Z,"[{""text"":""Tower missing lower right corner"",""sender"":{""id"":""01J1GCXGV4QD05R4V0BWWF4098"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T22:17:10.662427228Z,true,2024-06-28T22:17:17.541830338Z,true,2024-06-28T22:17:17.512658887Z,01J1GBK26D21DVATKGAY8P4SJK,2024-06-28T21:56:09.153046231Z,35,2024-06-28T21:56:09.153046231Z,65,2024-06-28T21:56:09.153046231Z,2,2024-06-28T21:56:09.153046231Z,4,2024-06-28T21:56:09.153046231Z,/tangrams/0_19.png,2024-06-28T22:17:17.541830338Z,2,2024-06-28T21:56:10.284079418Z,true,2024-06-28T22:16:56.774284305Z,"[""/tangrams/1_19.png"",""/tangrams/0_18.png"",""/tangrams/0_19.png"",""/tangrams/1_18.png""]",2024-06-28T21:56:09.153046231Z,/tangrams/0_19.png,2024-06-28T21:56:09.153046231Z,4,2024-06-28T21:56:09.153046231Z,35,2024-06-28T21:56:09.153046231Z
01J1GD6H6W76T5GVP02JEDNJ9A,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:49:36.860921773Z,"[{""text"":""Funnel at top with bite in corner"",""sender"":{""id"":""01J1GD391VNBF9K9ZF71FRRCXM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T22:09:57.111959326Z,true,2024-06-28T22:10:02.907006301Z,true,2024-06-28T22:10:02.853812398Z,01J1GC6FWRQ635VP9NEJPYXAAA,2024-06-28T21:49:36.860921773Z,50,2024-06-28T21:49:36.860921773Z,65,2024-06-28T21:49:36.860921773Z,3,2024-06-28T21:49:36.860921773Z,4,2024-06-28T21:49:36.860921773Z,/tangrams/2_19.png,2024-06-28T22:10:02.907006301Z,2,2024-06-28T21:49:37.929845996Z,true,2024-06-28T22:09:49.935579538Z,"[""/tangrams/1_18.png"",""/tangrams/3_16.png"",""/tangrams/2_19.png"",""/tangrams/0_17.png""]",2024-06-28T21:49:36.860921773Z,/tangrams/2_19.png,2024-06-28T21:49:36.860921773Z,3,2024-06-28T21:49:36.860921773Z,50,2024-06-28T21:49:36.860921773Z
01J1GD6H707P2VPAW9EF3XA8Z3,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:49:36.864462471Z,"[{""text"":""spaceship with triangle cut out"",""sender"":{""id"":""01J1GCFFT5VZKE8R0766EQR2EM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T22:10:54.799001015Z,true,2024-06-28T22:11:01.300441911Z,true,2024-06-28T22:11:01.272865864Z,01J1GC6FWRQ635VP9NEJPYXAAA,2024-06-28T21:49:36.864462471Z,53,2024-06-28T21:49:36.864462471Z,65,2024-06-28T21:49:36.864462471Z,3,2024-06-28T21:49:36.864462471Z,4,2024-06-28T21:49:36.864462471Z,/tangrams/1_18.png,2024-06-28T22:11:01.300441911Z,2,2024-06-28T21:49:37.994763504Z,true,2024-06-28T22:10:37.061423702Z,"[""/tangrams/2_16.png"",""/tangrams/3_19.png"",""/tangrams/0_17.png"",""/tangrams/1_18.png""]",2024-06-28T21:49:36.864462471Z,/tangrams/1_18.png,2024-06-28T21:49:36.864462471Z,6,2024-06-28T21:49:36.864462471Z,53,2024-06-28T21:49:36.864462471Z
01J1GDJG7CDKJ0RBTQ62JHTXP6,01J1GBK25HJKDE4YJE63JRP132,2024-06-28T21:56:09.068235328Z,"[{""text"":""This is a tree with sharp spikes on top"",""sender"":{""id"":""01J1GCXGV4QD05R4V0BWWF4098"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T22:02:24.648638845Z,true,2024-06-28T22:02:36.873489308Z,true,2024-06-28T22:02:36.851582892Z,01J1GBK26D21DVATKGAY8P4SJK,2024-06-28T21:56:09.068235328Z,9,2024-06-28T21:56:09.068235328Z,65,2024-06-28T21:56:09.068235328Z,0,2024-06-28T21:56:09.068235328Z,4,2024-06-28T21:56:09.068235328Z,/tangrams/3_16.png,2024-06-28T22:02:36.873489308Z,2,2024-06-28T21:56:09.51225287Z,true,2024-06-28T22:02:06.989742521Z,"[""/tangrams/0_16.png"",""/tangrams/3_16.png"",""/tangrams/3_19.png"",""/tangrams/0_19.png""]",2024-06-28T21:56:09.068235328Z,/tangrams/3_16.png,2024-06-28T21:56:09.068235328Z,10,2024-06-28T21:56:09.068235328Z,9,2024-06-28T21:56:09.068235328Z
01J1GDXJNFBWM942VMAB23HCET,01J1GDGVAB7DT53BEJKAXEN00S,2024-06-28T22:02:12.01564495Z,,,false,2024-06-28T22:18:34.279724282Z,true,2024-06-28T22:18:34.249837446Z,01J1GDGVB9VD9QZM57WJNGBSE3,2024-06-28T22:02:12.01564495Z,15,2024-06-28T22:02:12.01564495Z,65,2024-06-28T22:02:12.01564495Z,0,2024-06-28T22:02:12.01564495Z,4,2024-06-28T22:02:12.01564495Z,,2024-06-28T22:18:34.279724282Z,2,2024-06-28T22:02:13.574702926Z,true,2024-06-28T22:17:30.668653766Z,"[""/tangrams/10_26.png"",""/tangrams/5_21.png"",""/tangrams/6_22.png"",""/tangrams/0_16.png""]",2024-06-28T22:02:12.01564495Z,/tangrams/10_26.png,2024-06-28T22:02:12.01564495Z,16,2024-06-28T22:02:12.01564495Z,15,2024-06-28T22:02:12.01564495Z
01J1GD6H563FACSRNM0Z6BPKWK,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:49:36.806455938Z,"[{""text"":""Spike crown top with flower bottom."",""sender"":{""id"":""01J1GD391VNBF9K9ZF71FRRCXM"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-06-28T22:05:57.761109914Z,true,2024-06-28T22:06:03.585872543Z,true,2024-06-28T22:06:03.561795881Z,01J1GC6FWRQ635VP9NEJPYXAAA,2024-06-28T21:49:36.806455938Z,36,2024-06-28T21:49:36.806455938Z,65,2024-06-28T21:49:36.806455938Z,2,2024-06-28T21:49:36.806455938Z,4,2024-06-28T21:49:36.806455938Z,/tangrams/3_16.png,2024-06-28T22:06:03.585872543Z,2,2024-06-28T21:49:37.649071567Z,true,2024-06-28T22:05:46.338440962Z,"[""/tangrams/0_18.png"",""/tangrams/3_16.png"",""/tangrams/2_17.png"",""/tangrams/1_19.png""]",2024-06-28T21:49:36.806455938Z,/tangrams/3_16.png,2024-06-28T21:49:36.806455938Z,5,2024-06-28T21:49:36.806455938Z,36,2024-06-28T21:49:36.806455938Z
01J1GD6H6NAPYTKTP6HVNP8MKT,01J1GC6FW8MAYTMD1B3D93ZCCH,2024-06-28T21:49:36.853611377Z,"[{""text"":""castle wall top with flower bottom"",""sender"":{""id"":""01J1GCFFT5VZKE8R0766EQR2EM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-06-28T22:05:40.195916428Z,true,2024-06-28T22:05:46.315142107Z,true,2024-06-28T22:05:46.293212098Z,01J1GC6FWRQ635VP9NEJPYXAAA,2024-06-28T21:49:36.853611377Z,35,2024-06-28T21:49:36.853611377Z,65,2024-06-28T21:49:36.853611377Z,2,2024-06-28T21:49:36.853611377Z,4,2024-06-28T21:49:36.853611377Z,/tangrams/0_16.png,2024-06-28T22:05:46.315142107Z,2,2024-06-28T21:49:37.633095367Z,true,2024-06-28T22:05:32.123582724Z,"[""/tangrams/3_19.png"",""/tangrams/1_18.png"",""/tangrams/0_16.png"",""/tangrams/2_17.png""]",2024-06-28T21:49:36.853611377Z,/tangrams/0_16.png,2024-06-28T21:49:36.853611377Z,4,2024-06-28T21:49:36.853611377Z,35,2024-06-28T21:49:36.853611377Z
