id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JFGHBZN6MC2W6J1X89CC5FEH,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:42:15.334676258Z,"[{""text"":""my bad"",""sender"":{""id"":""01JFGH9N89BJHQ0G9TGZVH9VKV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""its a triangle on the left and a tail"",""sender"":{""id"":""01JFGH9N89BJHQ0G9TGZVH9VKV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T22:56:20.043491576Z,true,2024-12-19T22:56:32.123502907Z,true,2024-12-19T22:56:32.099728858Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T22:42:15.334676258Z,22,2024-12-19T22:42:15.334676258Z,65,2024-12-19T22:42:15.334676258Z,1,2024-12-19T22:42:15.334676258Z,4,2024-12-19T22:42:15.334676258Z,/tangrams/320_251.png,2024-12-19T22:56:32.123502907Z,2,2024-12-19T22:42:16.720760242Z,true,2024-12-19T22:56:08.387000625Z,"[""/tangrams/189_251.png"",""/tangrams/320_405.png"",""/tangrams/189_405.png"",""/tangrams/320_251.png""]",2024-12-19T22:42:15.334676258Z,/tangrams/320_251.png,2024-12-19T22:42:15.334676258Z,7,2024-12-19T22:42:15.334676258Z,22,2024-12-19T22:42:15.334676258Z
01JFGGTRXECVZBAEN5237Q6JR7,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:32:51.374344168Z,"[{""text"":""lama or camel"",""sender"":{""id"":""01JFGGM5WH54V3KZQZR41Y89CR"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""going up"",""sender"":{""id"":""01JFGGM5WH54V3KZQZR41Y89CR"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T23:01:25.100110841Z,true,2024-12-19T23:01:33.945482933Z,true,2024-12-19T23:01:33.903487191Z,01JFGFWXS1CYQ8W171661NCV0C,2024-12-19T22:32:51.374344168Z,59,2024-12-19T22:32:51.374344168Z,65,2024-12-19T22:32:51.374344168Z,3,2024-12-19T22:32:51.374344168Z,4,2024-12-19T22:32:51.374344168Z,/tangrams/389_347.png,2024-12-19T23:01:33.945482933Z,2,2024-12-19T22:32:52.393426802Z,true,2024-12-19T23:01:15.500297705Z,"[""/tangrams/32_307.png"",""/tangrams/174_311.png"",""/tangrams/158_121.png"",""/tangrams/389_347.png""]",2024-12-19T22:32:51.374344168Z,/tangrams/389_347.png,2024-12-19T22:32:51.374344168Z,12,2024-12-19T22:32:51.374344168Z,59,2024-12-19T22:32:51.374344168Z
01JFGH02AR42MD3B4TXZFEDCYY,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:35:44.856420175Z,"[{""text"":""Hi"",""sender"":{""id"":""01JFGGQZZ2PCA1ZPXZN9MKMMDD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T22:38:13.653599122Z,false,2024-12-19T22:39:09.356121148Z,true,2024-12-19T22:39:09.269922685Z,01JFGFWXS1CYQ8W1715TNGRP4P,2024-12-19T22:35:44.856420175Z,2,2024-12-19T22:35:44.856420175Z,65,2024-12-19T22:35:44.856420175Z,0,2024-12-19T22:35:44.856420175Z,4,2024-12-19T22:35:44.856420175Z,,2024-12-19T22:39:09.356121148Z,2,2024-12-19T22:35:45.025805683Z,true,2024-12-19T22:37:57.065561827Z,"[""/tangrams/167_49.png"",""/tangrams/167_309.png"",""/tangrams/121_49.png"",""/tangrams/121_309.png""]",2024-12-19T22:35:44.856420175Z,/tangrams/167_49.png,2024-12-19T22:35:44.856420175Z,3,2024-12-19T22:35:44.856420175Z,2,2024-12-19T22:35:44.856420175Z
01JFGH02B901G9XEP4WW9809KN,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:35:44.873582945Z,,,,,false,2024-12-19T22:35:44.873582945Z,01JFGFWXS1CYQ8W1715TNGRP4P,2024-12-19T22:35:44.873582945Z,10,2024-12-19T22:35:44.873582945Z,65,2024-12-19T22:35:44.873582945Z,0,2024-12-19T22:35:44.873582945Z,4,2024-12-19T22:35:44.873582945Z,,,2,2024-12-19T22:35:45.168466582Z,false,2024-12-19T22:35:44.873582945Z,"[""/tangrams/167_145.png"",""/tangrams/136_145.png"",""/tangrams/167_309.png"",""/tangrams/136_309.png""]",2024-12-19T22:35:44.873582945Z,/tangrams/167_145.png,2024-12-19T22:35:44.873582945Z,11,2024-12-19T22:35:44.873582945Z,10,2024-12-19T22:35:44.873582945Z
01JFGH02C4PZ6QJ4B0FWE55C8F,01JFGFWXRF7SWH4R9JWCGX5AX9,2024-12-19T22:35:44.900269413Z,,,,,false,2024-12-19T22:35:44.900269413Z,01JFGFWXS1CYQ8W1715TNGRP4P,2024-12-19T22:35:44.900269413Z,42,2024-12-19T22:35:44.900269413Z,65,2024-12-19T22:35:44.900269413Z,2,2024-12-19T22:35:44.900269413Z,4,2024-12-19T22:35:44.900269413Z,,,2,2024-12-19T22:35:45.770423189Z,false,2024-12-19T22:35:44.900269413Z,"[""/tangrams/136_49.png"",""/tangrams/167_145.png"",""/tangrams/167_49.png"",""/tangrams/136_145.png""]",2024-12-19T22:35:44.900269413Z,/tangrams/136_145.png,2024-12-19T22:35:44.900269413Z,11,2024-12-19T22:35:44.900269413Z,42,2024-12-19T22:35:44.900269413Z
01JFGH5QP840BWV1B8VRDNVYSQ,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:38:50.568520943Z,"[{""text"":""three triangles on bottom. looks like a saw"",""sender"":{""id"":""01JFGGRSN0JC24F4EJ70TPQ4HY"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T22:54:29.52163778Z,true,2024-12-19T22:54:36.078250005Z,true,2024-12-19T22:54:36.058961772Z,01JFGH1XJMMHNGS75E6HMA7M0G,2024-12-19T22:38:50.568520943Z,31,2024-12-19T22:38:50.568520943Z,65,2024-12-19T22:38:50.568520943Z,1,2024-12-19T22:38:50.568520943Z,4,2024-12-19T22:38:50.568520943Z,/tangrams/238_248.png,2024-12-19T22:54:36.078250005Z,2,2024-12-19T22:38:51.789713843Z,true,2024-12-19T22:54:08.334226979Z,"[""/tangrams/294_298.png"",""/tangrams/392_355.png"",""/tangrams/238_248.png"",""/tangrams/332_417.png""]",2024-12-19T22:38:50.568520943Z,/tangrams/238_248.png,2024-12-19T22:38:50.568520943Z,16,2024-12-19T22:38:50.568520943Z,31,2024-12-19T22:38:50.568520943Z
01JFGHBZG3F1MM1Q1WVPDSW03M,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:42:15.171672884Z,"[{""text"":""give it to me haha"",""sender"":{""id"":""01JFGH9N89BJHQ0G9TGZVH9VKV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""its two triangles, fish+rectangle."",""sender"":{""id"":""01JFGH16HG62KY2MJ06QSVA7NF"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T22:51:23.532589192Z,true,2024-12-19T22:51:36.216877608Z,true,2024-12-19T22:51:36.072555824Z,01JFGFWSJSN7CYYEARKZXH111B,2024-12-19T22:42:15.171672884Z,13,2024-12-19T22:42:15.171672884Z,65,2024-12-19T22:42:15.171672884Z,0,2024-12-19T22:42:15.171672884Z,4,2024-12-19T22:42:15.171672884Z,/tangrams/298_465.png,2024-12-19T22:51:36.216877608Z,2,2024-12-19T22:42:16.276317333Z,true,2024-12-19T22:51:09.941813094Z,"[""/tangrams/287_405.png"",""/tangrams/298_405.png"",""/tangrams/298_465.png"",""/tangrams/287_465.png""]",2024-12-19T22:42:15.171672884Z,/tangrams/298_465.png,2024-12-19T22:42:15.171672884Z,14,2024-12-19T22:42:15.171672884Z,13,2024-12-19T22:42:15.171672884Z
01JFGH3DQ1G6DQJ1DV90ZDDC51,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:37:34.817842124Z,"[{""text"":""square in it, 3 spikes on left and right look like K"",""sender"":{""id"":""01JFGGQK2BT0FZKWF7K16B1AFN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T23:12:10.101400368Z,true,2024-12-19T23:12:18.496226946Z,true,2024-12-19T23:12:18.464555338Z,01JFGFW0F27SHDS0SFHGM8CNDF,2024-12-19T22:37:34.817842124Z,47,2024-12-19T22:37:34.817842124Z,65,2024-12-19T22:37:34.817842124Z,2,2024-12-19T22:37:34.817842124Z,4,2024-12-19T22:37:34.817842124Z,/tangrams/194_157.png,2024-12-19T23:12:18.496226946Z,2,2024-12-19T22:37:36.059147066Z,true,2024-12-19T23:11:46.137541777Z,"[""/tangrams/39_374.png"",""/tangrams/39_157.png"",""/tangrams/194_157.png"",""/tangrams/194_374.png""]",2024-12-19T22:37:34.817842124Z,/tangrams/194_157.png,2024-12-19T22:37:34.817842124Z,16,2024-12-19T22:37:34.817842124Z,47,2024-12-19T22:37:34.817842124Z
01JFGH5QTYWR86B5JV7YAGXY6F,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:38:50.718983898Z,"[{""text"":""saw\\"",""sender"":{""id"":""01JFGGZC3915SS7BASVTNGJQ8H"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T23:01:18.469892829Z,true,2024-12-19T23:01:24.620808545Z,true,2024-12-19T23:01:24.597721043Z,01JFGH1XJMMHNGS75E6HMA7M0G,2024-12-19T22:38:50.718983898Z,54,2024-12-19T22:38:50.718983898Z,65,2024-12-19T22:38:50.718983898Z,3,2024-12-19T22:38:50.718983898Z,4,2024-12-19T22:38:50.718983898Z,/tangrams/238_248.png,2024-12-19T23:01:24.620808545Z,2,2024-12-19T22:38:52.591923072Z,true,2024-12-19T23:01:14.54530799Z,"[""/tangrams/43_344.png"",""/tangrams/51_321.png"",""/tangrams/238_248.png"",""/tangrams/294_298.png""]",2024-12-19T22:38:50.718983898Z,/tangrams/238_248.png,2024-12-19T22:38:50.718983898Z,7,2024-12-19T22:38:50.718983898Z,54,2024-12-19T22:38:50.718983898Z
01JFGH5QW124S0C7T9MVRJ7RHR,01JFGH1XHKWJTME2X41MTMC6AZ,2024-12-19T22:38:50.753441636Z,"[{""text"":""3 parts"",""sender"":{""id"":""01JFGGRSN0JC24F4EJ70TPQ4HY"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T23:02:08.691653908Z,true,2024-12-19T23:02:13.524569689Z,true,2024-12-19T23:02:13.366248403Z,01JFGH1XJMMHNGS75E6HMA7M0G,2024-12-19T22:38:50.753441636Z,57,2024-12-19T22:38:50.753441636Z,65,2024-12-19T22:38:50.753441636Z,3,2024-12-19T22:38:50.753441636Z,4,2024-12-19T22:38:50.753441636Z,/tangrams/401_307.png,2024-12-19T23:02:13.524569689Z,2,2024-12-19T22:38:52.686839233Z,true,2024-12-19T23:02:02.213697983Z,"[""/tangrams/401_307.png"",""/tangrams/96_118.png"",""/tangrams/275_191.png"",""/tangrams/51_321.png""]",2024-12-19T22:38:50.753441636Z,/tangrams/401_307.png,2024-12-19T22:38:50.753441636Z,10,2024-12-19T22:38:50.753441636Z,57,2024-12-19T22:38:50.753441636Z
01JFGH5C7JGK4X7JSG38G7RE6Z,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:38:38.834131513Z,"[{""text"":""one rectangle on the left of the shape"",""sender"":{""id"":""01JFGGNR73D2HEFBKA28FAZ47Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T22:51:02.799631674Z,true,2024-12-19T22:51:13.560521139Z,true,2024-12-19T22:51:13.492695451Z,01JFGFW0F27SHDS0SFHRM30VA0,2024-12-19T22:38:38.834131513Z,21,2024-12-19T22:38:38.834131513Z,65,2024-12-19T22:38:38.834131513Z,1,2024-12-19T22:38:38.834131513Z,4,2024-12-19T22:38:38.834131513Z,/tangrams/357_156.png,2024-12-19T22:51:13.560521139Z,2,2024-12-19T22:38:39.811909963Z,true,2024-12-19T22:50:49.197334496Z,"[""/tangrams/357_156.png"",""/tangrams/73_88.png"",""/tangrams/147_363.png"",""/tangrams/93_52.png""]",2024-12-19T22:38:38.834131513Z,/tangrams/357_156.png,2024-12-19T22:38:38.834131513Z,6,2024-12-19T22:38:38.834131513Z,21,2024-12-19T22:38:38.834131513Z
01JFGH5CD4MT3EJVKGFHB0NVQJ,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:38:39.012223073Z,"[{""text"":""C"",""sender"":{""id"":""01JFGGQNTR2KRJH94PV4GMMG7E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T23:00:58.469547235Z,true,2024-12-19T23:01:03.642707854Z,true,2024-12-19T23:01:03.606776017Z,01JFGFW0F27SHDS0SFHRM30VA0,2024-12-19T22:38:39.012223073Z,58,2024-12-19T22:38:39.012223073Z,65,2024-12-19T22:38:39.012223073Z,3,2024-12-19T22:38:39.012223073Z,4,2024-12-19T22:38:39.012223073Z,/tangrams/38_327.png,2024-12-19T23:01:03.642707854Z,2,2024-12-19T22:38:41.264752358Z,true,2024-12-19T23:00:52.873545908Z,"[""/tangrams/357_156.png"",""/tangrams/38_327.png"",""/tangrams/54_306.png"",""/tangrams/283_294.png""]",2024-12-19T22:38:39.012223073Z,/tangrams/38_327.png,2024-12-19T22:38:39.012223073Z,11,2024-12-19T22:38:39.012223073Z,58,2024-12-19T22:38:39.012223073Z
01JFGGXV2WC5RB6C8PM9BYT8Y6,01JFGFWSJ3PS8C1T010MK368EP,2024-12-19T22:34:31.900334143Z,"[{""text"":""rectangle bottom with two wonky ears on tops"",""sender"":{""id"":""01JFGGPHKK3AVZJ78J4S5VYEDK"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2024-12-19T22:43:08.788279822Z,false,2024-12-19T22:43:28.509453231Z,true,2024-12-19T22:43:28.487882515Z,01JFGFWSJTPRE578HBRT5YXA5V,2024-12-19T22:34:31.900334143Z,12,2024-12-19T22:34:31.900334143Z,65,2024-12-19T22:34:31.900334143Z,0,2024-12-19T22:34:31.900334143Z,4,2024-12-19T22:34:31.900334143Z,/tangrams/379_258.png,2024-12-19T22:43:28.509453231Z,2,2024-12-19T22:34:32.17512864Z,true,2024-12-19T22:42:34.336076251Z,"[""/tangrams/368_218.png"",""/tangrams/401_14.png"",""/tangrams/306_188.png"",""/tangrams/379_258.png""]",2024-12-19T22:34:31.900334143Z,/tangrams/306_188.png,2024-12-19T22:34:31.900334143Z,13,2024-12-19T22:34:31.900334143Z,12,2024-12-19T22:34:31.900334143Z
01JFGH3DQZAFWHEWCDPZDN9E9B,01JFGFW0DVE7CVHWSRC197DM3P,2024-12-19T22:37:34.84704995Z,"[{""text"":""sign in it 2 spikes on top"",""sender"":{""id"":""01JFGGQK2BT0FZKWF7K16B1AFN"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2024-12-19T23:20:12.627027355Z,true,2024-12-19T23:20:20.505590842Z,true,2024-12-19T23:20:20.478452851Z,01JFGFW0F27SHDS0SFHGM8CNDF,2024-12-19T22:37:34.84704995Z,61,2024-12-19T22:37:34.84704995Z,65,2024-12-19T22:37:34.84704995Z,3,2024-12-19T22:37:34.84704995Z,4,2024-12-19T22:37:34.84704995Z,/tangrams/283_231.png,2024-12-19T23:20:20.505590842Z,2,2024-12-19T22:37:36.376054517Z,true,2024-12-19T23:19:54.650233955Z,"[""/tangrams/464_231.png"",""/tangrams/283_231.png"",""/tangrams/283_391.png"",""/tangrams/464_391.png""]",2024-12-19T22:37:34.84704995Z,/tangrams/283_231.png,2024-12-19T22:37:34.84704995Z,14,2024-12-19T22:37:34.84704995Z,61,2024-12-19T22:37:34.84704995Z
