roundID,gameID,trialNum,playerID,text,director_msg
01M0TTA5D893WN40HHXA95TMV6,01M0TSZV8KEDQHAT4X3FNKVS2B,11,01M0TT3ZTTV22XQGZD0K61T6A4,This is the thing with a triangle and diamond at the bottom.  Then a farmhouse.  THen a doiamond up top,TRUE
01M0TTK112MGP9XM2TDWT3WSB8,01M0TSZEY54T11A9AMGVA6T4ZB,10,01M0TT7ZVRQQW92P55GPN9KMMS,cutout triangle on the bottom and top,TRUE
01M0TTMQTX8PVY1YQYK90Q4EB5,01M0TSZV8ERABP36QP2627EVMT,20,01M0TT4SREDP4QR1H8V4E3X5G9,square (or rectange) in middle,TRUE
01M0TTTPMR5HCH21N45VXXC8DS,01M0TSZV8KEDQHAT4X33M1GG1C,32,01M0TTBQPRE9XMJHBPDKM8GTC4,Has a white rectangle and it looks almost like a complete shape looks like a mouth on the left,TRUE
01M0TTYQ06NTJ2BRAX4W53MBV9,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2,01M0TTENRE0ZSC234N2S1BW8ZS,?,FALSE
01M0TTYQ06NTJ2BRAX4W53MBV9,01M0TTMWMDPGAHQRDA7BZJ8FEZ,2,01M0TTJT0T1FXWVGTP027BYENQ,the shapes are so complicated,TRUE
01M0TTEY73B2A5Q44VEBX38R0N,01M0TSZEY44B7XSP574QH2WQPJ,47,01M0TT49QHQY8JQV8C5T94HHYZ,Flower with the triangles on the right,TRUE
01M0TTEY73B2A5Q44VEBX38R0N,01M0TSZEY44B7XSP574QH2WQPJ,47,01M0TT9XXJBBQAZ4WANFPESF7T,"GG's friend, we did pretty good. Thank you!",FALSE
01M0TVK9FH34M6BJ18Q0Y52MZ6,01M0TTMWMG725DJ5GA5M4WD8SY,1,01M0TVD4RDDZ2GPYA2W2TBJY2J,Hello?,FALSE
01M0TVK9FH34M6BJ18Q0Y52MZ6,01M0TTMWMG725DJ5GA5M4WD8SY,1,01M0TV8YZXT0HY97VC3QNJABKN,its got 2 downward points,TRUE
01M0TTK11TM66PW6SJRQJ0VN9V,01M0TSZEY54T11A9AMGVA6T4ZB,14,01M0TT7ZVRQQW92P55GPN9KMMS,parellogram cutout ontop shape of a house,TRUE
01M0TTK11TM66PW6SJRQJ0VN9V,01M0TSZEY54T11A9AMGVA6T4ZB,14,01M0TT7ZVRQQW92P55GPN9KMMS,lets do these quick,TRUE
01M0TTK11TM66PW6SJRQJ0VN9V,01M0TSZEY54T11A9AMGVA6T4ZB,14,01M0TT7FNH08P86PFHWCV3NRS8,2 floors or 1,FALSE
01M0TTK11TM66PW6SJRQJ0VN9V,01M0TSZEY54T11A9AMGVA6T4ZB,14,01M0TT7ZVRQQW92P55GPN9KMMS,theres a triangle on the bottom,TRUE
01M0TTMQRDA4RH9QEFDTP7XF4Z,01M0TSZV8ERABP36QP2627EVMT,6,01M0TT4SREDP4QR1H8V4E3X5G9,Shape with the most points on the end and 3 mini mountains at the bottom,TRUE
01M0TTKN1AESZD141F0C3NDB62,01M0TSZEY173D8F3KEP071GR06,33,01M0TT55D1DRDQ3JPT1CDTT5VN,"CRAB PINCERS AT TOP, SORT OF AN ""N"" BELOW",TRUE
01M0TTMQQ1B1RKA3APPBJM0A6X,01M0TSZV8ERABP36QP2627EVMT,33,01M0TT4JP6VSYSTADD58E33WM9,top and bottom,TRUE
01M0TTTPSZMCAD172F8PMHTVB8,01M0TSZV8KEDQHAT4X33M1GG1C,21,01M0TT467Q69C5HQ20GW6FRRF2,birdlike head /beak with a protruding partial triangle poking out of the head,TRUE
01M0TTA58PCC23T1D0BERXGKP4,01M0TSZV8KEDQHAT4X3FNKVS2B,36,01M0TT4SZRTK7MV5T48R9G1GQH,White rectangle cutout in the middle,TRUE
01M0TTEY5Y7FR1T7RMNRQVVH44,01M0TSZEY44B7XSP574QH2WQPJ,42,01M0TT9XXJBBQAZ4WANFPESF7T,Diamond on top of British flag,TRUE
01M0TTK1993QHGATXJ96WFHF0H,01M0TSZEY54T11A9AMGVA6T4ZB,36,01M0TT7ZVRQQW92P55GPN9KMMS,parellogram top triangle bottom,TRUE
01M0TTKN3HBAY46JTB2H13W23W,01M0TSZEY173D8F3KEP071GR06,42,01M0TTF3ADJ36CYQBD8356XFNQ,diamond and triangle below,TRUE
01M0TTKN3HBAY46JTB2H13W23W,01M0TSZEY173D8F3KEP071GR06,42,01M0TT55D1DRDQ3JPT1CDTT5VN,"WE BOSSING THIS, U ARE TOP PERSON. 2 SECS FOR  DESCRIPTION",FALSE
01M0TTMQQES8QVRTC1RZTBNDKD,01M0TSZV8ERABP36QP2627EVMT,38,01M0TT4SREDP4QR1H8V4E3X5G9,triangle bottom left,TRUE
01M0TVK9MB4B5WVD36Z2PPVP4S,01M0TTMWMG725DJ5GA5M4WD8SY,17,01M0TV8YZXT0HY97VC3QNJABKN,the cross one,TRUE
01M0TTEY39XDBHVH4HDJGN70C0,01M0TSZEY44B7XSP574QH2WQPJ,13,01M0TT49QHQY8JQV8C5T94HHYZ,The one with the rectangle on the bottom and slanted top to the left,TRUE
01M0TTKMV9J0KHMC7F86HQHAPF,01M0TSZEY173D8F3KEP071GR06,13,01M0TT55D1DRDQ3JPT1CDTT5VN,UPWARD POINTING TRIANGLE ON TOP,TRUE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTJT0T1FXWVGTP027BYENQ,?,FALSE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTENRE0ZSC234N2S1BW8ZS,triangle on left low corner,TRUE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTENRE0ZSC234N2S1BW8ZS,with one leg shape,TRUE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTENRE0ZSC234N2S1BW8ZS,on right side,TRUE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTJT0T1FXWVGTP027BYENQ,ok,FALSE
01M0TTYQ1G7Z6X6EGXEN1X2SJZ,01M0TTMWMDPGAHQRDA7BZJ8FEZ,7,01M0TTENRE0ZSC234N2S1BW8ZS,two strikes  on centre,TRUE
01M0TTKMT9HASW94ZQQMFY4VD8,01M0TSZEY173D8F3KEP071GR06,8,01M0TTF3ADJ36CYQBD8356XFNQ,white triangle below,TRUE
01M0TTEY4473PSNZSZKKGAM5W5,01M0TSZEY44B7XSP574QH2WQPJ,26,01M0TT9XXJBBQAZ4WANFPESF7T,Diamond on top,TRUE
01M0TTK114CZHRC99365EEPYE1,01M0TSZEY54T11A9AMGVA6T4ZB,11,01M0TT7FNH08P86PFHWCV3NRS8,top upside down v over running legs under,TRUE
01M0TTKN2NRBWEZ1BKPWNM92YF,01M0TSZEY173D8F3KEP071GR06,39,01M0TT55D1DRDQ3JPT1CDTT5VN,DIAMOND AND TRIANGLE BELOW,TRUE
01M0TTMQQKH4K0S2QZ5CS7DSVD,01M0TSZV8ERABP36QP2627EVMT,39,01M0TT4JP6VSYSTADD58E33WM9,3 triangles on left,TRUE
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,8,01M0TTENRE0ZSC234N2S1BW8ZS,?,FALSE
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,8,01M0TTJT0T1FXWVGTP027BYENQ,letter E,TRUE
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,8,01M0TTENRE0ZSC234N2S1BW8ZS,Which one big or small,FALSE
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,8,01M0TTJT0T1FXWVGTP027BYENQ,facing opposite,TRUE
01M0TTYQ0TA024Y986WH2YZ229,01M0TTMWMDPGAHQRDA7BZJ8FEZ,8,01M0TTJT0T1FXWVGTP027BYENQ,caps,TRUE
01M0TTA58J1V5SM68HADTMV3Q3,01M0TSZV8KEDQHAT4X3FNKVS2B,37,01M0TT3ZTTV22XQGZD0K61T6A4,"white cutout in middle, combo of rectangel and triangle that is",TRUE
01M0TV7K1B16W2TXPZZ01NQN65,01M0TTMWM9GSP2NP0T4CET96EB,17,01M0TTRGJ55RK21NQM11GGHNRN,two arrows on left pointing left,TRUE
01M0TVKA2MN9M5CCMM5VZB4R8A,01M0TTMWMG725DJ5GA5M4WD8SY,46,01M0TVD4RDDZ2GPYA2W2TBJY2J,claw,TRUE
01M0TVKA2MN9M5CCMM5VZB4R8A,01M0TTMWMG725DJ5GA5M4WD8SY,46,01M0TV8YZXT0HY97VC3QNJABKN,nailed it great work,FALSE
01M0TTEY64R7ZAJ65J7PW8RAWH,01M0TSZEY44B7XSP574QH2WQPJ,39,01M0TT49QHQY8JQV8C5T94HHYZ,Diamond on the botton,TRUE
01M0TTEY75JJ7H2PWJ2880EH40,01M0TSZEY44B7XSP574QH2WQPJ,46,01M0TT9XXJBBQAZ4WANFPESF7T,Two horns and smiley face,TRUE
01M0TTA5EAK519BNB30QS8S9R2,01M0TSZV8KEDQHAT4X3FNKVS2B,9,01M0TT3ZTTV22XQGZD0K61T6A4,This looks like a box being opened with some being coming out with arms raised.,TRUE
01M0TTA5EAK519BNB30QS8S9R2,01M0TSZV8KEDQHAT4X3FNKVS2B,9,01M0TT3ZTTV22XQGZD0K61T6A4,or maybe a rabbit,TRUE
01M0TTA5EAK519BNB30QS8S9R2,01M0TSZV8KEDQHAT4X3FNKVS2B,9,01M0TT3ZTTV22XQGZD0K61T6A4,exiting the box,TRUE
01M0TTEY5GZ9X3DBNPQ8EN9VCZ,01M0TSZEY44B7XSP574QH2WQPJ,16,01M0TT9XXJBBQAZ4WANFPESF7T,"I gotta slow down, sorry",TRUE
01M0TTEY5GZ9X3DBNPQ8EN9VCZ,01M0TSZEY44B7XSP574QH2WQPJ,16,01M0TT49QHQY8JQV8C5T94HHYZ,No worries :),FALSE
01M0TTEY5GZ9X3DBNPQ8EN9VCZ,01M0TSZEY44B7XSP574QH2WQPJ,16,01M0TT9XXJBBQAZ4WANFPESF7T,Diamond on top with two larger objects undernath,TRUE
01M0TTEY33T07QMNNEV9SCCVVV,01M0TSZEY44B7XSP574QH2WQPJ,18,01M0TT9XXJBBQAZ4WANFPESF7T,The one with two horns on top that doesn't have the smiley face underneath,TRUE
01M0TTMQQ6D6FCX5RTTFHF9HPD,01M0TSZV8ERABP36QP2627EVMT,35,01M0TT4JP6VSYSTADD58E33WM9,3 mountains left side\,TRUE
01M0TTEY3D0GQVSJA5PEFTM624,01M0TSZEY44B7XSP574QH2WQPJ,10,01M0TT9XXJBBQAZ4WANFPESF7T,Looks like a house running away from the scene of the crime,TRUE
01M0TTTPS1TW34523PESZXFHY4,01M0TSZV8KEDQHAT4X33M1GG1C,30,01M0TTBQPRE9XMJHBPDKM8GTC4,A 3 shape with a head of someone on the side,TRUE
01M0TTKN3Y49RQ37GWQRGV8JF3,01M0TSZEY173D8F3KEP071GR06,45,01M0TT55D1DRDQ3JPT1CDTT5VN,RUNNING LEGS,TRUE
01M0TTTPGPG9TQ8W0TD0DQ9QY5,01M0TSZV8KEDQHAT4X33M1GG1C,41,01M0TT467Q69C5HQ20GW6FRRF2,stopsign shape with a rectangle in the center and a small triangle cut out the left,TRUE
01M0TTTPHKD6DPPYPNE626NDTP,01M0TSZV8KEDQHAT4X33M1GG1C,37,01M0TT467Q69C5HQ20GW6FRRF2,small triangle for a tail on the left side and right side has a Large halfstopsign head,TRUE
01M0TTMQV99AYPGEW60RFG8SEE,01M0TSZV8ERABP36QP2627EVMT,22,01M0TT4SREDP4QR1H8V4E3X5G9,2 mini mountains on bottom,TRUE
01M0TTYQ1W7HVZR7A6DYEWETA2,01M0TTMWMDPGAHQRDA7BZJ8FEZ,6,01M0TTENRE0ZSC234N2S1BW8ZS,?,FALSE
01M0TTYQ1W7HVZR7A6DYEWETA2,01M0TTMWMDPGAHQRDA7BZJ8FEZ,6,01M0TTJT0T1FXWVGTP027BYENQ,spiral shaped with sharp edges,TRUE
01M0TVK9FA6ESW43HA6M09KA5G,01M0TTMWMG725DJ5GA5M4WD8SY,20,01M0TVD4RDDZ2GPYA2W2TBJY2J,the one with the pole and one sharp spoke,TRUE
01M0TVK9FA6ESW43HA6M09KA5G,01M0TTMWMG725DJ5GA5M4WD8SY,20,01M0TVD4RDDZ2GPYA2W2TBJY2J,spike*,TRUE
01M0TTKN17QG7F0FB7MBTZ41GD,01M0TSZEY173D8F3KEP071GR06,32,01M0TTF3ADJ36CYQBD8356XFNQ,running legs,TRUE
01M0TTMQRKPV365FHV1ZCZWC4F,01M0TSZV8ERABP36QP2627EVMT,42,01M0TT4SREDP4QR1H8V4E3X5G9,2 mini mountains on bottom,TRUE
01M0TVK9G9EC8EYX1PA65KYAZB,01M0TTMWMG725DJ5GA5M4WD8SY,3,01M0TV8YZXT0HY97VC3QNJABKN,got a hole in it,TRUE
01M0TTEY4R735E1H8KBGNPQCGJ,01M0TSZEY44B7XSP574QH2WQPJ,22,01M0TT9XXJBBQAZ4WANFPESF7T,Diamond on top,TRUE
01M0TTYPZBKQBG8PTS5RM4T360,01M0TTMWMDPGAHQRDA7BZJ8FEZ,1,01M0TTENRE0ZSC234N2S1BW8ZS,?,TRUE
01M0TTKMWSRA5SKY10NAA71SN6,01M0TSZEY173D8F3KEP071GR06,19,01M0TT55D1DRDQ3JPT1CDTT5VN,SMALL DIAMOND ON TOP,TRUE
01M0TV7K0ZTCV9MPPF950PZXXA,01M0TTMWM9GSP2NP0T4CET96EB,23,01M0TTRGJ55RK21NQM11GGHNRN,litte triangle bottom left facing right,TRUE
01M0TV7K1J0GM5YP41QYZRHNY1,01M0TTMWM9GSP2NP0T4CET96EB,16,01M0TV363Y2QH3CGTPHSZR512P,2 triangles pointing right with a < shaped design on the right side  looks abit like a tree,TRUE
01M0TTEY3MWPDQRW8TQA14RMMG,01M0TSZEY44B7XSP574QH2WQPJ,33,01M0TT49QHQY8JQV8C5T94HHYZ,The rectangle bottom with the top pointing to th e left. looks like a water fountain,TRUE
01M0TTKMV5F2GPZT995M1JEDMB,01M0TSZEY173D8F3KEP071GR06,4,01M0TTF3ADJ36CYQBD8356XFNQ,diamond on top,TRUE
01M0TTK10WESK9XX1EVC2AFESQ,01M0TSZEY54T11A9AMGVA6T4ZB,8,01M0TT7FNH08P86PFHWCV3NRS8,yo,FALSE
01M0TTK10WESK9XX1EVC2AFESQ,01M0TSZEY54T11A9AMGVA6T4ZB,8,01M0TT7ZVRQQW92P55GPN9KMMS,cutout triangle shape on bottom pyramid ontop,TRUE
01M0TTK10WESK9XX1EVC2AFESQ,01M0TSZEY54T11A9AMGVA6T4ZB,8,01M0TT7FNH08P86PFHWCV3NRS8,more,FALSE
01M0TTK10WESK9XX1EVC2AFESQ,01M0TSZEY54T11A9AMGVA6T4ZB,8,01M0TT7ZVRQQW92P55GPN9KMMS,bottom of screen\,TRUE
01M0TTK13C985P8CWDVEJEG750,01M0TSZEY54T11A9AMGVA6T4ZB,32,01M0TT7ZVRQQW92P55GPN9KMMS,house cutout bottom,TRUE
01M0TTK13C985P8CWDVEJEG750,01M0TSZEY54T11A9AMGVA6T4ZB,32,01M0TT7ZVRQQW92P55GPN9KMMS,and top,TRUE
01M0TTK13C985P8CWDVEJEG750,01M0TSZEY54T11A9AMGVA6T4ZB,32,01M0TT7ZVRQQW92P55GPN9KMMS,lets just get this over with,TRUE
01M0TTA582BRRBVPN2AVG5D4V2,01M0TSZV8KEDQHAT4X3FNKVS2B,41,01M0TT3ZTTV22XQGZD0K61T6A4,blocky face graduation cap bottom. house middle.  small wider diamond up top,TRUE
01M0TTK10A7AKK5NF8W8WR1SKC,01M0TSZEY54T11A9AMGVA6T4ZB,45,01M0TT7FNH08P86PFHWCV3NRS8,1 roof house parallelogram tri/diam under,TRUE
01M0TTMQR1W58442SPPYZSPSKX,01M0TSZV8ERABP36QP2627EVMT,47,01M0TT4JP6VSYSTADD58E33WM9,3 tris left,TRUE
01M0TTA592MXWP6YXSMDNF9JHB,01M0TSZV8KEDQHAT4X3FNKVS2B,32,01M0TT4SZRTK7MV5T48R9G1GQH,"Diamond at the top, a diamond and a triangle at the bottom",TRUE
01M0TTEY3V3GPCXRAB0KTB5A4J,01M0TSZEY44B7XSP574QH2WQPJ,31,01M0TT49QHQY8JQV8C5T94HHYZ,Triangle on top of diamond on top of upside triangle pole,TRUE
01M0TTMQR3HQG5TX6WBJX25RHH,01M0TSZV8ERABP36QP2627EVMT,3,01M0TT4JP6VSYSTADD58E33WM9,triangle bottom left,TRUE
01M0TTTPGF52Q5AKEG7QSP2T2X,01M0TSZV8KEDQHAT4X33M1GG1C,42,01M0TTBQPRE9XMJHBPDKM8GTC4,Looks like a spiked fish with a stop sign like head,TRUE
01M0TV7JMV7SXYDW68X3BHREMX,01M0TTMWM9GSP2NP0T4CET96EB,19,01M0TTRGJ55RK21NQM11GGHNRN,tree fell over,TRUE
01M0TV7K25RC6BZHP7Q1MHPX1W,01M0TTMWM9GSP2NP0T4CET96EB,0,01M0TV363Y2QH3CGTPHSZR512P,"3 spikes going left, there looks like a small outline of white mountains in the bottom at the middle",TRUE
01M0TTA5796WFMQCP8QWHHCX3F,01M0TSZV8KEDQHAT4X3FNKVS2B,1,01M0TT3ZTTV22XQGZD0K61T6A4,"Looks like a wide house at bottom, then a short rectangle above that, then a boat, then on top a small diamond",TRUE
01M0TTMQPGB6QAM67XDTFQB10D,01M0TSZV8ERABP36QP2627EVMT,0,01M0TT4SREDP4QR1H8V4E3X5G9,press pushing left - arrows pointing right,TRUE
01M0TTMQS5Y25WY0NZHRQ4JMH9,01M0TSZV8ERABP36QP2627EVMT,7,01M0TT4JP6VSYSTADD58E33WM9,two triangles on side,TRUE
01M0TTMQS5Y25WY0NZHRQ4JMH9,01M0TSZV8ERABP36QP2627EVMT,7,01M0TT4JP6VSYSTADD58E33WM9,left side,TRUE
01M0TV7JXMZP9M4KPNNYF4YY09,01M0TTMWM9GSP2NP0T4CET96EB,35,01M0TTRGJ55RK21NQM11GGHNRN,tree,TRUE
01M0TTA5AS3RV690XS3M2SW0XS,01M0TSZV8KEDQHAT4X3FNKVS2B,26,01M0TT4SZRTK7MV5T48R9G1GQH,The house that's running with two legs on the bottom,TRUE
01M0TTK18PZ0PYJEA38V2Y8EBF,01M0TSZEY54T11A9AMGVA6T4ZB,28,01M0TT7FNH08P86PFHWCV3NRS8,thiis is way long,FALSE
01M0TTK18PZ0PYJEA38V2Y8EBF,01M0TSZEY54T11A9AMGVA6T4ZB,28,01M0TT7ZVRQQW92P55GPN9KMMS,lets just guess,TRUE
01M0TTK18PZ0PYJEA38V2Y8EBF,01M0TSZEY54T11A9AMGVA6T4ZB,28,01M0TT7ZVRQQW92P55GPN9KMMS,i cant wait tbh,TRUE
01M0TTKMWBBS9FZZTMW3YFDFTC,01M0TSZEY173D8F3KEP071GR06,16,01M0TTF3ADJ36CYQBD8356XFNQ,white triangle on the bottom,TRUE
01M0TTMQQ3KXQJ6BHVKXV2GCY6,01M0TSZV8ERABP36QP2627EVMT,34,01M0TT4SREDP4QR1H8V4E3X5G9,square (or rectangle) in middle,TRUE
01M0TTTPKWC3R3R1VQXAJ426R2,01M0TSZV8KEDQHAT4X33M1GG1C,34,01M0TTBQPRE9XMJHBPDKM8GTC4,Has a small triangle back and a very large head on the left that is wide,TRUE
01M0TTK18S21Q80GH0Q5PZY6NQ,01M0TSZEY54T11A9AMGVA6T4ZB,29,01M0TT7FNH08P86PFHWCV3NRS8,lone roof,TRUE
01M0TTK1956TXJDDKP0BJPEB7P,01M0TSZEY54T11A9AMGVA6T4ZB,44,01M0TT7ZVRQQW92P55GPN9KMMS,2 roof house parellogram,TRUE
01M0TVK9H1MJSBBJS5X7DQB712,01M0TTMWMG725DJ5GA5M4WD8SY,6,01M0TVD4RDDZ2GPYA2W2TBJY2J,there is a diamond and 2 triangles on the right of it,TRUE
01M0TTK11X3TBF14YA1A2Q1Q3C,01M0TSZEY54T11A9AMGVA6T4ZB,18,01M0TT7ZVRQQW92P55GPN9KMMS,pyrimad ontop house cutout at bottom,TRUE
01M0TTTPNYC5Y2854FT0F5SW3M,01M0TSZV8KEDQHAT4X33M1GG1C,26,01M0TTBQPRE9XMJHBPDKM8GTC4,A triangle behind it an l shaped left and in the middle it looks like someone is kneeing something,TRUE
01M0TTTPJTMC7A25YTNHHH0BPF,01M0TSZV8KEDQHAT4X33M1GG1C,36,01M0TTBQPRE9XMJHBPDKM8GTC4,Looks like a spiked fish with a large L shaped head,TRUE
01M0TV7JP7EXYF7342M8ABQ8YV,01M0TTMWM9GSP2NP0T4CET96EB,8,01M0TV363Y2QH3CGTPHSZR512P,Looks like a 3 shape mirrored and a v shape attatched to it,TRUE
01M0TVK9KF2JM3HWDWT9ZRSEST,01M0TTMWMG725DJ5GA5M4WD8SY,14,01M0TVD4RDDZ2GPYA2W2TBJY2J,Boxing glove,TRUE
01M0TTA599EAT404370QMBDTVA,01M0TSZV8KEDQHAT4X3FNKVS2B,27,01M0TT3ZTTV22XQGZD0K61T6A4,"looks like a big flower, skewed to the left.",TRUE
01M0TTMQVZGZCD67EWP7K8FFQE,01M0TSZV8ERABP36QP2627EVMT,26,01M0TT4SREDP4QR1H8V4E3X5G9,triangle on left side - looks like a button on top to push,TRUE
01M0TTTPEVD8VTDJ3K40Y6JM1E,01M0TSZV8KEDQHAT4X33M1GG1C,0,01M0TTBQPRE9XMJHBPDKM8GTC4,Has a white rectangle on the inside with a mouth shape on the left,TRUE
01M0TVK9JPBB2BD0WVTYMB4EE1,01M0TTMWMG725DJ5GA5M4WD8SY,12,01M0TVD4RDDZ2GPYA2W2TBJY2J,diamond with 2 triangles on the right,TRUE
01M0TTKN0Q50W9H411RD7NS4AZ,01M0TSZEY173D8F3KEP071GR06,30,01M0TTF3ADJ36CYQBD8356XFNQ,pizza hut shape with white rectangle inside,TRUE
01M0TTTPRT0KJ8VKW180HK0X4Q,01M0TSZV8KEDQHAT4X33M1GG1C,23,01M0TT467Q69C5HQ20GW6FRRF2,stopsign with triangle missing on the left and a rectangle inside,TRUE
01M0TTEY34HWQBR9JMXVTS92B0,01M0TSZEY44B7XSP574QH2WQPJ,36,01M0TT9XXJBBQAZ4WANFPESF7T,House running away,TRUE
01M0TTTPQRG11F4CTAXEMKP04G,01M0TSZV8KEDQHAT4X33M1GG1C,25,01M0TT467Q69C5HQ20GW6FRRF2,left side looks like a spiky sword hilt and the right has an upside down L,TRUE
01M0TTEY3YDSH1CAC1K16BH2BC,01M0TSZEY44B7XSP574QH2WQPJ,29,01M0TT49QHQY8JQV8C5T94HHYZ,Flower with the spikes,TRUE
01M0TTA5ET0VQ8679ZXD4S0ZVZ,01M0TSZV8KEDQHAT4X3FNKVS2B,5,01M0TT3ZTTV22XQGZD0K61T6A4,timed out and site went offline... you still there?,TRUE
01M0TTA5ET0VQ8679ZXD4S0ZVZ,01M0TSZV8KEDQHAT4X3FNKVS2B,5,01M0TT4SZRTK7MV5T48R9G1GQH,Yep Im back,FALSE
01M0TTA5ET0VQ8679ZXD4S0ZVZ,01M0TSZV8KEDQHAT4X3FNKVS2B,5,01M0TT4SZRTK7MV5T48R9G1GQH,Same thing happened to me,FALSE
01M0TTA5ET0VQ8679ZXD4S0ZVZ,01M0TSZV8KEDQHAT4X3FNKVS2B,5,01M0TT3ZTTV22XQGZD0K61T6A4,"if so, blocky smiley face at bottom. turtle with legs out at top",TRUE
01M0TV7JV7SPHHVBEGRZ84DTBT,01M0TTMWM9GSP2NP0T4CET96EB,43,01M0TTRGJ55RK21NQM11GGHNRN,white rectangle,TRUE
01M0TTK16KQYT2X97TRZWMF19X,01M0TSZEY54T11A9AMGVA6T4ZB,24,01M0TT7ZVRQQW92P55GPN9KMMS,triangle ontop house imprint on bottom,TRUE
01M0TTK16KQYT2X97TRZWMF19X,01M0TSZEY54T11A9AMGVA6T4ZB,24,01M0TT7ZVRQQW92P55GPN9KMMS,triangle imprint ontop,TRUE
01M0TTK16KQYT2X97TRZWMF19X,01M0TSZEY54T11A9AMGVA6T4ZB,24,01M0TT7ZVRQQW92P55GPN9KMMS,cut out,TRUE
01M0TTKMV77SDSB47S8N7QH2GR,01M0TSZEY173D8F3KEP071GR06,0,01M0TTF3ADJ36CYQBD8356XFNQ,house shape with white house in the middle with triangle and diamond below,TRUE
01M0TTTPSPS4JY62EVQBG2VN38,01M0TSZV8KEDQHAT4X33M1GG1C,27,01M0TT467Q69C5HQ20GW6FRRF2,birdlike head with a protruding partial crystal on the back of the head,TRUE
01M0TTTPFT16T9WEVSRXNCR931,01M0TSZV8KEDQHAT4X33M1GG1C,2,01M0TTBQPRE9XMJHBPDKM8GTC4,Looks like a reverse 3 with a human head shape on the right,TRUE
01M0TTTPJETWQPZZX8MCH68X7G,01M0TSZV8KEDQHAT4X33M1GG1C,17,01M0TT467Q69C5HQ20GW6FRRF2,left has a small triangle for a tail with a small half stopsign head,TRUE
