id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,director,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH17Y3JPMPEQ2SEH2R8CFJBN,01JH16GC64174T7CVHW3RPJ4WS,2025-01-07T20:40:10.582932961Z,,,,,,FALSE,2025-01-07T20:40:10.582932961Z,01JH16GC95ANF51QB6EYQCMA3V,2025-01-07T20:40:10.582932961Z,39,2025-01-07T20:40:10.582932961Z,65,2025-01-07T20:40:10.582932961Z,2,2025-01-07T20:40:10.582932961Z,4,2025-01-07T20:40:10.582932961Z,,,2,2025-01-07T20:40:17.700840261Z,FALSE,2025-01-07T20:40:10.582932961Z,"[""/tangrams/331_416.png"",""/tangrams/6_416.png"",""/tangrams/6_19.png"",""/tangrams/331_19.png""]",2025-01-07T20:40:10.582932961Z,/tangrams/6_19.png,2025-01-07T20:40:10.582932961Z,8,2025-01-07T20:40:10.582932961Z,39,2025-01-07T20:40:10.582932961Z
01JH105EXTGKSHHQ0NK9Z8G1SZ,01JH0YW88SXQAVDXG9KWSJX4BN,2025-01-07T18:24:22.970491031Z,"[{""text"":""combination of arrow like shape heading right"",""sender"":{""id"":""01JH0ZSK9VP35HG27XV96QGK8P"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T18:37:02.658224975Z,01JH0ZSK9VP35HG27XV96QGK8P,TRUE,2025-01-07T18:37:11.950898707Z,TRUE,2025-01-07T18:37:11.934910058Z,01JH0YW899PD6KSY7EQEAXBBBC,2025-01-07T18:24:22.970491031Z,17,2025-01-07T18:24:22.970491031Z,65,2025-01-07T18:24:22.970491031Z,1,2025-01-07T18:24:22.970491031Z,4,2025-01-07T18:24:22.970491031Z,/tangrams/350_281.png,2025-01-07T18:37:11.950898707Z,2,2025-01-07T18:24:23.697071026Z,TRUE,2025-01-07T18:36:40.905820448Z,"[""/tangrams/350_281.png"",""/tangrams/65_125.png"",""/tangrams/272_155.png"",""/tangrams/270_200.png""]",2025-01-07T18:24:22.970491031Z,/tangrams/350_281.png,2025-01-07T18:24:22.970491031Z,2,2025-01-07T18:24:22.970491031Z,17,2025-01-07T18:24:22.970491031Z
01JH0Z605BHP2PA2C4F7PT3BNT,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:07:12.043703972Z,"[{""text"":""Tree like - triangle base"",""sender"":{""id"":""01JH0YYB8YNEDQSFMX34EKSY7X"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T18:17:55.961627063Z,01JH0YYB8YNEDQSFMX34EKSY7X,TRUE,2025-01-07T18:18:04.565171694Z,TRUE,2025-01-07T18:18:04.553768564Z,01JH0YPC4PQ2SZZT98DCX2XKP3,2025-01-07T18:07:12.043703972Z,28,2025-01-07T18:07:12.043703972Z,65,2025-01-07T18:07:12.043703972Z,1,2025-01-07T18:07:12.043703972Z,4,2025-01-07T18:07:12.043703972Z,/tangrams/147_14.png,2025-01-07T18:18:04.565171694Z,2,2025-01-07T18:07:12.675021412Z,TRUE,2025-01-07T18:17:46.271214254Z,"[""/tangrams/310_302.png"",""/tangrams/43_412.png"",""/tangrams/147_14.png"",""/tangrams/444_391.png""]",2025-01-07T18:07:12.043703972Z,/tangrams/147_14.png,2025-01-07T18:07:12.043703972Z,13,2025-01-07T18:07:12.043703972Z,28,2025-01-07T18:07:12.043703972Z
01JH0ZHYET104NRQKA39B3HWEE,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:13:43.514616259Z,"[{""text"":""flat bottom, bird on top"",""sender"":{""id"":""01JH0YVPJHJA484R92F8Q7QA88"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T18:25:55.534131159Z,01JH0YVPJHJA484R92F8Q7QA88,TRUE,2025-01-07T18:26:01.841321632Z,TRUE,2025-01-07T18:26:01.827627055Z,01JH0YPC4NS99AQ4RGT50WE76D,2025-01-07T18:13:43.514616259Z,29,2025-01-07T18:13:43.514616259Z,65,2025-01-07T18:13:43.514616259Z,1,2025-01-07T18:13:43.514616259Z,4,2025-01-07T18:13:43.514616259Z,/tangrams/442_49.png,2025-01-07T18:26:01.841321632Z,2,2025-01-07T18:13:44.0952627Z,TRUE,2025-01-07T18:25:47.295561172Z,"[""/tangrams/121_309.png"",""/tangrams/442_309.png"",""/tangrams/121_49.png"",""/tangrams/442_49.png""]",2025-01-07T18:13:43.514616259Z,/tangrams/442_49.png,2025-01-07T18:13:43.514616259Z,14,2025-01-07T18:13:43.514616259Z,29,2025-01-07T18:13:43.514616259Z
01JH11AV0ZPJ4D7Z6NH72M0TNV,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:44:47.776044106Z,,,,,,FALSE,2025-01-07T18:44:47.776044106Z,01JH0ZJAXV43N3BVBHY3X1SS15,2025-01-07T18:44:47.776044106Z,17,2025-01-07T18:44:47.776044106Z,65,2025-01-07T18:44:47.776044106Z,1,2025-01-07T18:44:47.776044106Z,4,2025-01-07T18:44:47.776044106Z,,,2,2025-01-07T18:44:49.407445149Z,FALSE,2025-01-07T18:44:47.776044106Z,"[""/tangrams/126_303.png"",""/tangrams/312_26.png"",""/tangrams/180_364.png"",""/tangrams/246_70.png""]",2025-01-07T18:44:47.776044106Z,/tangrams/312_26.png,2025-01-07T18:44:47.776044106Z,2,2025-01-07T18:44:47.776044106Z,17,2025-01-07T18:44:47.776044106Z
01JH150DNHHV3KMR0WGF6A3CQS,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T19:49:00.721147042Z,"[{""text"":""Man with arm across him, cradling baby. Defined jaw line"",""sender"":{""id"":""01JH14NY2S2NX1EZN2C9RWX3P3"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T19:55:33.832574761Z,01JH14NY2S2NX1EZN2C9RWX3P3,TRUE,2025-01-07T19:55:53.08504232Z,TRUE,2025-01-07T19:55:53.051887359Z,01JH0ZJAXYW944PXCEPQ45X3TW,2025-01-07T19:49:00.721147042Z,8,2025-01-07T19:49:00.721147042Z,65,2025-01-07T19:49:00.721147042Z,0,2025-01-07T19:49:00.721147042Z,4,2025-01-07T19:49:00.721147042Z,/tangrams/462_402.png,2025-01-07T19:55:53.08504232Z,2,2025-01-07T19:49:02.436866408Z,TRUE,2025-01-07T19:55:07.515303564Z,"[""/tangrams/462_402.png"",""/tangrams/262_3.png"",""/tangrams/462_3.png"",""/tangrams/262_402.png""]",2025-01-07T19:49:00.721147042Z,/tangrams/462_402.png,2025-01-07T19:49:00.721147042Z,9,2025-01-07T19:49:00.721147042Z,8,2025-01-07T19:49:00.721147042Z
01JH16TCTYCJWTVXK6HKVJQY9D,01JH16G2DGKHCBDNMABEKQVNAM,2025-01-07T20:20:40.414263638Z,,,,,,FALSE,2025-01-07T20:20:40.414263638Z,01JH16G2KK12WBJF9J75ZDWEXK,2025-01-07T20:20:40.414263638Z,60,2025-01-07T20:20:40.414263638Z,65,2025-01-07T20:20:40.414263638Z,3,2025-01-07T20:20:40.414263638Z,4,2025-01-07T20:20:40.414263638Z,,,2,2025-01-07T20:20:47.496194562Z,FALSE,2025-01-07T20:20:40.414263638Z,"[""/tangrams/211_318.png"",""/tangrams/192_138.png"",""/tangrams/266_382.png"",""/tangrams/421_82.png""]",2025-01-07T20:20:40.414263638Z,/tangrams/211_318.png,2025-01-07T20:20:40.414263638Z,13,2025-01-07T20:20:40.414263638Z,60,2025-01-07T20:20:40.414263638Z
01JH0Z6051WR4J2T34ESGSA055,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:07:12.033529692Z,"[{""text"":""Arrow pointing down at bottom, arrow at top pointing up"",""sender"":{""id"":""01JH0YWVP8MYRHJX6GYK4YNCSQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T18:13:46.84087027Z,01JH0YWVP8MYRHJX6GYK4YNCSQ,TRUE,2025-01-07T18:13:55.664902619Z,TRUE,2025-01-07T18:13:55.659378193Z,01JH0YPC4PQ2SZZT98DCX2XKP3,2025-01-07T18:07:12.033529692Z,13,2025-01-07T18:07:12.033529692Z,65,2025-01-07T18:07:12.033529692Z,0,2025-01-07T18:07:12.033529692Z,4,2025-01-07T18:07:12.033529692Z,/tangrams/147_302.png,2025-01-07T18:13:55.664902619Z,2,2025-01-07T18:07:12.396009856Z,TRUE,2025-01-07T18:13:24.510437204Z,"[""/tangrams/310_14.png"",""/tangrams/43_412.png"",""/tangrams/147_302.png"",""/tangrams/444_391.png""]",2025-01-07T18:07:12.033529692Z,/tangrams/147_302.png,2025-01-07T18:07:12.033529692Z,14,2025-01-07T18:07:12.033529692Z,13,2025-01-07T18:07:12.033529692Z
01JH0ZW9MGCSGP06Z064W0ED3R,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:19:22.640960062Z,"[{""text"":""Fully black along top of shape"",""sender"":{""id"":""01JH0ZFF7ZSP75ZGWGR8492XSG"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""upside down house"",""sender"":{""id"":""01JH0ZS6TEEZTSN6DTAG7QZ8YS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T18:36:40.983793182Z,01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,2025-01-07T18:36:47.698084649Z,TRUE,2025-01-07T18:36:47.682595078Z,01JH0YPC4R1XMMR506PW3T899B,2025-01-07T18:19:22.640960062Z,37,2025-01-07T18:19:22.640960062Z,65,2025-01-07T18:19:22.640960062Z,2,2025-01-07T18:19:22.640960062Z,4,2025-01-07T18:19:22.640960062Z,/tangrams/125_308.png,2025-01-07T18:36:47.698084649Z,2,2025-01-07T18:19:23.650746017Z,TRUE,2025-01-07T18:36:13.768044524Z,"[""/tangrams/34_258.png"",""/tangrams/266_430.png"",""/tangrams/125_308.png"",""/tangrams/337_16.png""]",2025-01-07T18:19:22.640960062Z,/tangrams/125_308.png,2025-01-07T18:19:22.640960062Z,6,2025-01-07T18:19:22.640960062Z,37,2025-01-07T18:19:22.640960062Z
01JH0ZW9NH1QR3DYM4VXMS6NEY,01JH0YPC3EKRB8H02J43HQQMKS,2025-01-07T18:19:22.673883673Z,"[{""text"":""Z shape"",""sender"":{""id"":""01JH0ZFF7ZSP75ZGWGR8492XSG"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T18:35:06.605172086Z,01JH0ZFF7ZSP75ZGWGR8492XSG,TRUE,2025-01-07T18:35:12.790197273Z,TRUE,2025-01-07T18:35:12.766951701Z,01JH0YPC4R1XMMR506PW3T899B,2025-01-07T18:19:22.673883673Z,33,2025-01-07T18:19:22.673883673Z,65,2025-01-07T18:19:22.673883673Z,2,2025-01-07T18:19:22.673883673Z,4,2025-01-07T18:19:22.673883673Z,/tangrams/437_129.png,2025-01-07T18:35:12.790197273Z,2,2025-01-07T18:19:23.553820233Z,TRUE,2025-01-07T18:34:53.598586897Z,"[""/tangrams/437_129.png"",""/tangrams/34_258.png"",""/tangrams/448_339.png"",""/tangrams/361_154.png""]",2025-01-07T18:19:22.673883673Z,/tangrams/437_129.png,2025-01-07T18:19:22.673883673Z,2,2025-01-07T18:19:22.673883673Z,33,2025-01-07T18:19:22.673883673Z
01JH10G6NMSA0NZB2601CY072X,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:14.964174107Z,"[{""text"":""its perfectly symetrical horiontally"",""sender"":{""id"":""01JH0ZRRSJTRCZ4ZDNZN1NM18J"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-07T18:48:39.198730604Z,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,2025-01-07T18:48:52.909054996Z,TRUE,2025-01-07T18:48:52.882801257Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:14.964174107Z,25,2025-01-07T18:30:14.964174107Z,65,2025-01-07T18:30:14.964174107Z,1,2025-01-07T18:30:14.964174107Z,4,2025-01-07T18:30:14.964174107Z,/tangrams/57_279.png,2025-01-07T18:48:52.909054996Z,2,2025-01-07T18:30:16.087572245Z,TRUE,2025-01-07T18:48:12.438059663Z,"[""/tangrams/392_135.png"",""/tangrams/57_279.png"",""/tangrams/445_65.png"",""/tangrams/466_153.png""]",2025-01-07T18:30:14.964174107Z,/tangrams/57_279.png,2025-01-07T18:30:14.964174107Z,10,2025-01-07T18:30:14.964174107Z,25,2025-01-07T18:30:14.964174107Z
01JH10G6QPC7RA7MQS97YMYB3F,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:15.030854261Z,"[{""text"":""image with snake at the end"",""sender"":{""id"":""01JH0ZZQRJ088VTZ4BK5WZ5MYH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T18:45:34.375800446Z,01JH0ZZQRJ088VTZ4BK5WZ5MYH,TRUE,2025-01-07T18:45:40.072054997Z,TRUE,2025-01-07T18:45:40.040224396Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:15.030854261Z,20,2025-01-07T18:30:15.030854261Z,65,2025-01-07T18:30:15.030854261Z,1,2025-01-07T18:30:15.030854261Z,4,2025-01-07T18:30:15.030854261Z,/tangrams/462_436.png,2025-01-07T18:45:40.072054997Z,2,2025-01-07T18:30:15.916541787Z,TRUE,2025-01-07T18:45:16.608564396Z,"[""/tangrams/435_361.png"",""/tangrams/462_436.png"",""/tangrams/451_366.png"",""/tangrams/406_175.png""]",2025-01-07T18:30:15.030854261Z,/tangrams/462_436.png,2025-01-07T18:30:15.030854261Z,5,2025-01-07T18:30:15.030854261Z,20,2025-01-07T18:30:15.030854261Z
01JH10G6XFMQD3MF1469YW9EX4,01JH0ZJAX6SKCT4W7XVG490DBA,2025-01-07T18:30:15.215192664Z,"[{""text"":""the big hole in it"",""sender"":{""id"":""01JH0ZRRSJTRCZ4ZDNZN1NM18J"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""my bad"",""sender"":{""id"":""01JH0ZZQRJ088VTZ4BK5WZ5MYH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-07T19:08:59.89447549Z,01JH0ZRRSJTRCZ4ZDNZN1NM18J,TRUE,2025-01-07T19:09:07.537988155Z,TRUE,2025-01-07T19:09:07.505485645Z,01JH0ZJAXXGE7NR06XJDY2MWKW,2025-01-07T18:30:15.215192664Z,63,2025-01-07T18:30:15.215192664Z,65,2025-01-07T18:30:15.215192664Z,3,2025-01-07T18:30:15.215192664Z,4,2025-01-07T18:30:15.215192664Z,/tangrams/194_315.png,2025-01-07T19:09:07.537988155Z,2,2025-01-07T18:30:17.40405817Z,TRUE,2025-01-07T19:08:48.673271763Z,"[""/tangrams/130_163.png"",""/tangrams/406_175.png"",""/tangrams/240_237.png"",""/tangrams/194_315.png""]",2025-01-07T18:30:15.215192664Z,/tangrams/194_315.png,2025-01-07T18:30:15.215192664Z,16,2025-01-07T18:30:15.215192664Z,63,2025-01-07T18:30:15.215192664Z
