id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,chatTimestamps,chatTimestampsLastChangedAt,clickBlockedAt,clickBlockedAtLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,displayLabels,displayLabelsLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,justStarted,justStartedLastChangedAt,matcher,matcherLastChangedAt,numItems,numItemsLastChangedAt,numTrials,numTrialsLastChangedAt,numTrialsPerBlock,numTrialsPerBlockLastChangedAt,phase,phaseLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,selection,selectionLastChangedAt,selectionMadeAt,selectionMadeAtLastChangedAt,setId,setIdLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetLabel,targetLabelLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01M0WY8D5KT14ENG7SJSK52P4K,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:32.147650065Z,"[{""text"":""looks like two legs with bull horns on top"",""sender"":{""id"":""01M0WY1FH5WQS14DQ3V446M8AM"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:23:36.619558182Z,[1787678616628],2026-08-25T17:23:36.629838214Z,,,true,2026-08-25T17:23:48.436524265Z,01M0WY1FH5WQS14DQ3V446M8AM,2026-08-25T17:23:19.901761717Z,"[""B1"",""D3"",""C2"",""A4""]",2026-08-25T17:07:32.147650065Z,true,2026-08-25T17:23:48.42642155Z,01M0WWQ9XT2Q7RF2RHNCTTRDNK,2026-08-25T17:07:32.147650065Z,2,2026-08-25T17:07:32.147650065Z,false,2026-08-25T17:23:20.086092697Z,01M0WY1V9QET0HYE5N0547967Y,2026-08-25T17:23:19.901761717Z,,,48,2026-08-25T17:07:32.147650065Z,12,2026-08-25T17:07:32.147650065Z,training,2026-08-25T17:07:32.147650065Z,0,2026-08-25T17:07:32.147650065Z,4,2026-08-25T17:07:32.147650065Z,/tangrams/279_405.png,2026-08-25T17:23:48.436524265Z,/tangrams/279_405.png,2026-08-25T17:23:45.314317956Z,1787678625860,2026-08-25T17:23:45.30978713Z,0,2026-08-25T17:07:32.147650065Z,2,2026-08-25T17:07:32.585596392Z,true,2026-08-25T17:23:19.824516815Z,"[""/tangrams/366_244.png"",""/tangrams/279_405.png"",""/tangrams/422_339.png"",""/tangrams/138_66.png""]",2026-08-25T17:07:32.147650065Z,/tangrams/279_405.png,2026-08-25T17:07:32.147650065Z,D3,2026-08-25T17:07:32.147650065Z,2,2026-08-25T17:07:32.147650065Z,1,2026-08-25T17:07:32.147650065Z
01M0WY96FK30TS85BWR7ZVG5E9,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:58.067545274Z,"[{""text"":""tree on its side"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""pointing facing central"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:49:48.703812219Z,"[1787680176313,1787680188715]",2026-08-25T17:49:48.718035091Z,,,true,2026-08-25T17:49:57.970907768Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:49:26.237151742Z,"[""A4"",""A2"",""B3"",""C4""]",2026-08-25T17:07:58.067545274Z,true,2026-08-25T17:49:57.955079346Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:58.067545274Z,37,2026-08-25T17:07:58.067545274Z,false,2026-08-25T17:49:26.475773867Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:49:26.237151742Z,,,48,2026-08-25T17:07:58.067545274Z,12,2026-08-25T17:07:58.067545274Z,training,2026-08-25T17:07:58.067545274Z,3,2026-08-25T17:07:58.067545274Z,4,2026-08-25T17:07:58.067545274Z,/tangrams/66_464.png,2026-08-25T17:49:57.970907768Z,/tangrams/66_464.png,2026-08-25T17:49:54.798322536Z,1787680195315,2026-08-25T17:49:54.781539715Z,1,2026-08-25T17:07:58.067545274Z,2,2026-08-25T17:07:58.939140988Z,true,2026-08-25T17:49:26.194600192Z,"[""/tangrams/66_464.png"",""/tangrams/66_441.png"",""/tangrams/348_24.png"",""/tangrams/202_464.png""]",2026-08-25T17:07:58.067545274Z,/tangrams/66_464.png,2026-08-25T17:07:58.067545274Z,A4,2026-08-25T17:07:58.067545274Z,1,2026-08-25T17:07:58.067545274Z,36,2026-08-25T17:07:58.067545274Z
01M0WYEEVG69W6N0EJZN3M9CFA,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.48014075Z,,,,,,,,,,,"[""D1"",""C2"",""B3"",""A4""]",2026-08-25T17:10:50.48014075Z,false,2026-08-25T17:10:50.48014075Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.48014075Z,31,2026-08-25T17:10:50.48014075Z,,,,,,,48,2026-08-25T17:10:50.48014075Z,12,2026-08-25T17:10:50.48014075Z,training,2026-08-25T17:10:50.48014075Z,2,2026-08-25T17:10:50.48014075Z,4,2026-08-25T17:10:50.48014075Z,,,,2026-08-25T17:10:50.48014075Z,,,1,2026-08-25T17:10:50.48014075Z,2,2026-08-25T17:10:51.540565401Z,false,2026-08-25T17:10:50.48014075Z,"[""/tangrams/20_314.png"",""/tangrams/202_441.png"",""/tangrams/348_24.png"",""/tangrams/66_464.png""]",2026-08-25T17:10:50.48014075Z,/tangrams/348_24.png,2026-08-25T17:10:50.48014075Z,B3,2026-08-25T17:10:50.48014075Z,7,2026-08-25T17:10:50.48014075Z,30,2026-08-25T17:10:50.48014075Z
01M0WXAW6JASYZN5773BMW2RT0,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.498970171Z,"[{""text"":""There is a white triangle at the bottom and a black Diamond on its side at the top"",""sender"":{""id"":""01M0WX9MXH1SX7Q50079HW9F7E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:11:01.202750396Z,[1787677861210],2026-08-25T17:11:01.211737882Z,,,true,2026-08-25T17:11:15.256585016Z,01M0WX9MXH1SX7Q50079HW9F7E,2026-08-25T17:10:41.409546745Z,"[""A2"",""D3"",""C1"",""B4""]",2026-08-25T16:51:24.498970171Z,true,2026-08-25T17:11:15.242617411Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.498970171Z,5,2026-08-25T16:51:24.498970171Z,false,2026-08-25T17:10:41.500289196Z,01M0WX667JRE4461924BYZ6YJ1,2026-08-25T17:10:41.409546745Z,,,48,2026-08-25T16:51:24.498970171Z,12,2026-08-25T16:51:24.498970171Z,training,2026-08-25T16:51:24.498970171Z,0,2026-08-25T16:51:24.498970171Z,4,2026-08-25T16:51:24.498970171Z,/tangrams/138_339.png,2026-08-25T17:11:15.256585016Z,/tangrams/138_339.png,2026-08-25T17:11:12.136780956Z,1787677872117,2026-08-25T17:11:12.133101697Z,0,2026-08-25T16:51:24.498970171Z,2,2026-08-25T16:51:24.778626809Z,true,2026-08-25T17:10:41.370646859Z,"[""/tangrams/138_339.png"",""/tangrams/279_405.png"",""/tangrams/422_244.png"",""/tangrams/366_66.png""]",2026-08-25T16:51:24.498970171Z,/tangrams/138_339.png,2026-08-25T16:51:24.498970171Z,A2,2026-08-25T16:51:24.498970171Z,5,2026-08-25T16:51:24.498970171Z,4,2026-08-25T16:51:24.498970171Z
01M0WY4F1Z2P22052AFSXPAPVE,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:23.00755298Z,"[{""text"":""P with chimney"",""sender"":{""id"":""01M0WY0ENCGBGZ9MKY7CZKA71D"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:29:08.054139829Z,[1787678948063],2026-08-25T17:29:08.065462818Z,,,true,2026-08-25T17:29:15.083846627Z,01M0WY0ENCGBGZ9MKY7CZKA71D,2026-08-25T17:29:02.362686998Z,"[""F2"",""F7"",""F8"",""F1""]",2026-08-25T17:05:23.00755298Z,true,2026-08-25T17:29:15.066626924Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:23.00755298Z,45,2026-08-25T17:05:23.00755298Z,false,2026-08-25T17:29:02.541639241Z,01M0WY0C090AZDG2K9X542KKDB,2026-08-25T17:29:02.362686998Z,,,48,2026-08-25T17:05:23.00755298Z,12,2026-08-25T17:05:23.00755298Z,training,2026-08-25T17:05:23.00755298Z,3,2026-08-25T17:05:23.00755298Z,4,2026-08-25T17:05:23.00755298Z,/tangrams/37_144.png,2026-08-25T17:29:15.083846627Z,/tangrams/37_144.png,2026-08-25T17:29:11.948595714Z,1787678951870,2026-08-25T17:29:11.960145279Z,0,2026-08-25T17:05:23.00755298Z,2,2026-08-25T17:05:23.926423949Z,true,2026-08-25T17:29:02.32278296Z,"[""/tangrams/290_64.png"",""/tangrams/411_352.png"",""/tangrams/37_144.png"",""/tangrams/119_182.png""]",2026-08-25T17:05:23.00755298Z,/tangrams/37_144.png,2026-08-25T17:05:23.00755298Z,F8,2026-08-25T17:05:23.00755298Z,9,2026-08-25T17:05:23.00755298Z,44,2026-08-25T17:05:23.00755298Z
01M0WY8WP8X35ATRH4ERPHZP37,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.040936098Z,"[{""text"":""stop sign bottom"",""sender"":{""id"":""01M0WY0YPE1FGB7GNWHKCY08ZN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:26:46.522319439Z,[1787678806536],2026-08-25T17:26:46.537503844Z,,,true,2026-08-25T17:26:52.193401826Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:26:37.433316062Z,"[""F5"",""F3"",""A1"",""F2""]",2026-08-25T17:07:48.040936098Z,true,2026-08-25T17:26:52.180608865Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.040936098Z,33,2026-08-25T17:07:48.040936098Z,false,2026-08-25T17:26:37.540065431Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:26:37.433316062Z,,,48,2026-08-25T17:07:48.040936098Z,12,2026-08-25T17:07:48.040936098Z,training,2026-08-25T17:07:48.040936098Z,2,2026-08-25T17:07:48.040936098Z,4,2026-08-25T17:07:48.040936098Z,/tangrams/456_48.png,2026-08-25T17:26:52.193401826Z,/tangrams/456_48.png,2026-08-25T17:26:49.061100067Z,1787678810453,2026-08-25T17:26:49.056264361Z,0,2026-08-25T17:07:48.040936098Z,2,2026-08-25T17:07:48.945683787Z,true,2026-08-25T17:26:37.392717869Z,"[""/tangrams/456_48.png"",""/tangrams/170_154.png"",""/tangrams/138_244.png"",""/tangrams/290_64.png""]",2026-08-25T17:07:48.040936098Z,/tangrams/456_48.png,2026-08-25T17:07:48.040936098Z,F5,2026-08-25T17:07:48.040936098Z,9,2026-08-25T17:07:48.040936098Z,32,2026-08-25T17:07:48.040936098Z
01M0WY8WSXSNF5FRNC4KEW1T4G,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.157403744Z,"[{""text"":""small diamond on the top, wide rectangle in the middle (not the stop sign one)"",""sender"":{""id"":""01M0WY0YPE1FGB7GNWHKCY08ZN"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:15:34.424215643Z,[1787678134431],2026-08-25T17:15:34.433242676Z,,,true,2026-08-25T17:15:46.607897669Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:15:08.829060439Z,"[""F2"",""F5"",""F8"",""F6""]",2026-08-25T17:07:48.157403744Z,true,2026-08-25T17:15:46.59272937Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.157403744Z,7,2026-08-25T17:07:48.157403744Z,false,2026-08-25T17:15:08.947045125Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:15:08.829060439Z,,,48,2026-08-25T17:07:48.157403744Z,12,2026-08-25T17:07:48.157403744Z,training,2026-08-25T17:07:48.157403744Z,0,2026-08-25T17:07:48.157403744Z,4,2026-08-25T17:07:48.157403744Z,/tangrams/134_125.png,2026-08-25T17:15:46.607897669Z,/tangrams/134_125.png,2026-08-25T17:15:43.490030385Z,1787678144868,2026-08-25T17:15:43.483580789Z,0,2026-08-25T17:07:48.157403744Z,2,2026-08-25T17:07:48.47528851Z,true,2026-08-25T17:15:08.795822205Z,"[""/tangrams/290_64.png"",""/tangrams/456_48.png"",""/tangrams/37_144.png"",""/tangrams/134_125.png""]",2026-08-25T17:07:48.157403744Z,/tangrams/134_125.png,2026-08-25T17:07:48.157403744Z,F6,2026-08-25T17:07:48.157403744Z,7,2026-08-25T17:07:48.157403744Z,6,2026-08-25T17:07:48.157403744Z
01M0WYEEV0DQVNVEF77K0V0M67,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:10:50.464549109Z,"[{""text"":""Sunglasses on its side with a hat."",""sender"":{""id"":""01M0WYD27PCMGYRRX23HHYX14S"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:27:23.672224177Z,[1787678843681],2026-08-25T17:27:23.68289252Z,,,false,2026-08-25T17:28:02.291538804Z,01M0WYD27PCMGYRRX23HHYX14S,2026-08-25T17:26:59.019229665Z,"[""A3"",""D2"",""B1"",""C4""]",2026-08-25T17:10:50.464549109Z,true,2026-08-25T17:28:02.282185016Z,01M0WWQAZRRWZPK3N7VE24RFV2,2026-08-25T17:10:50.464549109Z,1,2026-08-25T17:10:50.464549109Z,false,2026-08-25T17:26:59.378662198Z,01M0WX5VAPVJ9YCV9FVF85YXW2,2026-08-25T17:26:59.019229665Z,,,48,2026-08-25T17:10:50.464549109Z,12,2026-08-25T17:10:50.464549109Z,training,2026-08-25T17:10:50.464549109Z,0,2026-08-25T17:10:50.464549109Z,4,2026-08-25T17:10:50.464549109Z,,2026-08-25T17:28:02.291538804Z,,2026-08-25T17:10:50.464549109Z,,,1,2026-08-25T17:10:50.464549109Z,2,2026-08-25T17:10:50.757983515Z,true,2026-08-25T17:26:58.982226637Z,"[""/tangrams/66_24.png"",""/tangrams/20_441.png"",""/tangrams/348_314.png"",""/tangrams/202_464.png""]",2026-08-25T17:10:50.464549109Z,/tangrams/66_24.png,2026-08-25T17:10:50.464549109Z,A3,2026-08-25T17:10:50.464549109Z,1,2026-08-25T17:10:50.464549109Z,0,2026-08-25T17:10:50.464549109Z
01M0WXAWAXBFKD0KXHS3Z0DKRM,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.637916576Z,"[{""text"":""black pointy triangle on top with white bit underneath"",""sender"":{""id"":""01M0WX9MXH1SX7Q50079HW9F7E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:23:44.102498921Z,[1787678624111],2026-08-25T17:23:44.113478438Z,,,true,2026-08-25T17:24:02.694812206Z,01M0WX9MXH1SX7Q50079HW9F7E,2026-08-25T17:23:22.973315202Z,"[""C1"",""D2"",""A3"",""B4""]",2026-08-25T16:51:24.637916576Z,true,2026-08-25T17:24:02.681578598Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.637916576Z,37,2026-08-25T16:51:24.637916576Z,false,2026-08-25T17:23:23.078016602Z,01M0WX667JRE4461924BYZ6YJ1,2026-08-25T17:23:22.973315202Z,,,48,2026-08-25T16:51:24.637916576Z,12,2026-08-25T16:51:24.637916576Z,training,2026-08-25T16:51:24.637916576Z,3,2026-08-25T16:51:24.637916576Z,4,2026-08-25T16:51:24.637916576Z,/tangrams/366_66.png,2026-08-25T17:24:02.694812206Z,/tangrams/366_66.png,2026-08-25T17:23:59.570466815Z,1787678639546,2026-08-25T17:23:59.560813136Z,0,2026-08-25T16:51:24.637916576Z,2,2026-08-25T16:51:25.298896078Z,true,2026-08-25T17:23:22.934652033Z,"[""/tangrams/422_244.png"",""/tangrams/279_339.png"",""/tangrams/138_405.png"",""/tangrams/366_66.png""]",2026-08-25T16:51:24.637916576Z,/tangrams/366_66.png,2026-08-25T16:51:24.637916576Z,B4,2026-08-25T16:51:24.637916576Z,1,2026-08-25T16:51:24.637916576Z,36,2026-08-25T16:51:24.637916576Z
01M0WY7G4XNVATRXACH49P4VM2,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:07:02.429756692Z,"[{""text"":""quick!"",""sender"":{""id"":""01M0WXR5QX7RT0467EJCPJ9Y2Y"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:21:55.597274669Z,[1787678515605],2026-08-25T17:21:55.607137937Z,1787678522924,2026-08-25T17:22:03.01636235Z,false,2026-08-25T17:22:06.150246768Z,01M0WY0ECEQWZG8FEZD72ENETD,2026-08-25T17:21:02.96394652Z,"[""D1"",""C4"",""A2"",""A4""]",2026-08-25T17:07:02.429756692Z,true,2026-08-25T17:22:06.137805909Z,01M0WWQ9XW83PGVA4HF3WT9HVR,2026-08-25T17:07:02.429756692Z,1,2026-08-25T17:07:02.429756692Z,false,2026-08-25T17:21:03.309972212Z,01M0WXR5QX7RT0467EJCPJ9Y2Y,2026-08-25T17:21:02.96394652Z,,,48,2026-08-25T17:07:02.429756692Z,12,2026-08-25T17:07:02.429756692Z,training,2026-08-25T17:07:02.429756692Z,0,2026-08-25T17:07:02.429756692Z,4,2026-08-25T17:07:02.429756692Z,,2026-08-25T17:22:06.150246768Z,,2026-08-25T17:07:02.429756692Z,,,0,2026-08-25T17:07:02.429756692Z,2,2026-08-25T17:07:02.78353609Z,true,2026-08-25T17:21:02.929182689Z,"[""/tangrams/279_244.png"",""/tangrams/422_66.png"",""/tangrams/138_339.png"",""/tangrams/138_66.png""]",2026-08-25T17:07:02.429756692Z,/tangrams/138_66.png,2026-08-25T17:07:02.429756692Z,A4,2026-08-25T17:07:02.429756692Z,1,2026-08-25T17:07:02.429756692Z,0,2026-08-25T17:07:02.429756692Z
01M0WY8WVSNJN2FR44XPSXYA80,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:48.217779721Z,"[{""text"":""it looks like a house and its pointing to the left"",""sender"":{""id"":""01M0WY09KXZQGZCXQXZTYFDW8C"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:12:04.853944608Z,[1787677924861],2026-08-25T17:12:04.863842869Z,,,true,2026-08-25T17:12:15.308825832Z,01M0WY09KXZQGZCXQXZTYFDW8C,2026-08-25T17:11:48.94589386Z,"[""F7"",""F2"",""B2"",""F3""]",2026-08-25T17:07:48.217779721Z,true,2026-08-25T17:12:15.296736674Z,01M0WWQAZTRSENW9JN2FSQ4BA7,2026-08-25T17:07:48.217779721Z,2,2026-08-25T17:07:48.217779721Z,false,2026-08-25T17:11:49.062303132Z,01M0WY0YPE1FGB7GNWHKCY08ZN,2026-08-25T17:11:48.94589386Z,,,48,2026-08-25T17:07:48.217779721Z,12,2026-08-25T17:07:48.217779721Z,training,2026-08-25T17:07:48.217779721Z,0,2026-08-25T17:07:48.217779721Z,4,2026-08-25T17:07:48.217779721Z,/tangrams/366_339.png,2026-08-25T17:12:15.308825832Z,/tangrams/366_339.png,2026-08-25T17:12:12.155297355Z,1787677932183,2026-08-25T17:12:12.151650394Z,0,2026-08-25T17:07:48.217779721Z,2,2026-08-25T17:07:48.312900153Z,true,2026-08-25T17:11:48.911022143Z,"[""/tangrams/411_352.png"",""/tangrams/290_64.png"",""/tangrams/366_339.png"",""/tangrams/170_154.png""]",2026-08-25T17:07:48.217779721Z,/tangrams/366_339.png,2026-08-25T17:07:48.217779721Z,B2,2026-08-25T17:07:48.217779721Z,2,2026-08-25T17:07:48.217779721Z,1,2026-08-25T17:07:48.217779721Z
01M0WY96B3MFS9AT30KA8XQQ97,01M0WWQAZ72GMKNB5E8VWC3WG2,2026-08-25T17:07:57.92329769Z,"[{""text"":""open rectangle in middle"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""boat on the right?"",""sender"":{""id"":""01M0WXSYNRXCYGT80QAR430CBD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""right is a rectangle with corners cut away"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""no boat"",""sender"":{""id"":""01M0WY2T8PBZPVGKC7BWFHJ59J"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2026-08-25T17:39:22.751541006Z,"[1787679542760,1787679552156,1787679558271,1787679562764]",2026-08-25T17:39:22.766347993Z,,,true,2026-08-25T17:39:25.925181964Z,01M0WY2T8PBZPVGKC7BWFHJ59J,2026-08-25T17:38:52.252054395Z,"[""A3"",""D1"",""B3"",""A2""]",2026-08-25T17:07:57.92329769Z,true,2026-08-25T17:39:25.911866733Z,01M0WWQAZPP7VBJF1WXDE2YKFW,2026-08-25T17:07:57.92329769Z,17,2026-08-25T17:07:57.92329769Z,false,2026-08-25T17:38:52.454099925Z,01M0WXSYNRXCYGT80QAR430CBD,2026-08-25T17:38:52.252054395Z,,,48,2026-08-25T17:07:57.92329769Z,12,2026-08-25T17:07:57.92329769Z,training,2026-08-25T17:07:57.92329769Z,1,2026-08-25T17:07:57.92329769Z,4,2026-08-25T17:07:57.92329769Z,/tangrams/66_24.png,2026-08-25T17:39:25.925181964Z,/tangrams/66_24.png,2026-08-25T17:39:22.737522712Z,1787679563295,2026-08-25T17:39:22.742481524Z,1,2026-08-25T17:07:57.92329769Z,2,2026-08-25T17:07:58.547525579Z,true,2026-08-25T17:38:52.138281709Z,"[""/tangrams/66_24.png"",""/tangrams/20_314.png"",""/tangrams/348_24.png"",""/tangrams/66_441.png""]",2026-08-25T17:07:57.92329769Z,/tangrams/66_24.png,2026-08-25T17:07:57.92329769Z,A3,2026-08-25T17:07:57.92329769Z,5,2026-08-25T17:07:57.92329769Z,16,2026-08-25T17:07:57.92329769Z
01M0WXAW6MCBTQKKX5115PB283,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:51:24.500759362Z,"[{""text"":""slanted white rectangle"",""sender"":{""id"":""01M0WX667JRE4461924BYZ6YJ1"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:26:40.188385964Z,[1787678800197],2026-08-25T17:26:40.199545739Z,,,true,2026-08-25T17:26:46.025390823Z,01M0WX667JRE4461924BYZ6YJ1,2026-08-25T17:26:32.167399096Z,"[""C2"",""D1"",""B4"",""A3""]",2026-08-25T16:51:24.500759362Z,true,2026-08-25T17:26:46.014624914Z,01M0WWQ74H7CSGCPAHPDSCJ0PV,2026-08-25T16:51:24.500759362Z,46,2026-08-25T16:51:24.500759362Z,false,2026-08-25T17:26:32.268909629Z,01M0WX9MXH1SX7Q50079HW9F7E,2026-08-25T17:26:32.167399096Z,,,48,2026-08-25T16:51:24.500759362Z,12,2026-08-25T16:51:24.500759362Z,training,2026-08-25T16:51:24.500759362Z,3,2026-08-25T16:51:24.500759362Z,4,2026-08-25T16:51:24.500759362Z,/tangrams/422_339.png,2026-08-25T17:26:46.025390823Z,/tangrams/422_339.png,2026-08-25T17:26:42.89317417Z,1787678802760,2026-08-25T17:26:42.884375816Z,0,2026-08-25T16:51:24.500759362Z,2,2026-08-25T16:51:25.442055882Z,true,2026-08-25T17:26:32.124706554Z,"[""/tangrams/422_339.png"",""/tangrams/279_244.png"",""/tangrams/366_66.png"",""/tangrams/138_405.png""]",2026-08-25T16:51:24.500759362Z,/tangrams/422_339.png,2026-08-25T16:51:24.500759362Z,C2,2026-08-25T16:51:24.500759362Z,10,2026-08-25T16:51:24.500759362Z,45,2026-08-25T16:51:24.500759362Z
01M0WXEBBQ5MR21WMTRCENC0QH,01M0WWQ73PEDYQHEYYBB88AXMD,2026-08-25T16:53:18.327116257Z,,,,,,,,,,,"[""F7"",""B2"",""F4"",""F3""]",2026-08-25T16:53:18.327116257Z,false,2026-08-25T16:53:18.327116257Z,01M0WWQ74M3NWYAJGQB0ESKAD2,2026-08-25T16:53:18.327116257Z,24,2026-08-25T16:53:18.327116257Z,,,,,,,48,2026-08-25T16:53:18.327116257Z,12,2026-08-25T16:53:18.327116257Z,training,2026-08-25T16:53:18.327116257Z,1,2026-08-25T16:53:18.327116257Z,4,2026-08-25T16:53:18.327116257Z,,,,2026-08-25T16:53:18.327116257Z,,,0,2026-08-25T16:53:18.327116257Z,2,2026-08-25T16:53:18.855765167Z,false,2026-08-25T16:53:18.327116257Z,"[""/tangrams/411_352.png"",""/tangrams/366_339.png"",""/tangrams/434_227.png"",""/tangrams/170_154.png""]",2026-08-25T16:53:18.327116257Z,/tangrams/411_352.png,2026-08-25T16:53:18.327116257Z,F7,2026-08-25T16:53:18.327116257Z,12,2026-08-25T16:53:18.327116257Z,23,2026-08-25T16:53:18.327116257Z
01M0WY4ESGQWQASYKCRNDT39H1,01M0WWQ9XB6TMTWDYN7GB59TN7,2026-08-25T17:05:22.736962127Z,"[{""text"":""has like 2 horns"",""sender"":{""id"":""01M0WY0C090AZDG2K9X542KKDB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2026-08-25T17:16:14.530528758Z,[1787678174537],2026-08-25T17:16:14.54044825Z,,,true,2026-08-25T17:16:20.300461211Z,01M0WY0C090AZDG2K9X542KKDB,2026-08-25T17:15:58.895620046Z,"[""D4"",""F1"",""A1"",""F4""]",2026-08-25T17:05:22.736962127Z,true,2026-08-25T17:16:20.286313249Z,01M0WWQ9XVXJV1JR4118CY5W09,2026-08-25T17:05:22.736962127Z,6,2026-08-25T17:05:22.736962127Z,false,2026-08-25T17:15:59.175503435Z,01M0WY0ENCGBGZ9MKY7CZKA71D,2026-08-25T17:15:58.895620046Z,,,48,2026-08-25T17:05:22.736962127Z,12,2026-08-25T17:05:22.736962127Z,training,2026-08-25T17:05:22.736962127Z,0,2026-08-25T17:05:22.736962127Z,4,2026-08-25T17:05:22.736962127Z,/tangrams/279_66.png,2026-08-25T17:16:20.300461211Z,/tangrams/279_66.png,2026-08-25T17:16:17.153875425Z,1787678177170,2026-08-25T17:16:17.149592007Z,0,2026-08-25T17:05:22.736962127Z,2,2026-08-25T17:05:23.187829812Z,true,2026-08-25T17:15:58.853163519Z,"[""/tangrams/279_66.png"",""/tangrams/119_182.png"",""/tangrams/138_244.png"",""/tangrams/434_227.png""]",2026-08-25T17:05:22.736962127Z,/tangrams/279_66.png,2026-08-25T17:05:22.736962127Z,D4,2026-08-25T17:05:22.736962127Z,6,2026-08-25T17:05:22.736962127Z,5,2026-08-25T17:05:22.736962127Z
