roundID,text,playerID
01JFE3VHGRVZ621PGEQ2R55Y0T,most symmetrical,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRWWSDP8XW8717JSC115,spikes on right and on left on top,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXD14TK2FVN9DRYP8E9,helmet,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6GJ67XWT5HH4NRXP79X,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3VHFZR8J6Y19WARDK40XB,x at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRX9YXE39E5VRF99Q7J5,spikes both side,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6GVR018HT85MCMNXDS7,m,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSJFEEB0RFWFVN6ZAFV9,the one with a horizontal bar on the top,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHG4RWQ2SQC2FKB1Z8AT,dove looking right,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHG4RWQ2SQC2FKB1Z8AT,x on bottom,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SXNAPES70ADG2QT3B9N,flat,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SZ2S4ZJ23EYA3BZMFE0,square,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRXGCZ6V5NA451EE4JR0,rough edge cut u on the top,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXHY2SY0HVB79X1MECN,defense symbol inside,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3QSKE9X4C9ABW0D24GCMK,the one that looks like a path leading to mountains or houses,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHEQJG86A8470DV9DVS2,bird on a weather vane,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHEQJG86A8470DV9DVS2,looking right,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRWDCTVSF3GSBXT6X97Z,pad,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXCDT1QPCFEQM5K668T,zigzag,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6HSS8ZG8C5YAXS6NBQG,diamond on top house,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6J67B4TZAQVDFX87SA3,M,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSM505J8ZWV7D9SZ99YQ,W shape at the top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSQV5DHY42BX4ZVZZY4A,1 house,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3JRW564PJ76ENH8PDDKY9,a partially filled in v on top of a box,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3QSN97WEW64DGQAFSHJNE,path with 3 houses,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHK3VBB7X4357YFV2VVT,most symmetrical,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHK3VBB7X4357YFV2VVT,zig zag,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SQ3DK6VXD19W8WFAG1J,V-----\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SQRQH59X6AY5C1NH2YA,square buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43STYJG3A8XKY45RWENQP,V----\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6GH35MAT8N78W8Y9YW0,hourglass,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSQ2566HRY9BCG21R4BK,looks like a faucet facing right,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSR0J9HJFATKPRJV1A44,faucet facing right,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHKYWCND1XW61RVTA732,zig zag,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SMV0DZTMANHN0CY1D71,start with / at top,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SMFK4V6DD8Y363DKKSS,-----^------ at top,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6GZ5DYHFSZDQJ4FRQRG,hourglass,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6JDKRB0TGG4P2V5SFAQ,Diamond house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6JHNSDJ2M9T4X0RESHC,Diamond house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSK215TW5N6N3NEQ1BT2,"the one with a house on top left, otherwise symmetric",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSMWPZGQE0G4PXQH80D7,diamond on top,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3JRWWSDP8XW870KEB7J0X,crown,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3VHE0MAFF10Z5NAHTN499,most symmetrical with white diamond,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHGKGD4XN0K9GMA9T2SH,most symmetrical,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHGKGD4XN0K9GMA9T2SH,4 triangle head,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3QSNBDZAQKYKNA9XB7SR5,two ears on top,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3K6G6MD1A8PGTANF5E4QE,M,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6JCBBE4PGKVSCVTSQ8Q,House with a diamond on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSJSVEK1KNJR4GDFZQKD,the one looks like a chicken facing right,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSNHQ06D9W945SYXZBQ8,diamond shape in middle left,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSNKH9AHV650ZMV8KD7W,lamp,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHK5KDNH62F9K9SCRTV1,white diamond,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRWXAFKWEAA3RAZX1ZB7,spikes left and right on top,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6GTP6PZXHW540XZ4RJX,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6GTP6PZXHW540XZ4RJX,cheers friend,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSPNDDXNFK2MBY4GPR68,looks like 1 house,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSQBF0RTND178TH2PXN6,"2 triangles at the top, M at the bottom",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSQDF0YXZ1EDHBX79ZFY,a white big arrow in the middle. top with white inverted triangle,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSQDF0YXZ1EDHBX79ZFY,symmetric,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHDWYYE0SS463CNFQ9XZ,the most symmetrical image,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SS9W9925B2X578B2TSC,flat buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRWYB7C7ZD8T69NJVH38,a lot of zigzags,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6GSA66QDJFBVF9WVMEN,cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSP3YFPRPF60SPKKQPFD,"on top a white W, and a white triangle in the middle",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHFMXB0AG7QWPK6TD7QV,white diamond at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHHV3XQYEX8WVN1RHVW4,zig zag,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHHV3XQYEX8WVN1RHVW4,pelican looking left,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SQBJVGC1FFNZGEK6KXD,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRWRJPSQ45QNNPCSB1YX,ship,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3JRX3NQHQFXZHPB9W2CT3,goblin,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXJKE18KPPAJ9HHPBBS,among us,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3JRXKP0HBTTYH37YSY0CM,diamond,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6G0E36S094S9ZYBNW0Q,hourglass,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6GQJMVXEV56BKHC2ERY,hourglass,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6GYQ450DYSR0KV460X6,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6JEW3ZZC2X7TACKQ56X,M,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3JRWQHXR5RDEAJH966K67,helmet,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3VHJV04W4A471NNEANZS1,white diamond,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SJWNTMB1WQXZ8HS1A2D,V V,01JFE3SEFHADEN49FA2246CZPF
01JFE43SRY9Y6NDVG7PHV189D3,double V,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SVWP05WCDP120RSVSAZ,flat easy task,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SYDQW5YABYYDBKD9Y0Q,flat,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRX1PSSA18GADQ8YQAAF,three legs,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6J25ABMNMKAFKR2KM9K,shape with hourglass on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSPXJN9MC343ZSXAWEVA,"path to 3 houses, white ^",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSQN7HMDVPGFCSZEM54G,"two horns at top, diamond at middle left",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSRE59PS7D0VFJ6V85VJ,"chicken facing right, cap backwards",01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3JRX1PSSA18GACTD9TY5Y,diamond and triangle,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3VHJZDTEPJWYDRRH3SJ16,most symmetrical,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SSZ5W4S76B9B4YNQR71,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE43SVJPA4KPQJ34E43AVPB,It looks like a house on its side with a column coming out the bottom sitting on top of a flat surface,01JFE3SEFHADEN49FA2246CZPF
01JFE3VHGA4ATTGC7BAAH07RXT,dove with cross underneath,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3QSK4A65SAPB3K0PZ9Y5P,the one that looks like a house roof,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSPAE7EJFZMA4YJREJ4D,chicken facing right,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSR4NE30V0PVSE3BWE0V,"man with hat, big open mouth facing left",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSR8HK0J11PAPF6DAVKN,man with top hat and moustache,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHJF8VQF3PH56PS16BPY,x at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3K6J0X24ZW54FD1E3919V,hourglass,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6FYK0H32YBJWXZTBVA1,cup on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSKH54AC4XZB2EWH0SGD,the one with the white arrow at the bottom,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3QSNR6X3GVB08EV29N3SV,mostly symmetric but the top house-like shape shifted left,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHE2NTC5YE2N4J6BR8D3,x on bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHE6A6069PXSD887NPTP,bottom looks like X,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRWSAF22VBTMZX5ZDYJB,a giraffe with two ears on top if you exclude bottom part,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3VHJ6ARKKKBHPJXZF0TD0,dove facing right on bowl,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SPKH494C3823142F6DB,flat bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43SYN7BPNSCMBBWN4PDJM,V\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3VHHNJQAC2V53WM95F2K1,white diamond at bottom,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHK7SX1NX62WW6XQ577G,x at bottom,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SPVBT6AED21PWA77GYA,V----\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3VHD27ND6R3CW4CD1AF2W,hello,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHD27ND6R3CW4CD1AF2W,white baseball diamond in the center,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHD27ND6R3CW4CD1AF2W,"Hi, how are you?",01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHD27ND6R3CW4CD1AF2W,more white up top,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHD27ND6R3CW4CD1AF2W,white diamind?,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3QSQ8SHVZV2PYREGC1KW4,"horizontal bar, M at bottom",01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHJHDCF8SE9QZB4GJPJY,pelican in a bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHJHDCF8SE9QZB4GJPJY,looking left,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHKAB759JY9ZB5T3VR17,white diamond,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43STSM8X8PX31WFTXC9AP,V V should have more bonuses,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SW1WYZXXSXJ9PDF09GW,flat,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRX7NDE75QHVX6A7Z6TF,u,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXCDT1QPCFESB8J4AS0,banana,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE43SMA88XNXQY8Z5WHXPS9,Square shaped bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43STHXQ7RQ5QFBTFT3PM4,V-----\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRX0SX8HE7EJQK9MV13M,giraffe,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3QSPVT2R94F4GA57391XP,duck,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3QSRBJR58ZBFSZ440BEQG,house on top left,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE43SR562JKDD8MB3FF79K5,v----\,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRXJKE18KPPAHCS4GEGT,defense,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3QSQSYC8HCAKKJ6AN49CV,lamp,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHKMN5EAQXFAHG9DY77X,upside down tree,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SV25FCDDVFHZTZRVTGQ,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE3K6GE9MJHQ6T912N2D8E2,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6J943ZS23NH1F7YSP5T,Shape with M on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSPGR42WDZSPRR40R154,duck,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHFVWFQ0V13GHMWW8Z45,half X at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRX9YXE39E5VSE0F679T,giraffe,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3VHJARZN0YKPRFTPK7JY6,white diamond,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE43SNBZEXW69C0TEPJDJ1D,----^----,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRX8VMY11PKKBENGF368,up arrow,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6J7PFE7N9TA4CW49J2Z,Cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3VHFH6RV3CA13G4S3EZZS,pelican looking left with white diamond in middle,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHKTSJZC8PBPZ60VVRYB,dove looking right,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SN0YQHRBP2D1FAV0BP6,\/-----\ at the bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRWXAFKWEAA3PT95B4CH,"looks like a helmet on bottom, covers the whole top of the picture on top",01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3JRX6D9NGM9CN0BTQYCNP,ship,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6FW7NVPWK2CMWP84MWE,Shape with the cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3VHJ0E3705A9ESPVHV1D6,dove facing right,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRWVHYTQNWQ7CDKZ4VXQ,the top has a diamond and triangle pointing right,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6H8QS47204Y04HGZDF7,cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSP7228MDWAZRSMXGBWP,person with high hat and mustache,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHHSQPXEP5SNND615M77,most symmetrical,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SX61P2FPKZV8WFRRWRE,flat,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRXBG08GVDBTT7TEBHTW,broken pad,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE43SKFS02YYNCB81P1Y4V2,"start with / , you can use same symbols",01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SM2D20GE9GFPS7FDF94,\/-\/ at the bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRXGCZ6V5NA44FH077S6,defense,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3VHH3Z1X26HEB9FTBJ2AF,bowl with dove looking right,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHHA336EEZ9BSBHHA0BW,x at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE43SYVQ7ZP8E8VZ8C37GP6,same,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRWEBT60NS9XTC4W1ZWF,big arrow pointing up on top,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3QSKC202H52DFXNQG6GCG,mostly symmetric. not the one with W but many triangles on top,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3K6H6SBDX6JTM8XTF1NGV,"Sort of a house shape, with a sideways diamond on top",01JFE3G0SARBJ072J7GT8109DN
01JFE3K6HYY0JVJGMAPN69YG06,Cup on top,01JFE3G0SARBJ072J7GT8109DN
01JFE43SSFFTBNX323JE76PYRD,V-----\ buttom,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6G84KE7R0FGYEJBCNEW,M,01JFE3G0SARBJ072J7GT8109DN
01JFE3K6GGPGC2N5B4YW9NST3M,cup,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6GW0DA88SPTFZM07M37,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3K6J1CBPD96RE1EM4SVZ6,house with diamond on top again,01JFE3G0SARBJ072J7GT8109DN
01JFE3QSKSMKZJD2CRTK5X607Q,the symmetrical one,01JFE3GDVYFHT2K4XDK55QZ0DA
01JFE3VHFCK1S4R75BR5B7689Y,dove sitting on bowl looking right,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHHDC09J409J20DJA242,zigzag,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHKC1GS95HAP8NEZN0EP,x at bottom',01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRXA3BRMQAN7349RDF77,crown,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3JRXNJKDMED0VK7Z1SXRA,giraffe,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6H4PZDAF8RJY58FZRYQ,M on top,01JFE3G0SARBJ072J7GT8109DN
01JFE3VHF4RY6J0G40A9TRHG23,pelican looking left,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHF4RY6J0G40A9TRHG23,diamond in middle,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHG1AMXRCGNTV2XH0MAZ,the big bowl,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRXMBQTJ4F8XVRQT9D9P,spikes,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE43SY7ESEFPA806MACKQVP,V---\ having nfun?,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3VHH5NRVBHGE9N8F50CGH,looks like someone slipped with their foot up in the air,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3VHH5NRVBHGE9N8F50CGH,not sure,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHH5NRVBHGE9N8F50CGH,upside down christmas tree,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRXE5CGM57MBS2Z1W90Y,zigzag,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6G45TH4FGDX2V0N714D,M,01JFE39M62S9ZGB32JTRVGFVA6
01JFE43SV8DMHEN1Q7VB6QDYG1,squares,01JFE3SEFHADEN49FA2246CZPF
01JFE3JRWYB7C7ZD8T5HTWTGVH,"helmet on bottom, covers the top",01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3JRX6D9NGM9CMZN82FP4Q,U on top,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3VHEA0VEM97W7XS75D616,lightening bolt,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHEA0VEM97W7XS75D616,zig zag,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3JRX3NQHQFXZHNNT92SXX,defense symbol,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE43SKVF0DSCEFAQKDVGBBK,same as last time v v,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE43SW7F6H5XJHH1N2P3A8N,V V it would be nice,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3K6HNC6J6XR2PMC7T4XMS,Cup on top,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3JRX4KZ0BD6RARAKBQV99,up arrow,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3K6FKPC4A5E24J699E61F,A big M on top of another shape,01JFE39M62S9ZGB32JTRVGFVA6
01JFE3QSQ0GBXAMGV3MBQES2WH,diamond at the top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHJRZ4Y2HZB0W16137RR,x at the bottom,01JFE3GNAK7CYZTKC2WCSCNTJE
01JFE3JRW2GC81CPX918HQNZQD,It looks like a chipped dustpan,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3JRWXAFKWEAA3QKW0YSZD,a lot of zigzags,01JFE3F9A7MC48ZJQXD4G22DQY
01JFE3K6GB4F5R33Y3TJ2ZFK0V,house,01JFE39M62S9ZGB32JTRVGFVA6
01JFE43SRK6E3D6JQHHPWC8YSZ,square bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43SRS02CZDD3CYZQP4P5C,\/---\/ at bottom,01JFE3SEFHADEN49FA2246CZPF
01JFE43SWYJ0D3N0BY1ZP9J26T,V V,01JFE3R3FXHKGEJ1VBRPDEXJQ4
01JFE3JRWRJPSQ45QNPHKZ8FXJ,three legs on bottom,01JFE3CCBQ47YDA3T67EP5FJFP
01JFE3QSNTGJ560NE6DK0WBQ5A,diamond on top,01JFE3FPZDJZB6D1YV0YWQGJGG
01JFE3VHEKRNTJ7KYJRY7H9QA5,hello,01JFE3JG0DE7BWPK8YPFDRKY8Q
01JFE3VHEKRNTJ7KYJRY7H9QA5,describe please,01JFE3JG0DE7BWPK8YPFDRKY8Q
