id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JFG0DYT2VA5DZAGFY3630A1J,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.210898-06:00,,,,,false,2024-12-19T11:46:14.210898-06:00,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.210898-06:00,55,2024-12-19T11:46:14.210898-06:00,65,2024-12-19T11:46:14.210898-06:00,3,2024-12-19T11:46:14.210898-06:00,4,2024-12-19T11:46:14.210898-06:00,,,2,2024-12-19T11:46:14.398899-06:00,false,2024-12-19T11:46:14.210898-06:00,"[""/tangrams/279_231.png"",""/tangrams/201_7.png"",""/tangrams/431_1.png"",""/tangrams/387_390.png""]",2024-12-19T11:46:14.210898-06:00,/tangrams/387_390.png,2024-12-19T11:46:14.210898-06:00,8,2024-12-19T11:46:14.210898-06:00,55,2024-12-19T11:46:14.210898-06:00
01JFG0RT0REKHRN9658GGXXMCP,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.752286-06:00,,,,,false,2024-12-19T11:52:09.752286-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.752286-06:00,46,2024-12-19T11:52:09.752286-06:00,65,2024-12-19T11:52:09.752286-06:00,2,2024-12-19T11:52:09.752286-06:00,4,2024-12-19T11:52:09.752286-06:00,,,2,2024-12-19T11:52:09.923725-06:00,false,2024-12-19T11:52:09.752286-06:00,"[""/tangrams/320_276.png"",""/tangrams/189_347.png"",""/tangrams/283_137.png"",""/tangrams/235_401.png""]",2024-12-19T11:52:09.752286-06:00,/tangrams/320_276.png,2024-12-19T11:52:09.752286-06:00,15,2024-12-19T11:52:09.752286-06:00,46,2024-12-19T11:52:09.752286-06:00
01JFG6T7GBHWXH951TR7GFGNHH,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.787118-06:00,,,,,false,2024-12-19T13:37:47.787118-06:00,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.787118-06:00,6,2024-12-19T13:37:47.787118-06:00,65,2024-12-19T13:37:47.787118-06:00,0,2024-12-19T13:37:47.787118-06:00,4,2024-12-19T13:37:47.787118-06:00,,,2,2024-12-19T13:37:47.832914-06:00,false,2024-12-19T13:37:47.787118-06:00,"[""/tangrams/34_155.png"",""/tangrams/344_122.png"",""/tangrams/111_221.png"",""/tangrams/417_83.png""]",2024-12-19T13:37:47.787118-06:00,/tangrams/344_122.png,2024-12-19T13:37:47.787118-06:00,7,2024-12-19T13:37:47.787118-06:00,6,2024-12-19T13:37:47.787118-06:00
01JFG74E6NTQA20ZAJX7Z8KQJC,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.325917-06:00,,,,,false,2024-12-19T13:43:22.325917-06:00,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.325917-06:00,11,2024-12-19T13:43:22.325917-06:00,65,2024-12-19T13:43:22.325917-06:00,0,2024-12-19T13:43:22.325917-06:00,4,2024-12-19T13:43:22.325917-06:00,,,2,2024-12-19T13:43:22.388502-06:00,false,2024-12-19T13:43:22.325917-06:00,"[""/tangrams/302_371.png"",""/tangrams/461_140.png"",""/tangrams/460_188.png"",""/tangrams/98_420.png""]",2024-12-19T13:43:22.325917-06:00,/tangrams/302_371.png,2024-12-19T13:43:22.325917-06:00,12,2024-12-19T13:43:22.325917-06:00,11,2024-12-19T13:43:22.325917-06:00
01JFG74E6SYCJXC25E044AKM1A,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.329571-06:00,,,,,false,2024-12-19T13:43:22.329571-06:00,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.329571-06:00,26,2024-12-19T13:43:22.329571-06:00,65,2024-12-19T13:43:22.329571-06:00,1,2024-12-19T13:43:22.329571-06:00,4,2024-12-19T13:43:22.329571-06:00,,,2,2024-12-19T13:43:22.432448-06:00,false,2024-12-19T13:43:22.329571-06:00,"[""/tangrams/302_188.png"",""/tangrams/98_420.png"",""/tangrams/460_140.png"",""/tangrams/461_371.png""]",2024-12-19T13:43:22.329571-06:00,/tangrams/460_140.png,2024-12-19T13:43:22.329571-06:00,11,2024-12-19T13:43:22.329571-06:00,26,2024-12-19T13:43:22.329571-06:00
01JFG74E72EBN1A9MNR5SKW4EJ,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.338507-06:00,,,,,false,2024-12-19T13:43:22.338507-06:00,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.338507-06:00,59,2024-12-19T13:43:22.338507-06:00,65,2024-12-19T13:43:22.338507-06:00,3,2024-12-19T13:43:22.338507-06:00,4,2024-12-19T13:43:22.338507-06:00,,,2,2024-12-19T13:43:22.540199-06:00,false,2024-12-19T13:43:22.338507-06:00,"[""/tangrams/460_140.png"",""/tangrams/98_188.png"",""/tangrams/461_420.png"",""/tangrams/302_371.png""]",2024-12-19T13:43:22.338507-06:00,/tangrams/98_188.png,2024-12-19T13:43:22.338507-06:00,12,2024-12-19T13:43:22.338507-06:00,59,2024-12-19T13:43:22.338507-06:00
01JFG0RT167A3Z0FT40SXDAKPP,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.766246-06:00,,,,,false,2024-12-19T11:52:09.766246-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.766246-06:00,57,2024-12-19T11:52:09.766246-06:00,65,2024-12-19T11:52:09.766246-06:00,3,2024-12-19T11:52:09.766246-06:00,4,2024-12-19T11:52:09.766246-06:00,,,2,2024-12-19T11:52:09.957722-06:00,false,2024-12-19T11:52:09.766246-06:00,"[""/tangrams/235_401.png"",""/tangrams/189_276.png"",""/tangrams/283_347.png"",""/tangrams/320_137.png""]",2024-12-19T11:52:09.766246-06:00,/tangrams/189_276.png,2024-12-19T11:52:09.766246-06:00,10,2024-12-19T11:52:09.766246-06:00,57,2024-12-19T11:52:09.766246-06:00
01JFG6RMSNWNXMK1Y6Q6D95C7C,01JFG6QC0921CXW5FF4967Q056,2024-12-19T13:36:55.86134-06:00,,,,,false,2024-12-19T13:36:55.86134-06:00,01JFG6QC12SF7XMRKQ7J4H2WNJ,2024-12-19T13:36:55.86134-06:00,54,2024-12-19T13:36:55.86134-06:00,65,2024-12-19T13:36:55.86134-06:00,3,2024-12-19T13:36:55.86134-06:00,4,2024-12-19T13:36:55.86134-06:00,,,2,2024-12-19T13:36:56.026427-06:00,false,2024-12-19T13:36:55.86134-06:00,"[""/tangrams/286_156.png"",""/tangrams/134_121.png"",""/tangrams/373_1.png"",""/tangrams/180_245.png""]",2024-12-19T13:36:55.86134-06:00,/tangrams/286_156.png,2024-12-19T13:36:55.86134-06:00,7,2024-12-19T13:36:55.86134-06:00,54,2024-12-19T13:36:55.86134-06:00
01JFG6T7GS9AC4BBC00BKZQCY7,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.801927-06:00,,,,,false,2024-12-19T13:37:47.801927-06:00,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.801927-06:00,25,2024-12-19T13:37:47.801927-06:00,65,2024-12-19T13:37:47.801927-06:00,1,2024-12-19T13:37:47.801927-06:00,4,2024-12-19T13:37:47.801927-06:00,,,2,2024-12-19T13:37:47.893087-06:00,false,2024-12-19T13:37:47.801927-06:00,"[""/tangrams/34_155.png"",""/tangrams/344_122.png"",""/tangrams/417_221.png"",""/tangrams/111_83.png""]",2024-12-19T13:37:47.801927-06:00,/tangrams/417_221.png,2024-12-19T13:37:47.801927-06:00,10,2024-12-19T13:37:47.801927-06:00,25,2024-12-19T13:37:47.801927-06:00
01JFG0RT0KNRR96SXWMFV3MAEY,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.747967-06:00,,,,,false,2024-12-19T11:52:09.747967-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.747967-06:00,20,2024-12-19T11:52:09.747967-06:00,65,2024-12-19T11:52:09.747967-06:00,1,2024-12-19T11:52:09.747967-06:00,4,2024-12-19T11:52:09.747967-06:00,,,2,2024-12-19T11:52:09.840444-06:00,false,2024-12-19T11:52:09.747967-06:00,"[""/tangrams/189_401.png"",""/tangrams/235_276.png"",""/tangrams/320_137.png"",""/tangrams/283_347.png""]",2024-12-19T11:52:09.747967-06:00,/tangrams/320_137.png,2024-12-19T11:52:09.747967-06:00,5,2024-12-19T11:52:09.747967-06:00,20,2024-12-19T11:52:09.747967-06:00
01JFG0RT0MEE3JGQ469NQZZDXK,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.748123-06:00,,,,,false,2024-12-19T11:52:09.748123-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.748123-06:00,6,2024-12-19T11:52:09.748123-06:00,65,2024-12-19T11:52:09.748123-06:00,0,2024-12-19T11:52:09.748123-06:00,4,2024-12-19T11:52:09.748123-06:00,,,2,2024-12-19T11:52:09.798681-06:00,false,2024-12-19T11:52:09.748123-06:00,"[""/tangrams/189_401.png"",""/tangrams/283_137.png"",""/tangrams/320_276.png"",""/tangrams/235_347.png""]",2024-12-19T11:52:09.748123-06:00,/tangrams/235_347.png,2024-12-19T11:52:09.748123-06:00,7,2024-12-19T11:52:09.748123-06:00,6,2024-12-19T11:52:09.748123-06:00
01JFG0RT11TW0VTTHC9DK782G4,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.761913-06:00,,,,,false,2024-12-19T11:52:09.761913-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.761913-06:00,37,2024-12-19T11:52:09.761913-06:00,65,2024-12-19T11:52:09.761913-06:00,2,2024-12-19T11:52:09.761913-06:00,4,2024-12-19T11:52:09.761913-06:00,,,2,2024-12-19T11:52:09.897643-06:00,false,2024-12-19T11:52:09.761913-06:00,"[""/tangrams/283_401.png"",""/tangrams/235_276.png"",""/tangrams/189_347.png"",""/tangrams/320_137.png""]",2024-12-19T11:52:09.761913-06:00,/tangrams/189_347.png,2024-12-19T11:52:09.761913-06:00,6,2024-12-19T11:52:09.761913-06:00,37,2024-12-19T11:52:09.761913-06:00
01JFG6T7GW4BSAVHZGKYBW5MEX,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.804855-06:00,,,,,false,2024-12-19T13:37:47.804855-06:00,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.804855-06:00,36,2024-12-19T13:37:47.804855-06:00,65,2024-12-19T13:37:47.804855-06:00,2,2024-12-19T13:37:47.804855-06:00,4,2024-12-19T13:37:47.804855-06:00,,,2,2024-12-19T13:37:47.92605-06:00,false,2024-12-19T13:37:47.804855-06:00,"[""/tangrams/344_83.png"",""/tangrams/111_221.png"",""/tangrams/417_122.png"",""/tangrams/34_155.png""]",2024-12-19T13:37:47.804855-06:00,/tangrams/111_221.png,2024-12-19T13:37:47.804855-06:00,5,2024-12-19T13:37:47.804855-06:00,36,2024-12-19T13:37:47.804855-06:00
01JFG6T7H203MQW0N0249KHC0B,01JFG6S17MDRMQK5K2DP34Z9GF,2024-12-19T13:37:47.810536-06:00,,,,,false,2024-12-19T13:37:47.810536-06:00,01JFG6S18CN4W09S8QX5ES16HQ,2024-12-19T13:37:47.810536-06:00,63,2024-12-19T13:37:47.810536-06:00,65,2024-12-19T13:37:47.810536-06:00,3,2024-12-19T13:37:47.810536-06:00,4,2024-12-19T13:37:47.810536-06:00,,,2,2024-12-19T13:37:48.011639-06:00,false,2024-12-19T13:37:47.810536-06:00,"[""/tangrams/344_155.png"",""/tangrams/34_122.png"",""/tangrams/111_83.png"",""/tangrams/417_221.png""]",2024-12-19T13:37:47.810536-06:00,/tangrams/34_122.png,2024-12-19T13:37:47.810536-06:00,16,2024-12-19T13:37:47.810536-06:00,63,2024-12-19T13:37:47.810536-06:00
01JFG74E70EY2GP2SPHS9JDN98,01JFG738MV5TW8KEPMZJG8KZ91,2024-12-19T13:43:22.336781-06:00,,,,,false,2024-12-19T13:43:22.336781-06:00,01JFG738NCJ8HA0GZ6DND9RMRW,2024-12-19T13:43:22.336781-06:00,57,2024-12-19T13:43:22.336781-06:00,65,2024-12-19T13:43:22.336781-06:00,3,2024-12-19T13:43:22.336781-06:00,4,2024-12-19T13:43:22.336781-06:00,,,2,2024-12-19T13:43:22.534052-06:00,false,2024-12-19T13:43:22.336781-06:00,"[""/tangrams/98_420.png"",""/tangrams/460_371.png"",""/tangrams/461_188.png"",""/tangrams/302_140.png""]",2024-12-19T13:43:22.336781-06:00,/tangrams/460_371.png,2024-12-19T13:43:22.336781-06:00,10,2024-12-19T13:43:22.336781-06:00,57,2024-12-19T13:43:22.336781-06:00
01JFG75ZN12161RX8GMXMXP2G9,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:12.961695-06:00,,,,,false,2024-12-19T13:44:12.961695-06:00,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:12.961695-06:00,31,2024-12-19T13:44:12.961695-06:00,65,2024-12-19T13:44:12.961695-06:00,1,2024-12-19T13:44:12.961695-06:00,4,2024-12-19T13:44:12.961695-06:00,,,2,2024-12-19T13:44:13.084584-06:00,false,2024-12-19T13:44:12.961695-06:00,"[""/tangrams/187_350.png"",""/tangrams/63_304.png"",""/tangrams/21_24.png"",""/tangrams/138_175.png""]",2024-12-19T13:44:12.961695-06:00,/tangrams/21_24.png,2024-12-19T13:44:12.961695-06:00,16,2024-12-19T13:44:12.961695-06:00,31,2024-12-19T13:44:12.961695-06:00
01JFG0DYSJ1SGSBF8DY84KKQXK,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.194674-06:00,,,,,false,2024-12-19T11:46:14.194674-06:00,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.194674-06:00,12,2024-12-19T11:46:14.194674-06:00,65,2024-12-19T11:46:14.194674-06:00,0,2024-12-19T11:46:14.194674-06:00,4,2024-12-19T11:46:14.194674-06:00,,,2,2024-12-19T11:46:14.268177-06:00,false,2024-12-19T11:46:14.194674-06:00,"[""/tangrams/279_390.png"",""/tangrams/201_1.png"",""/tangrams/431_7.png"",""/tangrams/387_231.png""]",2024-12-19T11:46:14.194674-06:00,/tangrams/201_1.png,2024-12-19T11:46:14.194674-06:00,13,2024-12-19T11:46:14.194674-06:00,12,2024-12-19T11:46:14.194674-06:00
01JFG0DYSQKYH1NW07XVSWB2DB,01JFG0D3V0MVAGGZPMBD2CTE5E,2024-12-19T11:46:14.199569-06:00,,,,,false,2024-12-19T11:46:14.199569-06:00,01JFG0D3VKMADYW0PGQ4ZW6MX2,2024-12-19T11:46:14.199569-06:00,27,2024-12-19T11:46:14.199569-06:00,65,2024-12-19T11:46:14.199569-06:00,1,2024-12-19T11:46:14.199569-06:00,4,2024-12-19T11:46:14.199569-06:00,,,2,2024-12-19T11:46:14.314616-06:00,false,2024-12-19T11:46:14.199569-06:00,"[""/tangrams/201_7.png"",""/tangrams/279_1.png"",""/tangrams/431_390.png"",""/tangrams/387_231.png""]",2024-12-19T11:46:14.199569-06:00,/tangrams/387_231.png,2024-12-19T11:46:14.199569-06:00,12,2024-12-19T11:46:14.199569-06:00,27,2024-12-19T11:46:14.199569-06:00
01JFG0RT0SXV3TB3BCG5SCPDYH,01JFG0FCJREX0CTAQCM25KXGZ7,2024-12-19T11:52:09.753872-06:00,,,,,false,2024-12-19T11:52:09.753872-06:00,01JFG0FCKBBN6NKRZP52T00QDN,2024-12-19T11:52:09.753872-06:00,45,2024-12-19T11:52:09.753872-06:00,65,2024-12-19T11:52:09.753872-06:00,2,2024-12-19T11:52:09.753872-06:00,4,2024-12-19T11:52:09.753872-06:00,,,2,2024-12-19T11:52:09.921185-06:00,false,2024-12-19T11:52:09.753872-06:00,"[""/tangrams/189_401.png"",""/tangrams/283_276.png"",""/tangrams/320_137.png"",""/tangrams/235_347.png""]",2024-12-19T11:52:09.753872-06:00,/tangrams/235_347.png,2024-12-19T11:52:09.753872-06:00,14,2024-12-19T11:52:09.753872-06:00,45,2024-12-19T11:52:09.753872-06:00
01JFG75ZMS3Y73EKTTR3MK27K8,01JFG74Q3TWZGNJJRN8SVZVXF6,2024-12-19T13:44:12.953887-06:00,,,,,false,2024-12-19T13:44:12.953887-06:00,01JFG74Q4T878VSX7X3X4TEVFY,2024-12-19T13:44:12.953887-06:00,35,2024-12-19T13:44:12.953887-06:00,65,2024-12-19T13:44:12.953887-06:00,2,2024-12-19T13:44:12.953887-06:00,4,2024-12-19T13:44:12.953887-06:00,,,2,2024-12-19T13:44:13.096638-06:00,false,2024-12-19T13:44:12.953887-06:00,"[""/tangrams/63_350.png"",""/tangrams/187_304.png"",""/tangrams/21_175.png"",""/tangrams/138_24.png""]",2024-12-19T13:44:12.953887-06:00,/tangrams/187_304.png,2024-12-19T13:44:12.953887-06:00,4,2024-12-19T13:44:12.953887-06:00,35,2024-12-19T13:44:12.953887-06:00
